ts_code,trade_date,pe,pe_ttm,total_mv,circ_mv
688082.SH,20250805,47.5506,41.5624,5483484.3021,5419072.2299
688082.SH,20250804,47.3134,41.355,5456124.2484,5392033.5627
688082.SH,20250801,47.4703,41.4921,5474217.1871,5409913.9717
688082.SH,20250731,47.8223,41.7999,5514815.9764,5450035.8649
688082.SH,20250730,48.3236,42.238,5572625.1221,5507165.952
688082.SH,20250729,48.1438,42.0808,5551884.4362,5486668.8978
688082.SH,20250728,46.9231,41.0138,5411112.5473,5347550.5942
688082.SH,20250725,46.8657,40.9637,5404493.1794,5341008.9811
688082.SH,20250724,45.932,40.1475,5296818.1296,5234598.7426
688082.SH,20250723,45.4536,39.7294,5241656.7311,5180085.3007
688082.SH,20250722,44.7533,39.1173,5160900.4437,5100277.6218
688082.SH,20250721,43.5173,38.037,5018363.3899,4959414.888
688082.SH,20250718,42.8897,37.4884,4945991.6351,4887893.2523
688082.SH,20250717,42.419,37.077,4891712.819,4834252.0255
688082.SH,20250716,42.4573,37.1105,4896125.7309,4838613.1008
688082.SH,20250715,42.2392,36.9198,4870972.1331,4813754.9713
688082.SH,20250714,42.0287,36.7358,4846701.1178,4789769.0569
688082.SH,20250711,42.9318,37.5252,4950845.8382,4892690.4352
688082.SH,20250710,42.7826,37.3948,4933635.4818,4875682.2413
688082.SH,20250709,43.0504,37.6289,4964525.865,4906209.7688
688082.SH,20250708,43.3145,37.8597,4994974.957,4936301.1887
688082.SH,20250707,42.9586,37.5486,4953934.8765,4895743.1879
688082.SH,20250704,43.1499,37.7159,4975999.4359,4917548.5647
688082.SH,20250703,43.0466,37.6256,4964084.5738,4905773.6612
688082.SH,20250702,42.9739,37.562,4955700.0412,4897487.6181
688082.SH,20250701,43.3642,37.9032,5000711.7424,4941970.5866
688082.SH,20250630,43.6015,38.1105,5028071.7961,4969009.2538
688082.SH,20250627,43.2035,37.7627,4982177.5125,4923654.0702
688082.SH,20250626,42.419,37.077,4891712.819,4834252.0255
688082.SH,20250625,42.7864,37.3981,4934076.773,4876118.3488
688082.SH,20250624,42.442,37.0971,4894360.5661,4836868.6707
688082.SH,20250623,41.9177,36.6388,4833903.6734,4777121.9384
688082.SH,20250620,41.9024,36.6255,4832138.5086,4775377.5083
688082.SH,20250619,41.8565,36.5853,4826843.0143,4770144.2178
688082.SH,20250618,41.8756,36.602,4829049.4703,4772324.7555
688082.SH,20250617,40.6167,35.5016,4683864.6694,4628845.3765
688082.SH,20250616,40.5516,35.4447,4676362.7192,4621431.5484
688082.SH,20250613,40.8769,35.7291,4713872.4702,4658500.6889
688082.SH,20250612,40.2302,35.1638,4639294.2594,4584798.5155
688082.SH,20250611,40.6664,35.5451,4689601.4549,4634514.7744
688082.SH,20250610,40.3488,35.2675,4652974.2863,4598317.849
688082.SH,20250609,40.7544,35.622,4699751.1522,4644545.2478
688082.SH,20250606,41.1371,35.9565,4743880.271,4688156.0013
