ts_code,trade_date,pe,pe_ttm,total_mv,circ_mv
300748.SZ,20260313,160.2726,76.5171,4664623.3061,3834116.7988
300748.SZ,20260312,164.8573,78.7059,4798055.4679,3943792.213
300748.SZ,20260311,166.7006,79.5859,4851703.4505,3987888.5136
300748.SZ,20260310,169.3001,80.827,4927360.8619,4050075.6041
300748.SZ,20260309,166.0861,79.2926,4833820.7897,3973189.7467
300748.SZ,20260306,170.009,81.1655,4947994.7013,4067035.7197
300748.SZ,20260305,172.4195,82.3163,5018149.7555,4124700.1127
300748.SZ,20260304,175.2554,83.6702,5100685.1133,4192540.5751
300748.SZ,20260303,175.019,83.5573,5093807.1668,4186887.2032
300748.SZ,20260302,188.9147,90.1914,5498230.4201,4519305.4689
300748.SZ,20260227,194.161,92.6961,5650920.8321,4644810.3243
300748.SZ,20260226,185.748,88.6795,5406065.9372,4443550.2859
300748.SZ,20260225,190.8998,91.1391,5556005.1706,4566793.7925
300748.SZ,20260224,177.4295,84.7081,5163962.2209,4244551.5962
300748.SZ,20260213,176.2006,84.1214,5128196.8992,4215154.0625
300748.SZ,20260212,181.636,86.7164,5286389.6684,4345181.6154
300748.SZ,20260211,178.4693,85.2046,5194225.1855,4269426.4324
300748.SZ,20260210,173.4121,82.7901,5047037.1307,4148444.2745
300748.SZ,20260209,173.1757,82.6773,5040159.1842,4142790.9027
300748.SZ,20260206,165.3772,78.9541,4813186.9502,3956229.6311
300748.SZ,20260205,164.0538,78.3223,4774670.4499,3924570.7487
300748.SZ,20260204,171.9469,82.0906,5004393.8625,4113393.369
300748.SZ,20260203,174.7355,83.4219,5085553.631,4180103.157
300748.SZ,20260202,166.3697,79.428,4842074.3254,3979973.793
300748.SZ,20260130,177.9494,84.9563,5179093.7032,4256989.0143
300748.SZ,20260129,194.5391,92.8766,5661925.5465,4653855.7193
300748.SZ,20260128,184.0937,87.8898,5357920.3118,4403976.6828
300748.SZ,20260127,179.8872,85.8815,5235492.8644,4303346.6636
300748.SZ,20260126,183.5266,87.619,5341413.2403,4390408.5904
300748.SZ,20260123,183.7629,87.7318,5348291.1867,4396061.9622
300748.SZ,20260122,178.7056,85.3174,5201103.132,4275079.8043
300748.SZ,20260121,178.233,85.0917,5187347.239,4263773.0606
300748.SZ,20260120,176.7205,84.3697,5143328.3815,4227591.4806
300748.SZ,20260119,180.1708,86.0169,5243746.4002,4310130.7099
300748.SZ,20260116,178.7056,85.3174,5201103.132,4275079.8043
300748.SZ,20260115,173.5066,82.8353,5049788.3093,4150705.6233
300748.SZ,20260114,173.2703,82.7224,5042910.3628,4145052.2514
300748.SZ,20260113,175.5389,83.8055,5108938.6491,4199324.6213
300748.SZ,20260112,181.8723,86.8292,5293267.6149,4350834.9873
300748.SZ,20260109,178.6584,85.2948,5199727.5427,4273949.1299
300748.SZ,20260108,167.7876,80.1049,4883342.0044,4013894.0242
300748.SZ,20260107,172.5613,82.384,5022276.5233,4128092.1358
300748.SZ,20260106,167.8349,80.1275,4884717.5936,4015024.6985
300748.SZ,20260105,164.0065,78.2997,4773294.8606,3923440.0743
300748.SZ,20251231,161.2179,76.9684,4692135.0921,3856730.2863
300748.SZ,20251230,162.5886,77.6228,4732027.1817,3889519.8431
300748.SZ,20251229,162.305,77.4874,4723773.6459,3882735.7969
300748.SZ,20251226,162.8249,77.7356,4738905.1282,3895173.215
300748.SZ,20251225,164.0065,78.2997,4773294.8606,3923440.0743
300748.SZ,20251224,159.8473,76.314,4652243.0025,3823940.7295
300748.SZ,20251223,159.1383,75.9756,4631609.163,3806980.6139
300748.SZ,20251222,159.8,76.2915,4650867.4132,3822810.0551
300748.SZ,20251219,157.5313,75.2084,4584839.1269,3768537.6852
300748.SZ,20251218,152.6631,72.8842,4443153.4293,3652078.2248
300748.SZ,20251217,156.2079,74.5766,4546322.6266,3736878.8028
300748.SZ,20251216,154.081,73.5611,4484421.1082,3685998.456
300748.SZ,20251215,162.6358,77.6454,4733402.771,3890650.5175
300748.SZ,20251212,165.6135,79.0669,4820064.8967,3961883.003
300748.SZ,20251211,163.3448,77.9838,4754036.6104,3907610.6331
300748.SZ,20251210,164.6209,78.5931,4791177.5215,3938138.8412
300748.SZ,20251209,165.1408,78.8413,4806309.0037,3950576.2593
300748.SZ,20251208,172.0414,82.1357,5007145.0411,4115654.7177
300748.SZ,20251205,172.2305,82.226,5012647.3983,4120177.4152
300748.SZ,20251204,159.3746,76.0884,4638487.1095,3812633.9858
300748.SZ,20251203,161.9269,77.3069,4712768.9315,3873690.4019
300748.SZ,20251202,160.0363,76.4043,4657745.3596,3828463.427
300748.SZ,20251201,164.4791,78.5254,4787050.7536,3934746.818
300748.SZ,20251128,159.6582,76.2238,4646740.6453,3819418.032
300748.SZ,20251127,157.2477,75.073,4576585.5911,3761753.639
300748.SZ,20251126,157.8149,75.3438,4593092.6627,3775321.7314
300748.SZ,20251125,160.5562,76.6525,4672876.8419,3840900.8451
300748.SZ,20251124,159.5164,76.1561,4642613.8774,3816026.0089
300748.SZ,20251121,155.5462,74.2606,4527064.3764,3721049.3615
300748.SZ,20251120,163.0612,77.8484,4745783.0747,3900826.5869
300748.SZ,20251119,166.9369,79.6988,4858581.397,3993541.8854
300748.SZ,20251118,163.1557,77.8936,4748534.2532,3903087.9356
300748.SZ,20251117,165.6607,79.0895,4821440.486,3963013.6774
300748.SZ,20251114,163.0612,77.8484,4745783.0747,3900826.5869
300748.SZ,20251113,166.5588,79.5182,4847576.6826,3984496.4905
300748.SZ,20251112,162.2577,77.4648,4722398.0566,3881605.1225
300748.SZ,20251111,166.1334,79.3152,4835196.379,3974320.4211
300748.SZ,20251110,169.3946,80.8721,4930112.0404,4052336.9528
300748.SZ,20251107,172.8922,82.5419,5031905.6484,4136006.8564
300748.SZ,20251106,172.1359,82.1809,5009896.2197,4117916.0665
300748.SZ,20251105,170.4817,81.3911,4961750.5943,4078342.4634
300748.SZ,20251104,170.7653,81.5265,4970004.1301,4085126.5096
300748.SZ,20251103,172.2777,82.2486,5014022.9876,4121308.0896
300748.SZ,20251031,185.1808,88.4088,5389558.8656,4429982.1934
