ts_code,name,industry,list_date,days_listed,n_days_data,close,ret_20d,ret_60d,ret_120d,above_ma60,dd_now,max_dd,ann_ret,vol_ann,rel_ret_20d,rel_ret_60d,rel_ret_120d,idx_ret_60d,pe_ttm,pb,pe_quantile,total_mv_yi,amount_mean_wan,turnover_mean,holder_latest,holder_change_4q,holder_n_quarters,attention_ratio,roe_ttm,netprofit_yoy_q,netprofit_yoy_mean_4q,or_yoy_mean_4q,gp_margin,np_margin,debt_ratio,n_positive_quarters,weight_idx,pass,reject_reason,s_quality,s_growth,s_value,s_momentum,s_attention,s_liquidity,total_score,sort_key,perilla_tag
920037.BJ,广信科技,电气设备,20250626,386,258,36.44,-0.183325862841775,-0.5356187077864152,-0.623320239818069,False,-0.6724788783030741,-0.6724788783030741,-0.3722988120314634,0.6237992306578123,-0.03411651281178263,-0.29336615874162986,-0.32008195349167934,-0.24225254904478533,22.0801,5.1425,0.0,46.660717070000004,167.2197335879457,6.953712403100775,6679.0,58.10619469026549,8,0.8920689200550902,29.0179,30.8453,71.26145,37.52115,38.9482,24.8981,18.314,4,1.513,True,,0.9299999999999999,0.9,0.9,0.0,0.13,0.3,0.7120000000000001,0.7120000000000001,B 中高 moat
920735.BJ,德源药业,化学制药,20210219,1974,856,25.96,0.11993097497842964,-0.18595170899968638,-0.27808676307007785,False,-0.564648666778467,-0.6203253395941639,0.10739472654905136,0.5342948207460371,0.269140325008422,0.05630084004509894,0.02515152325631187,-0.24225254904478533,13.6182,2.5467,0.16355140186915887,33.5007541,58.352608067757004,1.8552007009345794,8528.0,0.3893776474421635,14,1.7199749500134247,19.6391,19.5305,28.298775000000003,20.073150000000002,83.0024,18.8705,20.4381,4,1.376,True,,0.8500000000000001,0.52,1.0,0.35,0.27,0.1,0.652,0.652,A 高 moat
920111.BJ,聚星科技,电气设备,20241111,613,409,26.95,-0.23654390934844194,0.06690419635787803,0.07843137254901955,False,-0.3474576271186426,-0.45883777239709267,0.0766541732384427,0.6796163138344261,-0.08733455931844958,0.30915674540266336,0.38166965887540927,-0.24225254904478533,22.2283,4.0775,0.0,41.81413775,112.68744683513448,8.10748728606357,6920.0,-0.14830769230769236,14,0.6764980251699894,13.4864,290.0377,74.23157499999999,45.6021,28.4399,17.2921,49.2508,3,1.51,True,,0.5,0.8200000000000001,0.9,0.4,0.55,0.3,0.6450000000000001,0.6450000000000001,B 中 moat
920509.BJ,同惠电子,电器仪表,20210111,2013,856,20.26,-0.3890229191797345,-0.38118509468540007,-0.48447837150127215,False,-0.5758844463052125,-0.6061349693251525,0.12116633491750095,0.7578849338915236,-0.23981356914974217,-0.13893254564061475,-0.18124008517488244,-0.24225254904478533,46.0323,8.518,0.5035046728971962,32.47793401,82.69641270629671,3.8151146028037384,8229.0,-0.29127551459822587,14,0.9697432253198457,19.4341,15.4049,41.755849999999995,16.4074,58.877,25.7831,10.4513,4,1.271,True,,0.9299999999999999,0.62,0.55,0.0,0.8300000000000001,0.2,0.637,0.637,A 高 moat
920106.BJ,林泰新材,汽车配件,20241218,576,382,35.32,-0.13874664715922935,-0.480358981903781,-0.5732237796036733,False,-0.7651595744680857,-0.772140957446809,-0.3405372110801985,0.6894654992579023,0.010462702870763008,-0.2381064328589957,-0.2699854932772836,-0.24225254904478533,15.8625,3.2989,0.005235602094240838,19.9888242,93.30388804803664,5.743999738219895,4910.0,0.3082867039701571,10,0.7841131524030865,27.6947,-39.5784,83.41085000000001,36.336875,49.7435,30.9964,15.7256,3,0.788,True,,0.9299999999999999,0.52,1.0,0.0,0.0,0.3,0.624,0.624,B 中高 moat
920946.BJ,森萱医药,化学制药,20200727,2181,856,9.61,0.051422319474835776,-0.07507218479307032,-0.1442564559216386,False,-0.3155270655270641,-0.48970840480274425,0.010775018315912543,0.5228953575889429,0.20063166950482814,0.167180364251715,0.1589818304047511,-0.24225254904478533,27.4429,3.1223,0.4649532710280374,41.02685247,45.362246752219626,1.0020400700934577,10377.0,-0.0798084596967279,14,1.4575724570424062,10.7045,62.0487,19.8036,8.07245,51.7321,31.2705,6.5063,3,0.931,True,,0.8300000000000001,0.47,0.6000000000000001,0.49000000000000005,0.6,0.1,0.6005000000000001,0.6005000000000001,A 高 moat
920982.BJ,锦波生物,医疗保健,20230720,1093,725,130.19,-0.13952412425644423,-0.2892395042856363,-0.44391764906885356,False,-0.7745627705627705,-0.805108225108225,0.00760042827956342,0.5778258810377692,0.009685225773548134,-0.04698695524085095,-0.14067936274246384,-0.24225254904478533,24.0049,7.3588,0.019310344827586208,149.80356615,170.45287776566897,1.5760291034482758,11215.0,1.3989304812834225,13,1.2779703124478103,38.0198,-16.659,2.083874999999999,21.632900000000003,84.8199,37.5518,24.9085,2,4.318,True,,1.0,0.22,0.9,0.0,0.19999999999999998,0.1,0.56,0.56,A 高 moat
920116.BJ,星图测控,软件服务,20250102,561,372,46.4,-0.2587859424920128,-0.5664361801532424,-0.5979202772963605,False,-0.6821917808219177,-0.6821917808219177,0.19787455729179526,0.9135535476834453,-0.10957659246202045,-0.32418363110845705,-0.29468199096997083,-0.24225254904478533,102.2071,17.2649,0.10483870967741936,103.78984,356.51549214274183,10.59458387096774,15056.0,0.34212872169727215,12,1.0162525952247863,18.9778,5.349,13.659750000000003,7.3235,56.2448,32.0502,28.172,4,3.182,True,,0.9299999999999999,0.35000000000000003,0.7,0.0,0.13,0.5,0.5445,0.5445,A 高 moat
920394.BJ,民士达,造纸,20230425,1179,782,50.25,-0.24628768561571923,0.026977314530962637,-0.05188679245283023,False,-0.3449354712553776,-0.4915254237288136,0.5926956363543721,0.6869132223708518,-0.09707833558572687,0.26922986357574796,0.2513514938735595,-0.24225254904478533,57.687,8.7162,0.8734015345268542,73.490625,86.37147284514067,5.051915984654731,4179.0,-0.1483594864479315,14,0.939476890507728,16.6634,0.0957,24.492324999999997,13.94905,41.6339,26.9686,20.9763,4,3.003,True,,0.8600000000000001,0.45,0.2,0.32,0.6799999999999999,0.3,0.5255,0.5255,B 中高 moat
920208.BJ,青矩技术,建筑工程,20230629,1114,740,12.49,-0.08965014577259478,-0.482815734989648,-0.5323848745788095,False,-0.7413543176641126,-0.7508800993994617,-0.2793542166758062,0.6501738691534417,0.05955920425739758,-0.2405631859448627,-0.22914658825241974,-0.24225254904478533,12.1291,2.1224,0.22162162162162163,23.26167888,42.05895373317567,2.471572972972973,5304.0,-0.02910488742449202,14,0.8756914058275809,18.3252,20.984,6.275625000000001,1.8101749999999999,36.5314,9.4758,26.4065,4,1.194,True,,0.71,0.35000000000000003,0.85,0.0,0.43,0.2,0.5235000000000001,0.5235000000000001,B 中 moat
920978.BJ,开特股份,汽车配件,20230928,1023,675,19.27,-0.13973214285714286,-0.3348291335864687,-0.46397774687065374,False,-0.5824485373781141,-0.5824485373781141,0.40810209953650745,0.6716069661367139,0.0094772071728495,-0.09257658454168338,-0.16073946054426402,-0.24225254904478533,20.9295,4.2389,0.3674074074074074,34.69148578,90.1006664181926,4.390155259259259,6564.0,0.1301652892561984,13,0.8574495922749275,23.7335,-18.4508,21.091425,33.379975,29.2059,12.6389,39.5444,3,1.675,True,,0.6699999999999999,0.52,0.75,0.0,0.27999999999999997,0.2,0.519,0.519,B 中 moat
920239.BJ,长虹能源,电气设备,20210209,1984,856,21.1,-0.1821705426356589,-0.32523185161496637,-0.37813144709696433,False,-0.6371453138435085,-0.6882352941176471,-0.028973853909621594,0.6464886863780165,-0.032961192605666545,-0.08297930257018105,-0.07489316077057462,-0.24225254904478533,14.9079,3.3384,0.0,38.41765704,80.83623700613316,3.833276401869159,9721.0,-0.10873750802237092,14,0.8111987920809185,24.9781,14.1501,22.016375,22.453325,16.2364,7.4494,73.3724,4,1.294,True,,0.24999999999999997,0.52,1.0,0.0,0.6799999999999999,0.2,0.48300000000000004,0.48300000000000004,C 低 moat
920077.BJ,吉林碳谷,化纤,20210831,1781,856,15.77,-0.03429271279853019,-0.17304667016255904,-0.09782608695652184,False,-0.7009292622795364,-0.8699032808647827,-0.27360631735445873,0.6272194302767832,0.11491663723146217,0.06920587888222629,0.20541219936986788,-0.24225254904478533,47.2202,3.4683,0.3726635514018692,92.67742254,81.1948901163785,1.7005860981308412,16296.0,0.6059919187937322,14,0.9467092553625792,7.0377,75.2542,60.0075,55.0751,17.6634,6.0847,60.0623,4,3.881,True,,0.13,0.9,0.7,0.42,0.13,0.1,0.464,0.464,C 价格战赛道
920418.BJ,苏轴股份,汽车配件,20200727,2181,856,18.58,-0.14848762603116417,-0.2881226053639848,-0.3904199475065617,False,-0.6124322069253221,-0.6124322069253221,0.2050556592931716,0.6548258553627456,0.0007217239988281943,-0.04587005631919949,-0.08718166118017201,-0.24225254904478533,20.7062,3.1737,0.49649532710280375,30.19056768,83.11670705424065,3.13189976635514,9686.0,-0.10181750741839768,14,0.9887317530956218,17.3332,-14.0931,-0.44720000000000004,0.683125,39.5603,16.9965,13.7412,3,1.445,True,,0.78,0.06999999999999999,0.6000000000000001,0.0,0.6799999999999999,0.2,0.44950000000000007,0.44950000000000007,B 中高 moat
920839.BJ,万通液压,工程机械,20201109,2076,856,24.5,-0.10420475319926881,-0.3127629733520336,-0.43181818181818177,False,-0.5840407470288618,-0.5840407470288618,0.4512931707639489,0.6371001701119497,0.04500459683072355,-0.0705104243072483,-0.12857989549179205,-0.24225254904478533,24.6172,4.2658,0.5782710280373832,28.9614429,40.78055443265187,2.169480257009346,5340.0,0.024755325273460027,14,1.0696631051520284,20.1509,-23.3128,14.653075000000001,9.554425,28.1838,15.5615,36.9965,3,0.691,True,,0.6699999999999999,0.27,0.6000000000000001,0.06999999999999999,0.43,0.2,0.44849999999999995,0.44849999999999995,B 中 moat
920599.BJ,同力股份,工程机械,20210222,1971,856,16.19,-0.025285972305839732,-0.16113989637305692,-0.236320754716981,False,-0.36509803921568695,-0.3862745098039222,0.2608395443381435,0.43678298801680643,0.12392337772415263,0.0811126526717284,0.06691753160940872,-0.24225254904478533,8.9059,1.9631,0.5011682242990654,74.8827975,78.7802590104673,1.7333732476635515,12765.0,0.11895161290322576,14,1.0120419597862287,25.0141,0.7849,7.814774999999999,6.29825,20.9986,12.4082,54.6058,4,3.403,True,,0.47,0.35000000000000003,0.7000000000000001,0.35,0.27999999999999997,0.1,0.4365,0.4365,C 低 moat
920100.BJ,三协电机,电气设备,20250908,312,206,36.19,-0.18177707438390234,-0.30296610169491534,-0.4849864807172335,False,-0.601870187018702,-0.6064906490649065,-0.5942561941000041,0.7570937227541464,-0.03256772435390998,-0.06071355265013001,-0.18174819439084378,-0.24225254904478533,62.707,7.8523,0.1407766990291262,37.39621994,155.29059612582526,12.680905339805825,6075.0,318.7368421052632,12,0.8039072738413411,16.2725,-4.4989,9.028200000000002,29.275349999999996,24.5471,10.4154,32.2999,3,0.879,True,,0.5,0.33999999999999997,0.7999999999999999,0.0,0.13,0.3,0.42300000000000004,0.42300000000000004,C 低 moat
920015.BJ,锦华新材,化工原料,20250925,295,193,57.2,0.03454512570085022,0.34272300469483574,0.014184397163120588,True,-0.17934002869440457,-0.45224171539961,0.45863936385497417,0.8090917364370159,0.18375447573084258,0.5849755537396211,0.3174226834895103,-0.24225254904478533,44.71,4.5431,0.9533678756476683,77.54413352,213.88795949673573,11.754323316062177,5674.0,-0.030085470085470134,27,1.2283135708364534,15.4425,-41.9805,-16.88895,-17.90305,25.3669,13.5241,21.2881,0,1.612,True,,0.7,0.0,0.25,0.85,0.5,0.5,0.42000000000000004,0.42000000000000004,C 价格战赛道
920879.BJ,基康技术,电器仪表,20221220,1305,856,13.06,-0.11637347767253037,-0.44235695986336465,-0.43266724587315375,False,-0.6574875426173621,-0.6574875426173621,0.26453342849413053,0.5909171102091221,0.03283587235746199,-0.20010441081857933,-0.12942895954676403,-0.24225254904478533,33.0982,4.0353,0.6507009345794392,26.23346711,33.96475249575935,1.6608046728971961,6495.0,0.5048656163113994,14,0.7869810277527911,13.4432,-17.1362,5.1183000000000005,9.899725,52.6252,21.0774,16.2315,3,0.786,True,,0.8300000000000001,0.27,0.45,0.0,0.0,0.1,0.41150000000000003,0.41150000000000003,A 高 moat
920261.BJ,一诺威,化工原料,20230403,1201,797,12.61,-0.08290909090909093,-0.14969656102494944,-0.18697614442295296,False,-0.3033149171270725,-0.37572815533980675,0.06698677198101244,0.4806551014150274,0.06630025912090143,0.09255598801983589,0.11626214190343676,-0.24225254904478533,18.8274,2.2124,0.4203262233375157,36.711839520000005,33.36250043562109,1.531884441656211,6304.0,-0.04310868245294475,14,0.741045450869984,11.7244,15.8616,28.460774999999998,15.132125,6.8849,2.6444,48.8154,4,1.14,True,,0.18,0.52,0.7000000000000001,0.34,0.3,0.1,0.393,0.393,C 价格战赛道
920002.BJ,万达轴承,工程机械,20240530,778,518,52.41,-0.1511175898931002,-0.40625354027415883,-0.5339261894175189,False,-0.8280511811023622,-0.8438320209973753,-0.11374471258883045,0.953921276067753,-0.0019082398631078412,-0.1640009912293735,-0.2306879030911292,-0.24225254904478533,56.1577,4.488,0.333976833976834,33.38734764,149.15229924123554,13.492384555984556,7743.0,0.2840796019900498,12,1.0571051334597825,8.855,-17.3945,0.8273999999999999,4.201075,30.8579,15.6918,7.937,3,1.193,True,,0.5,0.27,0.6499999999999999,0.0,0.27999999999999997,0.3,0.39049999999999996,0.39049999999999996,B 中 moat
920640.BJ,富士达,通信设备,20200727,2181,856,24.81,-0.2702941176470589,-0.3843672456575682,-0.4474387527839644,False,-0.5569642857142856,-0.5569642857142856,0.1294514582732853,0.6551112819806088,-0.12108476761706655,-0.14211469661278286,-0.14420046645757467,-0.24225254904478533,59.7124,4.9574,0.514018691588785,46.5753168,132.60926575023365,2.3769105140186912,13543.0,0.2836966824644549,14,0.8468245293938825,8.6435,2.2127,30.030874999999998,14.596975,30.4512,6.397,35.9126,4,2.195,True,,0.32999999999999996,0.55,0.5,0.0,0.27999999999999997,0.2,0.37450000000000006,0.37450000000000006,B 中 moat
920174.BJ,五新智能,工程机械,20210820,1792,846,26.6,-0.2208553016988869,-0.33232931726907633,-0.45547594677584435,False,-0.6766743648960739,-0.6766743648960739,0.42468662504514554,0.6891441201255156,-0.07164595166889454,-0.090076768224291,-0.15223766044945464,-0.24225254904478533,25.1907,2.1626,0.6099290780141844,57.69670101,92.45033499206856,3.38496524822695,10121.0,0.7410975399965594,15,0.8500984196158801,11.8017,104.8484,12.241549999999998,29.8595,30.7461,12.8164,43.1622,2,1.472,True,,0.5,0.32,0.45,0.0,0.13,0.2,0.343,0.343,B 中 moat
920491.BJ,奥迪威,元器件,20220614,1494,856,24.86,-0.2315301391035549,-0.08569326958440615,-0.1776381078398942,False,-0.3688753490733696,-0.480154888673766,0.3076856662017402,0.6287127033735831,-0.08232078907356255,0.15655927946037917,0.12560017848649552,-0.24225254904478533,41.6664,3.2342,0.5934579439252337,35.08819455,110.87446230317758,3.824626051401869,11788.0,-0.22016406456734583,14,0.9964869941091755,9.0443,-42.6645,-5.419549999999999,7.664625000000001,33.4131,9.1993,12.1056,3,2.421,True,,0.43,0.0,0.55,0.24,0.6799999999999999,0.2,0.341,0.341,B 中 moat
920060.BJ,万源通,元器件,20241119,605,403,21.91,-0.2684474123539232,-0.3574780058651027,-0.3687698069720542,False,-0.585665658093797,-0.585665658093797,-0.409047200066461,0.5201369335530563,-0.11923806232393086,-0.11522545682031737,-0.06553152064566448,-0.24225254904478533,29.0331,3.0535,0.0,33.31298566,171.93788442915636,8.182989081885855,9404.0,-0.056581059390048205,12,0.6931836722613763,11.8599,-35.0925,-4.7985750000000005,13.163574999999998,17.014,7.0768,42.8832,3,1.478,True,,0.32999999999999996,0.0,0.9,0.0,0.39999999999999997,0.3,0.334,0.334,C 低 moat
920720.BJ,吉冈精密,机械基件,20211124,1696,856,9.43,-0.0950095969289827,-0.26614785992217904,-0.3478561549100969,False,-0.6582094961942736,-0.6582094961942736,-0.05965021324846553,0.8044335134508723,0.05419975310100966,-0.023895310877393716,-0.0446178685837072,-0.24225254904478533,43.4436,4.5712,0.4077102803738318,24.97925336,52.925243115572435,6.408680490654206,8423.0,-0.048678563361192695,14,0.9772882075294106,12.4253,-35.3009,0.49735000000000085,23.115175,20.7843,6.3153,43.9504,3,0.591,True,,0.32999999999999996,0.13999999999999996,0.55,0.06999999999999999,0.43,0.3,0.309,0.309,C 低 moat
920571.BJ,国航远洋,水运,20221215,1310,856,8.24,-0.1659919028340081,-0.24680073126142588,-0.18009950248756224,False,-0.49229821318545897,-0.5268022181146027,0.20663542997052464,0.7089422363456629,-0.01678255280401575,-0.0045481822166405506,0.12313878383882748,-0.24225254904478533,63.2034,3.3179,0.5320121951219512,45.76557413,160.76588365824767,7.105902453271029,19004.0,0.15835669876874325,14,0.8426982260236953,2.0435,289.6896,18.938900000000004,5.6301499999999995,29.4107,12.2727,69.3372,2,1.335,True,,0.22,0.35,0.5,0.06999999999999999,0.27999999999999997,0.3,0.3035,0.3035,B 中 moat
920247.BJ,华密新材,橡胶,20221223,1302,856,14.4,-0.14742451154529312,-0.35943060498220636,-0.47214076246334313,False,-0.6216500262743028,-0.6308460325801357,0.25452085289254756,0.8776508115453237,0.001784838484699236,-0.11717805593742103,-0.16890247613695342,-0.24225254904478533,59.3293,5.5386,0.5163551401869159,27.22363186,82.78533788299066,6.925166121495327,9027.0,0.3662781897986984,14,0.7961406287564878,9.3135,25.6804,-0.3849,9.4656,32.3601,11.2144,27.3227,2,0.639,True,,0.5,0.0,0.5,0.0,0.0,0.3,0.265,0.265,B 中 moat
920806.BJ,云星宇,软件服务,20240111,918,607,9.75,-0.056147144240077496,-0.19488026424442606,-0.3376358695652174,False,-0.4897959183673486,-0.49816849816849984,-0.08878594156319208,0.649072309817375,0.09306220578991486,0.047372284800359266,-0.03439758323882769,-0.24225254904478533,39.712,1.876,0.37067545304777594,29.321825030000003,101.28633733736407,6.621136902800659,8885.0,-0.12755302435192462,13,0.88378856480994,5.0178,-12.0904,-27.286075,-17.984150000000003,10.7674,3.8945,61.7044,0,0.889,True,,0.0,0.0,0.7,0.22000000000000003,0.6799999999999999,0.3,0.245,0.245,C 低 moat
