ts_code,name,industry,list_date,days_listed,n_days_data,close,ret_20d,ret_60d,ret_120d,above_ma60,dd_now,max_dd,ann_ret,vol_ann,rel_ret_20d,rel_ret_60d,rel_ret_120d,idx_ret_60d,pe_ttm,pb,pe_quantile,total_mv_yi,amount_mean_wan,turnover_mean,holder_latest,holder_change_4q,holder_n_quarters,attention_ratio,roe_ttm,netprofit_yoy_q,netprofit_yoy_mean_4q,or_yoy_mean_4q,gp_margin,np_margin,debt_ratio,n_positive_quarters,weight_idx,pass,reject_reason,s_quality,s_growth,s_value,s_momentum,s_attention,s_liquidity,total_score,sort_key,perilla_tag
920946.BJ,森萱医药,化学制药,20200727,2226,887,9.89,0.0761697497279652,0.06803455723542129,-0.04259438528557591,True,-0.2955840455840444,-0.48970840480274425,0.01828725798984321,0.5249770122621973,0.08618379530089626,0.24799317384789543,0.1933233061474564,-0.17995861661247414,27.4265,3.2733,0.4689966178128523,42.222223830000004,46.12231880863585,1.0207155580608793,10415.0,-0.1675325713372232,15,1.6692045000162106,10.7045,33.072,33.608599999999996,19.218625,50.7175,29.5149,6.6664,4,1.016,True,,0.8300000000000001,0.72,0.6000000000000001,0.6900000000000001,0.8200000000000001,0.1,0.7050000000000002,0.7050000000000002,A 高 moat
920982.BJ,锦波生物,医疗保健,20230720,1138,756,118.5,-0.08125290742750801,-0.23759891912758158,-0.3445071357451045,False,-0.7948051948051946,-0.805108225108225,-0.02239155167232587,0.5723339141906445,-0.07123886185457695,-0.05764030251510743,-0.10858944431207218,-0.17995861661247414,25.1779,6.6914,0.05555555555555555,136.3524279,169.65193736009257,1.598137566137566,9933.0,0.1627063092590424,14,0.9564532870877295,38.0198,-28.2033,-21.0034,-1.8511999999999995,84.7018,36.5926,28.9118,0,5.264,True,,1.0,0.0,0.9,0.0,0.27999999999999997,0.1,0.513,0.513,A 高 moat
920106.BJ,林泰新材,汽车配件,20241218,621,413,35.1,-0.035184167124793886,-0.23345708670015286,-0.5031847133757962,False,-0.7666223404255325,-0.7798537234042557,-0.32202421385775326,0.6700471354563867,-0.025170121551862823,-0.05349847008767872,-0.26726702194276386,-0.17995861661247414,17.7846,3.3175,0.10653753026634383,19.8643185,87.66837639714286,5.400082324455205,4705.0,0.26105601715357807,11,0.7673841149493794,27.6947,-39.2508,-10.964199999999998,-7.592224999999999,48.0788,27.688,14.6213,1,0.903,True,,0.9299999999999999,0.0,1.0,0.0,0.14999999999999997,0.3,0.509,0.509,B 中高 moat
920493.BJ,并行科技,软件服务,20231101,1034,688,117.33,-0.010457957324787048,-0.17016762147252273,-0.3402125625597481,False,-0.5735625499745587,-0.628843497855637,0.40865852281902426,0.8739219666218883,-0.0004439117518559854,0.009790995139951408,-0.10429487112671576,-0.17995861661247414,144.8686,12.9799,0.0,71.0808078,312.74971961656973,7.248986337209303,11773.0,-0.30583726415094337,14,1.013739839051107,3.0734,725.5458,418.8388,100.090975,19.1611,4.5831,75.8019,4,3.808,True,,0.0,0.9,0.7,0.03,0.8300000000000001,0.5,0.47600000000000003,0.47600000000000003,C 低 moat
920116.BJ,星图测控,软件服务,20250102,606,403,44.12,-0.04315766644979402,-0.3028914520461369,-0.5641608218907439,False,-0.6978082191780821,-0.7060273972602737,0.14630590532915666,0.8877391288281515,-0.033143620876862956,-0.12293283543366273,-0.3282431304577116,-0.17995861661247414,102.6784,16.6108,0.14392059553349876,98.68982199999999,338.1707086065261,9.865534243176178,12949.0,0.019044621074997936,13,0.734018155606566,18.9778,-14.6212,-4.6361,-3.6656999999999997,52.7391,30.3439,27.0862,2,2.585,True,,0.9299999999999999,0.0,0.7,0.0,0.3,0.5,0.474,0.474,A 高 moat
920599.BJ,同力股份,工程机械,20210222,2016,887,17.95,0.049707602339181145,0.06654783125371377,-0.11138613861386137,True,-0.29607843137254986,-0.3862745098039222,0.2861098740616601,0.43152863163660116,0.05972164791211221,0.24650644786618792,0.12453155281917094,-0.17995861661247414,8.9881,2.2595,0.4983089064261556,83.0232375,77.65215288703494,1.6998528748590755,12288.0,0.0964575711608815,15,0.7998457831668588,25.0141,26.26,14.784850000000002,6.828950000000001,20.722,11.4104,56.8944,4,4.153,True,,0.47,0.35000000000000003,0.7000000000000001,0.6900000000000001,0.3,0.1,0.47250000000000003,0.47250000000000003,C 低 moat
920394.BJ,民士达,造纸,20230425,1224,813,44.7,-0.003122212310437078,-0.10528422738190546,-0.1454788759319442,False,-0.41728588189284344,-0.4915254237288136,0.5114461659909639,0.6850500515160404,0.006891833262493985,0.07467438923056868,0.09043881550108812,-0.17995861661247414,53.5291,7.7724,0.7552275522755227,65.37375,85.46821887613777,4.8955086100861,5063.0,-0.23864661654135333,15,0.4649725881466469,16.6634,-8.3119,2.544025,0.11625000000000019,39.4209,24.5415,25.3508,2,2.199,True,,0.8600000000000001,0.15000000000000002,0.35000000000000003,0.2,0.44999999999999996,0.2,0.4405,0.4405,B 中高 moat
920077.BJ,吉林碳谷,化纤,20210831,1826,887,13.59,-0.03274021352313172,-0.23908174692049267,-0.19107142857142856,False,-0.7422719514507863,-0.8699032808647827,-0.294450832785319,0.6221100317694456,-0.02272616795020066,-0.05912313030801852,0.04484626286160376,-0.17995861661247414,38.5618,2.9734,0.3596392333709132,79.66999602,80.26873508660654,1.6864386696730553,15152.0,0.14753105119660703,15,0.5483729627171479,7.0377,36.4009,59.57515000000001,38.561749999999996,15.649,6.9139,61.0849,4,3.525,True,,0.13,0.9,0.7,0.0,0.14999999999999997,0.1,0.42400000000000004,0.42400000000000004,C 价格战赛道
920879.BJ,基康技术,电器仪表,20221220,1350,887,13.39,0.03477588871715609,-0.21650087770626092,-0.393843368039837,False,-0.648832939942303,-0.680828743771309,0.2626981462513631,0.5832828503463089,0.04478993429008715,-0.036542261093786776,-0.15792567660680468,-0.17995861661247414,32.5024,4.1976,0.6381059751972943,26.89633419,33.18328674668546,1.623870124013529,5885.0,0.36956015824994193,15,0.705860246819758,13.4432,0.4332,-2.251725,4.4383,53.6547,18.818,18.7611,3,0.896,True,,0.75,0.06999999999999999,0.45,0.06999999999999999,0.0,0.1,0.3445,0.3445,A 高 moat
920491.BJ,奥迪威,元器件,20220614,1539,887,22.0,-0.03719912472647713,-0.23076923076923084,-0.11326078194276501,False,-0.44148260979944176,-0.480154888673766,0.2532830111893176,0.62344438595838,-0.027185079153546066,-0.050810614156756695,0.12265690949026731,-0.17995861661247414,42.7634,2.925,0.6403607666290868,31.0514996,108.75325599767756,3.7580306651634725,9467.0,-0.3568177185950132,15,0.5495849673420711,9.0443,-42.4358,-30.066175,-1.3749749999999998,32.8867,9.1473,14.9477,1,2.177,True,,0.43,0.0,0.4,0.06999999999999999,0.7,0.2,0.29600000000000004,0.29600000000000004,B 中 moat
