ts_code,name,industry,list_date,days_listed,n_days_data,close,ret_20d,ret_60d,ret_120d,above_ma60,dd_now,max_dd,ann_ret,vol_ann,rel_ret_20d,rel_ret_60d,rel_ret_120d,idx_ret_60d,pe_ttm,pb,pe_quantile,total_mv_yi,amount_mean_wan,turnover_mean,holder_latest,holder_change_4q,holder_n_quarters,attention_ratio,roe_ttm,netprofit_yoy_q,netprofit_yoy_mean_4q,or_yoy_mean_4q,gp_margin,np_margin,debt_ratio,n_positive_quarters,weight_idx,pass,reject_reason,s_quality,s_growth,s_value,s_momentum,s_attention,s_liquidity,total_score,sort_key,perilla_tag
920037.BJ,广信科技,电气设备,20250626,397,265,37.94,-0.043368633383761956,-0.49788247750132353,-0.5989429175475687,False,-0.658996944094913,-0.6750853855833185,-0.34076252478695324,0.6209896193135624,0.11322803623020794,-0.2902807541887338,-0.2729337912694251,-0.20760172331258975,22.9889,5.3542,0.03773584905660377,48.58143814,163.97930493184907,6.810346415094339,6679.0,58.10619469026549,8,0.7588640474941898,29.0179,30.8453,71.26145,37.52115,38.9482,24.8981,18.314,4,1.513,True,,0.9299999999999999,0.9,0.9,0.0,0.0,0.3,0.6990000000000001,0.6990000000000001,B 中高 moat
920735.BJ,德源药业,化学制药,20210219,1985,863,22.41,-0.06077116512992453,-0.19964285714285712,-0.37870806764624343,False,-0.6241824584940465,-0.627201073285259,0.06209130051308098,0.5352441488507075,0.09582550448404537,0.007958866169732626,-0.05269894136809983,-0.20760172331258975,11.7559,2.1984,0.016222479721900347,28.919564689999998,58.56575568676709,1.8654530706836618,8528.0,0.3893776474421635,14,1.589167878425189,19.6391,19.5305,28.298775000000003,20.073150000000002,83.0024,18.8705,20.4381,4,1.376,True,,0.8500000000000001,0.52,1.0,0.15000000000000002,0.27,0.1,0.632,0.632,A 高 moat
920106.BJ,林泰新材,汽车配件,20241218,587,389,34.29,-0.08315508021390372,-0.45562787744086364,-0.5674823410696266,False,-0.7720079787234048,-0.7798537234042557,-0.3476181249698309,0.6854835318165251,0.07344158940006618,-0.2480261541282739,-0.24147321479148298,-0.20760172331258975,15.3999,3.2027,0.015424164524421594,19.40591115,91.93423118290488,5.661440359897172,4910.0,0.3082867039701571,10,0.748604042335969,27.6947,-39.5784,83.41085000000001,36.336875,49.7435,30.9964,15.7256,3,0.788,True,,0.9299999999999999,0.52,1.0,0.0,0.0,0.3,0.624,0.624,B 中高 moat
920509.BJ,同惠电子,电器仪表,20210111,2024,863,19.9,-0.2527224934284642,-0.35868514340960367,-0.4660584920847868,False,-0.5834205568348336,-0.6154490265857233,0.11454805518043276,0.7569244185647008,-0.0961258238144943,-0.15108342009701392,-0.14004936580664318,-0.20760172331258975,45.2144,8.3667,0.5063731170336037,31.9008335,82.4311871843337,3.808999188876014,8229.0,-0.29127551459822587,14,0.7479287651665236,19.4341,15.4049,41.755849999999995,16.4074,58.877,25.7831,10.4513,4,1.271,True,,0.9299999999999999,0.62,0.55,0.0,0.7,0.2,0.6239999999999999,0.6239999999999999,A 高 moat
920111.BJ,聚星科技,电气设备,20241111,624,416,24.58,-0.24785801713586297,-0.25963855421686755,-0.01205787781350487,False,-0.40484261501210517,-0.45883777239709267,0.01956758006835635,0.6793736024917655,-0.09126134752189308,-0.0520368309042778,0.31395124846463873,-0.20760172331258975,20.2735,3.7189,0.002403846153846154,38.1369761,111.99873641093752,8.032917067307693,6920.0,-0.14830769230769236,14,0.7310294056829849,13.4864,290.0377,74.23157499999999,45.6021,28.4399,17.2921,49.2508,3,1.51,True,,0.5,0.8200000000000001,0.9,0.10000000000000002,0.55,0.3,0.6150000000000001,0.6150000000000001,B 中 moat
920946.BJ,森萱医药,化学制药,20200727,2192,863,9.01,-0.07684426229508201,-0.08805668016194346,-0.2305721605465415,False,-0.358262108262107,-0.48970840480274425,-0.007292577517327925,0.5216607428377663,0.07975240731888789,0.11954504315064629,0.0954369657316021,-0.20760172331258975,25.7295,2.9274,0.4241019698725377,38.46534243,45.205713141170335,0.9993424101969871,10377.0,-0.0798084596967279,14,1.2412318164924656,10.7045,62.0487,19.8036,8.07245,51.7321,31.2705,6.5063,3,0.931,True,,0.8300000000000001,0.47,0.6000000000000001,0.33999999999999997,0.6,0.1,0.5855,0.5855,A 高 moat
920982.BJ,锦波生物,医疗保健,20230720,1104,732,124.23,-0.013969362647829109,-0.2905197030268417,-0.4630910191027746,False,-0.7848831168831167,-0.805108225108225,-0.007854833179253617,0.577491064606087,0.1426273069661408,-0.08291797971425197,-0.137081892824631,-0.20760172331258975,22.906,7.0219,0.01092896174863388,142.94567188,170.4276732881148,1.5838087431693988,11215.0,1.3989304812834225,13,1.3430525260438189,38.0198,-16.659,2.083874999999999,21.632900000000003,84.8199,37.5518,24.9085,2,4.318,True,,1.0,0.22,0.9,0.15000000000000002,0.19999999999999998,0.1,0.5750000000000001,0.5750000000000001,A 高 moat
920208.BJ,青矩技术,建筑工程,20230629,1125,747,12.01,-0.02357723577235782,-0.48388483025354534,-0.5375433192144783,False,-0.7512942638227378,-0.7564713191136883,-0.2861918876982992,0.647788853370574,0.13301943384161208,-0.2762831069409556,-0.2115341929363347,-0.20760172331258975,11.663,2.0408,0.15528781793842034,22.36771524,41.822880074002676,2.4565082998661314,5304.0,-0.02910488742449202,14,0.8225424005508474,18.3252,20.984,6.275625000000001,1.8101749999999999,36.5314,9.4758,26.4065,4,1.194,True,,0.71,0.35000000000000003,1.0,0.0,0.43,0.2,0.5535,0.5535,B 中 moat
920116.BJ,星图测控,软件服务,20250102,572,379,44.79,-0.2967498822421102,-0.5355179923260396,-0.616852010265184,False,-0.6932191780821917,-0.7020547945205478,0.16740501058938584,0.9066589515324143,-0.1401532126281403,-0.32791626901344983,-0.2908428839870404,-0.20760172331258975,98.6607,16.6658,0.10554089709762533,100.1885115,351.9514142402639,10.418859366754615,15056.0,0.34212872169727215,12,0.9570178303522927,18.9778,5.349,13.659750000000003,7.3235,56.2448,32.0502,28.172,4,3.182,True,,0.9299999999999999,0.35000000000000003,0.7,0.0,0.13,0.5,0.5445,0.5445,A 高 moat
920394.BJ,民士达,造纸,20230425,1190,789,45.53,-0.3396664249456127,-0.07421716144774293,-0.2490516246082798,False,-0.4064659105722854,-0.4915254237288136,0.5391819477111925,0.6897956196268014,-0.18306975533164282,0.13338456186484682,0.07695750166986381,-0.20760172331258975,52.2684,7.8975,0.7135614702154626,66.587625,86.26128108637516,5.016649302915082,4179.0,-0.1483594864479315,14,0.6462049827223433,16.6634,0.0957,24.492324999999997,13.94905,41.6339,26.9686,20.9763,4,3.003,True,,0.8600000000000001,0.45,0.35000000000000003,0.07,0.55,0.3,0.5175000000000001,0.5175000000000001,B 中高 moat
