ts_code,name,industry,list_date,days_listed,n_days_data,close,ret_20d,ret_60d,ret_120d,above_ma60,dd_now,max_dd,ann_ret,vol_ann,rel_ret_20d,rel_ret_60d,rel_ret_120d,idx_ret_60d,pe_ttm,pb,pe_quantile,total_mv_yi,amount_mean_wan,turnover_mean,holder_latest,holder_change_4q,holder_n_quarters,attention_ratio,roe_ttm,netprofit_yoy_q,netprofit_yoy_mean_4q,or_yoy_mean_4q,gp_margin,np_margin,debt_ratio,n_positive_quarters,weight_idx,pass,reject_reason,s_quality,s_growth,s_value,s_momentum,s_attention,s_liquidity,total_score,sort_key,perilla_tag
920037.BJ,广信科技,电气设备,20250626,418,280,41.51,0.14827109266943284,-0.14235537190082648,-0.509511993382961,False,-0.6269099406794896,-0.6750853855833185,-0.2716051490461363,0.6123497188675336,0.09373578348504719,-0.00652467278366442,-0.2505985578751323,-0.13583069911716206,25.1521,5.858,0.10714285714285714,53.15275427,158.02304978567855,6.532781428571428,6679.0,58.10619469026549,8,0.6045129976915534,29.0179,30.8453,71.26145,37.52115,38.9482,24.8981,18.314,4,1.804,True,,0.9299999999999999,0.9,0.9,0.06999999999999999,0.0,0.3,0.7060000000000001,0.7060000000000001,B 中高 moat
920111.BJ,聚星科技,电气设备,20241111,645,431,31.15,0.1343772760378732,0.03833333333333333,0.2803123715577476,True,-0.24576271186440468,-0.45883777239709267,0.16289818977306147,0.674406771248363,0.07984196685348754,0.1741640324504954,0.5392258070655763,-0.13583069911716206,25.6925,4.7129,0.08352668213457076,48.33062675,110.00465394023202,7.8458352668213465,6920.0,-0.14830769230769236,14,0.5227030936458636,13.4864,290.0377,74.23157499999999,45.6021,28.4399,17.2921,49.2508,3,1.389,True,,0.5,0.8200000000000001,0.9,0.6900000000000001,0.55,0.3,0.6740000000000002,0.6740000000000002,B 中 moat
920735.BJ,德源药业,化学制药,20210219,2006,878,25.1,0.055508830950378396,-0.007905138339920903,-0.2836757990867579,True,-0.5790709374475931,-0.627201073285259,0.09442798029718036,0.532120516400656,0.0009735217659927464,0.12792556077724115,-0.024762363578929136,-0.13583069911716206,13.1671,2.4623,0.14123006833712984,32.390944839999996,58.70934482765375,1.8742961275626424,8528.0,0.3893776474421635,14,0.8714644409238238,19.6391,19.5305,28.298775000000003,20.073150000000002,83.0024,18.8705,20.4381,4,1.569,True,,0.8500000000000001,0.52,1.0,0.42000000000000004,0.13,0.1,0.645,0.645,A 高 moat
920106.BJ,林泰新材,汽车配件,20241218,608,404,37.83,0.10938416422287389,-0.19304607508532434,-0.5149378125400692,False,-0.7484707446808516,-0.7798537234042557,-0.2972238473614043,0.6759425259926034,0.05484885503848824,-0.057215375968162285,-0.25602437703224046,-0.13583069911716206,16.9898,3.5334,0.08168316831683169,21.40932105,89.32624059331683,5.5013455445544555,4910.0,0.3082867039701571,10,0.8654635671560627,27.6947,-39.5784,83.41085000000001,36.336875,49.7435,30.9964,15.7256,3,0.903,True,,0.9299999999999999,0.52,1.0,0.06999999999999999,0.13,0.3,0.644,0.644,B 中高 moat
920509.BJ,同惠电子,电器仪表,20210111,2045,878,21.53,0.12135416666666687,-0.36583210603829164,-0.4077028885832187,False,-0.5492987230479383,-0.615658362989324,0.13671066586293668,0.7523247780370416,0.06681885748228122,-0.23000140692112958,-0.14878945307538993,-0.13583069911716206,47.8768,9.7364,0.5170842824601367,34.51381635,81.95321211383826,3.7994924829157175,7965.0,-0.054823780704877145,15,0.8452121625937468,19.4341,10.451,30.518499999999996,15.474850000000002,57.8495,28.3312,11.176,4,1.048,True,,0.9299999999999999,0.62,0.55,0.0,0.53,0.2,0.607,0.607,A 高 moat
920946.BJ,森萱医药,化学制药,20200727,2213,878,9.96,0.09691629955947145,0.032124352331606376,-0.07434944237918206,True,-0.29059829059828923,-0.48970840480274425,0.020444315093487875,0.5207913019304129,0.0423809903750858,0.16795505144876843,0.1845639931286467,-0.13583069911716206,28.4424,3.236,0.49316628701594534,42.52106666,45.23411401776766,1.0012314350797267,10377.0,-0.0798084596967279,14,1.1027396607130937,10.7045,62.0487,19.8036,8.07245,51.7321,31.2705,6.5063,3,1.016,True,,0.8300000000000001,0.47,0.6000000000000001,0.61,0.53,0.1,0.6055000000000001,0.6055000000000001,A 高 moat
920208.BJ,青矩技术,建筑工程,20230629,1146,762,12.46,0.02214930270713711,-0.39396887159533067,-0.49979927739863506,False,-0.7419755642990269,-0.7564713191136883,-0.27304816040777213,0.6429957458651805,-0.03238600647724854,-0.2581381724781686,-0.2408858418908063,-0.13583069911716206,11.7384,2.2166,0.16666666666666666,23.205806159999998,41.436449724501315,2.42999343832021,5349.0,-0.0020522388059701635,15,0.9416799454372514,18.3252,13.652,9.54745,1.168425,46.9704,19.0812,25.3283,4,1.428,True,,0.78,0.35000000000000003,1.0,0.0,0.43,0.2,0.5745000000000001,0.5745000000000001,B 中高 moat
920982.BJ,锦波生物,医疗保健,20230720,1125,747,127.37,0.019694179809462975,-0.18805380251163384,-0.41728428950498675,False,-0.7794458874458874,-0.805108225108225,0.00030328925507294713,0.5740977693469972,-0.034841129374922675,-0.05222310339447178,-0.158370853997158,-0.13583069911716206,23.485,7.1994,0.018741633199464525,146.55872356,170.411371633079,1.5983982597054887,11215.0,1.3989304812834225,13,1.0791491472631571,38.0198,-16.659,2.083874999999999,21.632900000000003,84.8199,37.5518,24.9085,2,5.264,True,,1.0,0.22,0.9,0.0,0.13,0.1,0.553,0.553,A 高 moat
920116.BJ,星图测控,软件服务,20250102,593,394,50.9,0.11892723675533068,-0.26295974514914566,-0.49713495356648885,False,-0.6513698630136984,-0.7036986301369861,0.25479101141097815,0.8942150204101507,0.06439192757094503,-0.1271290460319836,-0.2382215180586601,-0.13583069911716206,112.1194,18.9393,0.16751269035532995,113.85566499999999,343.5342696979188,10.067993147208123,15056.0,0.34212872169727215,12,0.6746439318546256,18.9778,5.349,13.659750000000003,7.3235,56.2448,32.0502,28.172,4,2.585,True,,0.9299999999999999,0.35000000000000003,0.7,0.0,0.0,0.5,0.5315,0.5315,A 高 moat
920571.BJ,国航远洋,水运,20221215,1342,878,9.08,0.12098765432098779,-0.14015151515151514,-0.04118268215417109,True,-0.44054220579174397,-0.5268022181146027,0.2332946179965878,0.7025260773189698,0.06645234513660214,-0.004320816034353081,0.21773075335365766,-0.13583069911716206,28.6067,3.7064,0.29646017699115046,50.430996730000004,159.57175862740314,7.041797722095672,14955.0,-0.37505223568742163,15,0.8635646979481543,2.0435,603.8063,204.0075,18.794175,36.127,19.3123,72.0889,3,1.576,True,,0.15,0.74,0.75,0.39,0.8300000000000001,0.3,0.517,0.517,B 中高 moat
920394.BJ,民士达,造纸,20230425,1211,804,46.9,-0.012631578947368438,-0.0614368621172704,-0.18548106981590828,False,-0.38860643983835264,-0.4915254237288136,0.5404213214732358,0.6862927524350435,-0.06716688813175409,0.07439383699989166,0.07343236569192046,-0.13583069911716206,53.8412,8.1352,0.7699004975124378,68.59125,85.70475038737563,4.939014676616916,4179.0,-0.1483594864479315,14,0.4157410862536596,16.6634,0.0957,24.492324999999997,13.94905,41.6339,26.9686,20.9763,4,2.199,True,,0.8600000000000001,0.45,0.35000000000000003,0.09999999999999999,0.44999999999999996,0.2,0.5055,0.5055,B 中高 moat
920978.BJ,开特股份,汽车配件,20230928,1055,697,20.66,0.11675675675675667,-0.13083718973496006,-0.3243950294310006,False,-0.5523293607800641,-0.6088840736728054,0.42681114454841795,0.66366911705649,0.062221447572371025,0.004993509382201999,-0.06548159392317188,-0.13583069911716206,22.4392,4.5446,0.44763271162123386,37.19388149,88.04072207299856,4.291489096126255,6564.0,0.1301652892561984,13,0.5792314234779113,23.7335,-18.4508,21.091425,33.379975,29.2059,12.6389,39.5444,3,1.828,True,,0.6699999999999999,0.52,0.6000000000000001,0.15000000000000002,0.14999999999999997,0.2,0.491,0.491,B 中 moat
920239.BJ,长虹能源,电气设备,20210209,2016,878,22.17,0.0819912152269402,-0.19205539358600576,-0.3144712430426716,False,-0.6187446259673262,-0.6882352941176471,-0.015013336803581745,0.6408167068769595,0.027455906042554545,-0.056224694468843706,-0.05555780753484285,-0.13583069911716206,15.6638,3.5077,0.025252525252525252,40.36585103,79.47816179707289,3.754255011389522,9721.0,-0.10873750802237092,14,0.8886393827692687,24.9781,14.1501,22.016375,22.453325,16.2364,7.4494,73.3724,4,1.427,True,,0.24999999999999997,0.52,1.0,0.0,0.6799999999999999,0.2,0.48300000000000004,0.48300000000000004,C 低 moat
920077.BJ,吉林碳谷,化纤,20210831,1813,878,14.63,0.052517985611510776,-0.11814345991561181,-0.16733067729083662,False,-0.7225488336810155,-0.8699032808647827,-0.2826406489609651,0.6246441651633576,-0.002017323572874874,0.017687239201550242,0.09158275821699213,-0.13583069911716206,41.5128,3.2009,0.37585421412300685,85.76689049,80.70258441626424,1.6943756264236907,15152.0,0.14753105119660703,15,0.5411717624799286,7.0377,36.4009,59.57515000000001,38.561749999999996,15.649,6.9139,61.0849,4,3.525,True,,0.13,0.9,0.7,0.08,0.14999999999999997,0.1,0.43200000000000005,0.43200000000000005,C 价格战赛道
920599.BJ,同力股份,工程机械,20210222,2003,878,16.85,0.04658385093167694,0.01322910402886368,-0.20142180094786732,True,-0.3392156862745106,-0.3862745098039222,0.26731203308822904,0.43288725906041514,-0.00795145825270871,0.14905980314602574,0.057491634559961424,-0.13583069911716206,9.269,2.0431,0.5387243735763098,77.9354625,77.78939654338268,1.7066968109339409,12765.0,0.11895161290322576,14,0.6610392311994436,25.0141,0.7849,7.814774999999999,6.29825,20.9986,12.4082,54.6058,4,4.153,True,,0.47,0.35000000000000003,0.7000000000000001,0.42000000000000004,0.14999999999999997,0.1,0.4305,0.4305,C 低 moat
920839.BJ,万通液压,工程机械,20201109,2108,878,25.76,0.09152542372881367,-0.13440860215053763,-0.31869875694260774,False,-0.5626485568760601,-0.6108658743633268,0.45766490330730814,0.631732324388477,0.03699011454442802,0.001422096966624431,-0.05978532143477899,-0.13583069911716206,25.8833,4.4852,0.6047835990888383,30.450888530000004,40.08467486712985,2.1355477220956725,5340.0,0.024755325273460027,14,0.5426671675010791,20.1509,-23.3128,14.653075000000001,9.554425,28.1838,15.5615,36.9965,3,0.757,True,,0.6699999999999999,0.27,0.45,0.15000000000000002,0.3,0.2,0.4135,0.4135,B 中 moat
920879.BJ,基康技术,电器仪表,20221220,1337,878,13.03,0.04911433172302737,-0.21316425120772942,-0.398707891093678,False,-0.658274324678731,-0.680828743771309,0.2563192622999997,0.585416058381132,-0.005420977461358278,-0.07733355209056736,-0.13979445558584924,-0.13583069911716206,33.0222,4.026,0.6480637813211845,26.173206460000003,33.41404642957858,1.6348236902050113,6495.0,0.5048656163113994,14,0.6800985302377833,13.4432,-17.1362,5.1183000000000005,9.899725,52.6252,21.0774,16.2315,3,0.896,True,,0.8300000000000001,0.27,0.45,0.0,0.0,0.1,0.41150000000000003,0.41150000000000003,A 高 moat
920002.BJ,万达轴承,工程机械,20240530,810,540,62.12,0.23180646440610753,-0.33153986871839025,-0.3978869826499952,True,-0.7961942257217849,-0.8458005249343832,-0.0393441191873094,0.9434711179207821,0.17727115522172188,-0.1957091696012282,-0.13897354714216648,-0.13583069911716206,61.6579,5.2084,0.4203703703703704,39.57302109,146.46366001285185,13.081944074074073,7128.0,-0.07114933541829549,13,0.8789165737654195,8.855,4.4378,0.4570000000000001,6.727775,32.5106,17.5947,8.9655,3,1.524,True,,0.5,0.27,0.5,0.25,0.53,0.3,0.41050000000000003,0.41050000000000003,B 中 moat
920261.BJ,一诺威,化工原料,20230403,1233,819,13.75,0.08695652173913038,-0.02274342572850041,-0.17417417417417413,True,-0.24033149171270762,-0.37572815533980675,0.09252114678243095,0.47558295703404463,0.03242121255474473,0.11308727338866165,0.08473926133365461,-0.13583069911716206,18.7699,2.4567,0.4126984126984127,40.03075285,32.811710022356536,1.5070115995115996,5914.0,-0.15610730593607303,15,0.6278229794488736,11.7244,23.7215,22.860299999999995,20.01195,7.6721,3.0153,52.2448,4,1.337,True,,0.07999999999999999,0.52,0.7000000000000001,0.5399999999999999,0.55,0.1,0.40800000000000003,0.40800000000000003,C 价格战赛道
920418.BJ,苏轴股份,汽车配件,20200727,2213,878,19.81,0.09811529933481156,-0.15450277422108416,-0.29350927246790304,False,-0.5867751355861482,-0.6451814768460564,0.220656206661487,0.6489735088183204,0.04357999015042591,-0.018672075103922103,-0.03459583696007429,-0.13583069911716206,25.8378,3.4959,0.6537585421412301,32.189189760000005,81.84014641833713,3.0810299544419135,8880.0,-0.22889892323723515,15,0.7022356362316524,17.3332,-31.6658,-11.2532,1.5898750000000001,36.8706,15.2876,15.2909,2,1.57,True,,0.78,0.0,0.45,0.06999999999999999,0.55,0.2,0.396,0.396,B 中高 moat
920247.BJ,华密新材,橡胶,20221223,1334,878,15.26,0.10740203193033393,-0.17513513513513512,-0.39396346306592533,False,-0.5990541250656848,-0.6531791907514443,0.26736460820086405,0.8697042545542817,0.05286672274594828,-0.039304436017973066,-0.13505002755809659,-0.13583069911716206,61.7339,5.9847,0.5455580865603644,28.84948765,81.36194461837128,6.784686560364465,8473.0,-0.016026013238880532,15,0.6856496802219268,9.3135,19.5019,19.252049999999997,14.260849999999998,30.422,8.9565,27.2813,4,0.69,True,,0.43,0.45,0.5,0.06999999999999999,0.3,0.3,0.39350000000000007,0.39350000000000007,B 中 moat
920100.BJ,三协电机,电气设备,20250908,344,228,37.24,0.1200000000000001,-0.4328358208955223,-0.43788679245283013,False,-0.5903190319031903,-0.6657865786578658,-0.5435942533218221,0.7471383201408954,0.06546469081561446,-0.29700512177836025,-0.17897335694500138,-0.13583069911716206,64.5263,8.0802,0.23684210526315788,38.48121665,146.7569049058772,12.142271491228069,6075.0,318.7368421052632,12,0.6077677255141877,16.2725,-4.4989,9.028200000000002,29.275349999999996,24.5471,10.4154,32.2999,3,0.889,True,,0.5,0.33999999999999997,0.6499999999999999,0.0,0.0,0.3,0.38,0.38,C 低 moat
920640.BJ,富士达,通信设备,20200727,2213,878,27.4,0.09687750200160128,-0.2513661202185793,-0.4291666666666667,False,-0.5107142857142855,-0.5682142857142856,0.15702469282404952,0.6484942520328373,0.04234219281721563,-0.11553542110141723,-0.17025323115883795,-0.13583069911716206,65.946,5.4749,0.5318906605922551,51.437472,131.19471088580866,2.3574335990888384,13543.0,0.2836966824644549,14,0.6388101588947327,8.6435,2.2127,30.030874999999998,14.596975,30.4512,6.397,35.9126,4,2.118,True,,0.32999999999999996,0.55,0.5,0.0,0.14999999999999997,0.2,0.36150000000000004,0.36150000000000004,B 中 moat
920174.BJ,五新智能,工程机械,20210820,1824,868,29.55,0.13566487317448117,-0.21451355661881966,-0.3625970664365833,False,-0.6408168226571047,-0.6868846481098823,0.4536591102626708,0.6829436106339632,0.08112956399009552,-0.0786828575016576,-0.10368363092875454,-0.13583069911716206,27.9844,2.4025,0.6555299539170507,64.09539529,90.85921517368664,3.347867972350231,10121.0,0.7410975399965594,15,0.8780535879084946,11.8017,104.8484,12.241549999999998,29.8595,30.7461,12.8164,43.1622,2,1.522,True,,0.5,0.32,0.45,0.06999999999999999,0.13,0.2,0.35000000000000003,0.35000000000000003,B 中 moat
