ts_code,name,industry,list_date,days_listed,n_days_data,close,ret_20d,ret_60d,ret_120d,above_ma60,dd_now,max_dd,ann_ret,vol_ann,rel_ret_20d,rel_ret_60d,rel_ret_120d,idx_ret_60d,pe_ttm,pb,pe_quantile,total_mv_yi,amount_mean_wan,turnover_mean,holder_latest,holder_change_4q,holder_n_quarters,attention_ratio,roe_ttm,netprofit_yoy_q,netprofit_yoy_mean_4q,or_yoy_mean_4q,gp_margin,np_margin,debt_ratio,n_positive_quarters,weight_idx,pass,reject_reason,s_quality,s_growth,s_value,s_momentum,s_attention,s_liquidity,total_score,sort_key,perilla_tag
920735.BJ,德源药业,化学制药,20210219,2003,876,25.46,-0.01926040061633283,-0.02564102564102555,-0.28038439796495196,True,-0.5730337078651682,-0.627201073285259,0.09893783856297289,0.5326903848761624,-0.029607653632292008,0.15286750400377414,0.010285898837950502,-0.17850852964479968,13.3559,2.4976,0.15753424657534246,32.85551616,58.718318856541096,1.8742071917808218,8528.0,0.3893776474421635,14,0.9854210498335134,19.6391,19.5305,28.298775000000003,20.073150000000002,83.0024,18.8705,20.4381,4,1.569,True,,0.8500000000000001,0.52,1.0,0.42000000000000004,0.13,0.1,0.645,0.645,A 高 moat
920106.BJ,林泰新材,汽车配件,20241218,605,402,36.2,0.02491506228765572,-0.24331103678929766,-0.5382653061224489,False,-0.7593085106382984,-0.7798537234042557,-0.3167101509950979,0.6763107939469618,0.014567809271696541,-0.06480250714449798,-0.24759500931954648,-0.17850852964479968,16.2577,3.3811,0.03482587064676617,20.486847,89.64765410305971,5.521048756218905,4910.0,0.3082867039701571,10,0.8614511876051072,27.6947,-39.5784,83.41085000000001,36.336875,49.7435,30.9964,15.7256,3,0.903,True,,0.9299999999999999,0.52,1.0,0.0,0.13,0.3,0.637,0.637,B 中高 moat
920111.BJ,聚星科技,电气设备,20241111,642,429,26.81,-0.0051948051948051965,-0.08902480462113493,0.11476091476091477,False,-0.3508474576271169,-0.45883777239709267,0.069815664538603,0.670982352893077,-0.015542058210764376,0.08948372502366475,0.40543121156381723,-0.17850852964479968,22.1128,4.0563,0.02097902097902098,41.59692145,109.98393802766901,7.8584958041958055,6920.0,-0.14830769230769236,14,0.5010985109878268,13.4864,290.0377,74.23157499999999,45.6021,28.4399,17.2921,49.2508,3,1.389,True,,0.5,0.8200000000000001,0.9,0.3,0.55,0.3,0.6350000000000001,0.6350000000000001,B 中 moat
920946.BJ,森萱医药,化学制药,20200727,2210,876,10.12,0.05306971904266389,0.044375644994840036,-0.055088702147525814,True,-0.27920227920227814,-0.48970840480274425,0.024962035808700156,0.5212741505686151,0.04272246602670471,0.22288417463963972,0.23558159465537665,-0.17850852964479968,28.8993,3.288,0.5,43.20413601,45.17887546938356,0.9997679223744292,10377.0,-0.0798084596967279,14,1.0828096036984676,10.7045,62.0487,19.8036,8.07245,51.7321,31.2705,6.5063,3,1.016,True,,0.8300000000000001,0.47,0.6000000000000001,0.6900000000000001,0.53,0.1,0.6135000000000002,0.6135000000000002,A 高 moat
920208.BJ,青矩技术,建筑工程,20230629,1143,760,12.07,-0.033626901521216945,-0.43677088194120395,-0.5172,False,-0.7500517705529096,-0.7564713191136883,-0.28092588032090193,0.6436658180628673,-0.043974154537176124,-0.25826235229640426,-0.22652970319709753,-0.17850852964479968,11.7213,2.051,0.16447368421052633,22.4794607,41.49723760111842,2.433942894736842,5304.0,-0.02910488742449202,14,0.954485476037753,18.3252,20.984,6.275625000000001,1.8101749999999999,36.5314,9.4758,26.4065,4,1.428,True,,0.71,0.35000000000000003,1.0,0.0,0.43,0.2,0.5535,0.5535,B 中 moat
920982.BJ,锦波生物,医疗保健,20230720,1122,745,128.87,-0.01013902757508256,-0.19596955328175691,-0.41023294128415166,False,-0.7768484848484848,-0.805108225108225,0.004089140674979896,0.5748442846728443,-0.02048628059104174,-0.01746102363695723,-0.1195626444812492,-0.17850852964479968,23.7615,7.2842,0.024161073825503355,148.28470366,170.51336360789261,1.5976774496644297,11215.0,1.3989304812834225,13,1.1520733093159894,38.0198,-16.659,2.083874999999999,21.632900000000003,84.8199,37.5518,24.9085,2,5.264,True,,1.0,0.22,0.9,0.0,0.13,0.1,0.553,0.553,A 高 moat
920116.BJ,星图测控,软件服务,20250102,590,392,47.85,0.03125,-0.5111860251302482,-0.5376811594202898,False,-0.6722602739726025,-0.7036986301369861,0.209493318427866,0.8958983104014316,0.02090274698404082,-0.33267749548544856,-0.24701086261738736,-0.17850852964479968,105.4011,17.8044,0.13520408163265307,107.03327250000001,344.58925320278064,10.113117857142857,15056.0,0.34212872169727215,12,0.6807625371390943,18.9778,5.349,13.659750000000003,7.3235,56.2448,32.0502,28.172,4,2.585,True,,0.9299999999999999,0.35000000000000003,0.7,0.0,0.0,0.5,0.5315,0.5315,A 高 moat
920978.BJ,开特股份,汽车配件,20230928,1052,695,19.75,0.024909185262065314,-0.17467613873798582,-0.3431992018623212,False,-0.5720476706392191,-0.6088840736728054,0.4061963792861796,0.664300145937649,0.014561932246106135,0.003832390906813865,-0.05252890505941876,-0.17850852964479968,21.4508,4.3445,0.38848920863309355,35.55562243,88.21849065516547,4.300135971223022,6564.0,0.1301652892561984,13,0.5999353469279094,23.7335,-18.4508,21.091425,33.379975,29.2059,12.6389,39.5444,3,1.828,True,,0.6699999999999999,0.52,0.75,0.08,0.14999999999999997,0.2,0.514,0.514,B 中 moat
920394.BJ,民士达,造纸,20230425,1208,802,44.56,-0.1132338308457711,-0.06895110739657329,-0.22355811116919322,False,-0.4191109372963111,-0.4915254237288136,0.5186163144052893,0.6868910146742135,-0.12358108386173028,0.1095574222482264,0.06711218563370924,-0.17850852964479968,51.1548,7.7293,0.6783042394014963,65.169,85.76816128188278,4.94907680798005,4179.0,-0.1483594864479315,14,0.4604810399791609,16.6634,0.0957,24.492324999999997,13.94905,41.6339,26.9686,20.9763,4,2.199,True,,0.8600000000000001,0.45,0.35000000000000003,0.07,0.44999999999999996,0.2,0.5025,0.5025,B 中高 moat
920571.BJ,国航远洋,水运,20221215,1339,876,8.34,0.012135922330096971,-0.23556370302474794,-0.1012931034482758,False,-0.4861367837338265,-0.5268022181146027,0.20544782004680906,0.7026517861426335,0.0017886693141377918,-0.057055173379948254,0.18937719335462666,-0.17850852964479968,26.2753,3.4044,0.27662721893491127,46.32098158,159.50736100584473,7.041507876712329,14955.0,-0.37505223568742163,15,0.8347001249817396,2.0435,603.8063,204.0075,18.794175,36.127,19.3123,72.0889,3,1.576,True,,0.15,0.74,0.75,0.11999999999999998,0.8300000000000001,0.3,0.49000000000000005,0.49000000000000005,B 中高 moat
