ts_code,name,industry,list_date,days_listed,n_days_data,close,ret_20d,ret_60d,ret_120d,above_ma60,dd_now,max_dd,ann_ret,vol_ann,rel_ret_20d,rel_ret_60d,rel_ret_120d,idx_ret_60d,pe_ttm,pb,pe_quantile,total_mv_yi,amount_mean_wan,turnover_mean,holder_latest,holder_change_4q,holder_n_quarters,attention_ratio,roe_ttm,netprofit_yoy_q,netprofit_yoy_mean_4q,or_yoy_mean_4q,gp_margin,np_margin,debt_ratio,n_positive_quarters,weight_idx,pass,reject_reason,s_quality,s_growth,s_value,s_momentum,s_attention,s_liquidity,total_score,sort_key,perilla_tag
920037.BJ,广信科技,电气设备,20250626,417,279,41.0,0.12792297111416784,-0.16292364230298073,-0.5112064854554125,False,-0.6314937983102644,-0.6750853855833185,-0.2801586630203816,0.6133351892306947,0.06757207720314162,0.0020666678344042344,-0.23568067877289822,-0.16499031013738497,24.8431,5.7861,0.08602150537634409,52.49970911,158.4700192175627,6.5525229390680995,6679.0,58.10619469026549,8,0.6015982586951496,29.0179,30.8453,71.26145,37.52115,38.9482,24.8981,18.314,4,1.804,True,,0.9299999999999999,0.9,0.9,0.15000000000000002,0.0,0.3,0.7140000000000001,0.7140000000000001,B 中高 moat
920111.BJ,聚星科技,电气设备,20241111,644,430,28.6,0.06636838180462346,-0.046666666666666634,0.18820108018280024,False,-0.30750605326876324,-0.45883777239709267,0.109031018463015,0.671990936996578,0.00601748789359724,0.11832364347071833,0.4637268868653145,-0.16499031013738497,23.5892,4.3271,0.053488372093023255,44.374187,109.92630665616281,7.8495276744186055,6920.0,-0.14830769230769236,14,0.5072921051485638,13.4864,290.0377,74.23157499999999,45.6021,28.4399,17.2921,49.2508,3,1.389,True,,0.5,0.8200000000000001,0.9,0.42000000000000004,0.55,0.3,0.6470000000000001,0.6470000000000001,B 中 moat
920106.BJ,林泰新材,汽车配件,20241218,607,403,35.91,0.050614394382679784,-0.250469630557295,-0.5377188465499486,False,-0.7612367021276601,-0.7798537234042557,-0.3193389060159212,0.6754909264369919,-0.009736499528346432,-0.08547932041991002,-0.26219303986743436,-0.16499031013738497,16.1275,3.354,0.02977667493796526,20.32272585,89.46412592930523,5.509843176178659,4910.0,0.3082867039701571,10,0.8507502538881978,27.6947,-39.5784,83.41085000000001,36.336875,49.7435,30.9964,15.7256,3,0.903,True,,0.9299999999999999,0.52,1.0,0.0,0.13,0.3,0.637,0.637,B 中高 moat
920735.BJ,德源药业,化学制药,20210219,2005,877,25.2,-0.029649595687331498,-0.03300076745970837,-0.28388746803069054,True,-0.577393929230253,-0.627201073285259,0.0957337108463463,0.5324182012249027,-0.09000048959835771,0.1319895426776766,-0.008361661348176286,-0.16499031013738497,13.2195,2.4721,0.14823261117445838,32.51999243,58.7131891295211,1.8742342075256555,8528.0,0.3893776474421635,14,0.9434674962102454,19.6391,19.5305,28.298775000000003,20.073150000000002,83.0024,18.8705,20.4381,4,1.569,True,,0.8500000000000001,0.52,1.0,0.31999999999999995,0.13,0.1,0.635,0.635,A 高 moat
920509.BJ,同惠电子,电器仪表,20210111,2044,877,20.84,0.11087420042643914,-0.39117732982763653,-0.42810098792535667,False,-0.5637429348963785,-0.615658362989324,0.12677644496382845,0.7525743786204423,0.050523306515412925,-0.22618701969025157,-0.15257518124284242,-0.16499031013738497,46.3424,9.4244,0.5119726339794755,33.40770705,81.97012342714936,3.79952850627138,7965.0,-0.054823780704877145,15,0.8391170010173084,19.4341,10.451,30.518499999999996,15.474850000000002,57.8495,28.3312,11.176,4,1.048,True,,0.9299999999999999,0.62,0.55,0.0,0.53,0.2,0.607,0.607,A 高 moat
920946.BJ,森萱医药,化学制药,20200727,2212,877,9.92,0.07592190889370931,0.029045643153526868,-0.07029053420805997,True,-0.29344729344729226,-0.48970840480274425,0.01934343763286983,0.5210857663712483,0.015571014982683096,0.19403595329091183,0.20523527247445428,-0.16499031013738497,28.3282,3.223,0.48916761687571264,42.35029933,45.21882519865451,1.0007916761687572,10377.0,-0.0798084596967279,14,1.102239496647949,10.7045,62.0487,19.8036,8.07245,51.7321,31.2705,6.5063,3,1.016,True,,0.8300000000000001,0.47,0.6000000000000001,0.54,0.53,0.1,0.5985000000000001,0.5985000000000001,A 高 moat
920208.BJ,青矩技术,建筑工程,20230629,1145,761,12.15,0.0024752475247524774,-0.4186602870813396,-0.5124398073836276,False,-0.7483951128598054,-0.7564713191136883,-0.279111468504628,0.6432539308320123,-0.05787564638627374,-0.25366997694395466,-0.23691400070111335,-0.16499031013738497,11.799,2.0646,0.17608409986859397,22.628454639999998,41.460344767963214,2.431650985545335,5304.0,-0.02910488742449202,14,0.940369831705797,18.3252,20.984,6.275625000000001,1.8101749999999999,36.5314,9.4758,26.4065,4,1.428,True,,0.71,0.35000000000000003,1.0,0.0,0.43,0.2,0.5535,0.5535,B 中 moat
920982.BJ,锦波生物,医疗保健,20230720,1124,746,127.9,-0.015093177267826996,-0.19239755004104309,-0.4120080912100037,False,-0.7785281385281384,-0.805108225108225,0.0016427071730076293,0.5744768735278513,-0.07544407117885321,-0.02740723990365812,-0.13648228452748945,-0.16499031013738497,23.5827,7.2294,0.021447721179624665,147.16856986,170.44479285599195,1.5977998659517425,11215.0,1.3989304812834225,13,1.115577575268382,38.0198,-16.659,2.083874999999999,21.632900000000003,84.8199,37.5518,24.9085,2,5.264,True,,1.0,0.22,0.9,0.0,0.13,0.1,0.553,0.553,A 高 moat
920116.BJ,星图测控,软件服务,20250102,592,393,49.69,0.10618878005342824,-0.2703377386196769,-0.5171978235522736,False,-0.6596575342465751,-0.7036986301369861,0.23715934790854476,0.8951952093016821,0.04583788614240203,-0.10534742848229195,-0.24167201686975937,-0.16499031013738497,109.4541,18.4891,0.15267175572519084,111.14907649999999,343.9627959239949,10.08966513994911,15056.0,0.34212872169727215,12,0.6721511640532309,18.9778,5.349,13.659750000000003,7.3235,56.2448,32.0502,28.172,4,2.585,True,,0.9299999999999999,0.35000000000000003,0.7,0.0,0.0,0.5,0.5315,0.5315,A 高 moat
920394.BJ,民士达,造纸,20230425,1210,803,45.39,0.025762711864406818,-0.07818846466287577,-0.2036842105263158,False,-0.4082909659757532,-0.4915254237288136,0.5262311762277905,0.686517489552686,-0.0345881820466194,0.0868018454745092,0.07184159615619845,-0.16499031013738497,52.1077,7.8732,0.7048567870485679,66.382875,85.72213248919053,4.943840722291408,4179.0,-0.1483594864479315,14,0.43214368223966654,16.6634,0.0957,24.492324999999997,13.94905,41.6339,26.9686,20.9763,4,2.199,True,,0.8600000000000001,0.45,0.35000000000000003,0.09999999999999999,0.44999999999999996,0.2,0.5055,0.5055,B 中高 moat
920571.BJ,国航远洋,水运,20221215,1341,877,8.69,0.035756853396901045,-0.17863894139886582,-0.03871681415929196,False,-0.4645717806531118,-0.5268022181146027,0.21884144242797987,0.702565581549482,-0.02459404051412517,-0.01364863126148086,0.2368089925232223,-0.16499031013738497,27.378,3.5472,0.29542097488921715,48.26490767,159.48790616478905,7.039816761687571,14955.0,-0.37505223568742163,15,0.8403784771881305,2.0435,603.8063,204.0075,18.794175,36.127,19.3123,72.0889,3,1.576,True,,0.15,0.74,0.75,0.06999999999999999,0.8300000000000001,0.3,0.48500000000000004,0.48500000000000004,B 中高 moat
920239.BJ,长虹能源,电气设备,20210209,2015,877,21.88,0.0874751491053678,-0.20896601590744757,-0.31965174129353224,False,-0.6237317282889083,-0.6882352941176471,-0.018577133926920286,0.6411494408528108,0.027124255194341584,-0.0439757057700626,-0.04412593461101799,-0.16499031013738497,15.459,3.4618,0.02023608768971332,39.837835840000004,79.54697562729761,3.757984378563284,9721.0,-0.10873750802237092,14,0.8994391008180325,24.9781,14.1501,22.016375,22.453325,16.2364,7.4494,73.3724,4,1.427,True,,0.24999999999999997,0.52,1.0,0.0,0.6799999999999999,0.2,0.48300000000000004,0.48300000000000004,C 低 moat
920978.BJ,开特股份,汽车配件,20230928,1054,696,19.92,0.09570957095709587,-0.1679197994987468,-0.33688415446071895,False,-0.5683640303358604,-0.6088840736728054,0.4096728499503992,0.6638316796943492,0.03535867704606965,-0.0029294893613618367,-0.0613583477782047,-0.16499031013738497,21.6355,4.3819,0.40086206896551724,35.86167083,88.11385031218391,4.295060488505747,6564.0,0.1301652892561984,13,0.5799539774407706,23.7335,-18.4508,21.091425,33.379975,29.2059,12.6389,39.5444,3,1.828,True,,0.6699999999999999,0.52,0.6000000000000001,0.06999999999999999,0.14999999999999997,0.2,0.483,0.483,B 中 moat
920418.BJ,苏轴股份,汽车配件,20200727,2212,877,19.0,0.07526881720430101,-0.20734251147267413,-0.3286219081272085,False,-0.603671255736336,-0.6451814768460564,0.20704886411291645,0.6489898772350974,0.014917923293274793,-0.042352201335289164,-0.05309610144469423,-0.16499031013738497,21.1743,3.2455,0.5131128848346637,30.873023999999997,81.84890602442417,3.0817930444697827,9686.0,-0.10181750741839768,14,0.6730666783348741,17.3332,-14.0931,-0.44720000000000004,0.683125,39.5603,16.9965,13.7412,3,1.57,True,,0.78,0.06999999999999999,0.6000000000000001,0.0,0.55,0.2,0.43650000000000005,0.43650000000000005,B 中高 moat
920839.BJ,万通液压,工程机械,20201109,2107,877,24.22,0.03681506849315075,-0.18833780160857916,-0.35942872256016933,False,-0.5887945670628174,-0.6108658743633268,0.4338700824508104,0.63127885925609,-0.023535825417875467,-0.023347491471194193,-0.08390291587765508,-0.16499031013738497,24.3359,4.2171,0.5689851767388826,28.630454979999996,40.08503769901938,2.1352403648802736,5340.0,0.024755325273460027,14,0.5019482203297302,20.1509,-23.3128,14.653075000000001,9.554425,28.1838,15.5615,36.9965,3,0.757,True,,0.6699999999999999,0.27,0.6000000000000001,0.0,0.3,0.2,0.4285,0.4285,B 中 moat
920077.BJ,吉林碳谷,化纤,20210831,1812,877,14.05,0.02181818181818196,-0.16814683244523387,-0.18786127167630062,False,-0.7335482647449261,-0.8699032808647827,-0.2908160004175693,0.624616400262318,-0.03853271209284426,-0.003156522307848908,0.08766453500621363,-0.16499031013738497,39.8671,3.074,0.3671607753705815,82.36669935,80.71255208258839,1.6944206385404792,15152.0,0.14753105119660703,15,0.5598590580591913,7.0377,36.4009,59.57515000000001,38.561749999999996,15.649,6.9139,61.0849,4,3.525,True,,0.13,0.9,0.7,0.0,0.14999999999999997,0.1,0.42400000000000004,0.42400000000000004,C 价格战赛道
