ts_code,name,industry,list_date,days_listed,n_days_data,close,ret_20d,ret_60d,ret_120d,above_ma60,dd_now,max_dd,ann_ret,vol_ann,rel_ret_20d,rel_ret_60d,rel_ret_120d,idx_ret_60d,pe_ttm,pb,pe_quantile,total_mv_yi,amount_mean_wan,turnover_mean,holder_latest,holder_change_4q,holder_n_quarters,attention_ratio,roe_ttm,netprofit_yoy_q,netprofit_yoy_mean_4q,or_yoy_mean_4q,gp_margin,np_margin,debt_ratio,n_positive_quarters,weight_idx,pass,reject_reason,s_quality,s_growth,s_value,s_momentum,s_attention,s_liquidity,total_score,sort_key,perilla_tag
920037.BJ,广信科技,电气设备,20250626,389,259,36.35,-0.15465116279069768,-0.5255807883059254,-0.6211963318049187,False,-0.6732877943555637,-0.6732877943555637,-0.37260965971167903,0.6225858372605504,0.02329798845994613,-0.2727057806663299,-0.2962460353853785,-0.2528750076395955,22.0255,5.1298,0.0,46.545473810000004,166.68811944926642,6.930879150579151,6679.0,58.10619469026549,8,0.8410055103473,29.0179,30.8453,71.26145,37.52115,38.9482,24.8981,18.314,4,1.513,True,,0.9299999999999999,0.9,0.9,0.0,0.13,0.3,0.7120000000000001,0.7120000000000001,B 中高 moat
920735.BJ,德源药业,化学制药,20210219,1977,857,25.97,0.10935497650576664,-0.17055253912488022,-0.27050561797752815,False,-0.5644809659567331,-0.6203253395941639,0.1073823356449044,0.5339823844263433,0.28730412775641045,0.08232246851471525,0.05444467844201206,-0.2528750076395955,13.6235,2.5476,0.1645274212368728,33.51365886,58.41894067668612,1.8575753792298717,8528.0,0.3893776474421635,14,1.7244258242764752,19.6391,19.5305,28.298775000000003,20.073150000000002,83.0024,18.8705,20.4381,4,1.376,True,,0.8500000000000001,0.52,1.0,0.35,0.27,0.1,0.652,0.652,A 高 moat
920509.BJ,同惠电子,电器仪表,20210111,2016,857,18.76,-0.41502962270034294,-0.41919504643962835,-0.5339130434782609,False,-0.6072849068453003,-0.6072849068453003,0.09709866005001855,0.7585008403944469,-0.23708047144969913,-0.16632003880003288,-0.20896274705872064,-0.2528750076395955,42.6242,7.8874,0.5005834305717619,30.07334857,82.65492996154025,3.814024270711785,8229.0,-0.29127551459822587,14,0.947661716651554,19.4341,15.4049,41.755849999999995,16.4074,58.877,25.7831,10.4513,4,1.271,True,,0.9299999999999999,0.62,0.55,0.0,0.8300000000000001,0.2,0.637,0.637,A 高 moat
920111.BJ,聚星科技,电气设备,20241111,616,410,26.82,-0.23415191319246154,-0.161875,0.06852589641434248,False,-0.3506053268765119,-0.45883777239709267,0.07340973734230105,0.6787987737618085,-0.056202761941817725,0.09100000763959548,0.3934761928338827,-0.2528750076395955,22.1211,4.0578,0.0,41.6124369,112.58189360541465,8.096045609756098,6920.0,-0.14830769230769236,14,0.6836536951300424,13.4864,290.0377,74.23157499999999,45.6021,28.4399,17.2921,49.2508,3,1.51,True,,0.5,0.8200000000000001,0.9,0.25,0.55,0.3,0.6300000000000001,0.6300000000000001,B 中 moat
920106.BJ,林泰新材,汽车配件,20241218,579,383,34.18,-0.17479478512795754,-0.4905351021016545,-0.5871980676328502,False,-0.7727393617021282,-0.7727393617021282,-0.35328699294370136,0.6890130341324221,0.0031543661226862696,-0.23766009446205905,-0.26224777121331,-0.2528750076395955,15.3505,3.1924,0.0,19.3436583,93.11679354926893,5.732674673629242,4910.0,0.3082867039701571,10,0.7677341173988428,27.6947,-39.5784,83.41085000000001,36.336875,49.7435,30.9964,15.7256,3,0.788,True,,0.9299999999999999,0.52,1.0,0.0,0.0,0.3,0.624,0.624,B 中高 moat
920946.BJ,森萱医药,化学制药,20200727,2184,857,9.22,0.0,-0.0960784313725489,-0.16787003610108298,False,-0.3433048433048419,-0.48970840480274425,-0.0009103836544938071,0.5230441856357625,0.1779491512506438,0.15679657626704657,0.15708026031845723,-0.2528750076395955,26.3292,2.9956,0.4352392065344224,39.36187095,45.35879565060677,1.0020977829638271,10377.0,-0.0798084596967279,14,1.4631289254260316,10.7045,62.0487,19.8036,8.07245,51.7321,31.2705,6.5063,3,0.931,True,,0.8300000000000001,0.47,0.6000000000000001,0.49000000000000005,0.6,0.1,0.6005000000000001,0.6005000000000001,A 高 moat
920982.BJ,锦波生物,医疗保健,20230720,1096,726,129.86,-0.09687739063912637,-0.2923546400741103,-0.44740425531914885,False,-0.775134199134199,-0.805108225108225,0.0067437268597532185,0.5774297569228397,0.08107176061151744,-0.0394796324345148,-0.12245395889960864,-0.2528750076395955,23.9441,7.3401,0.01928374655647383,149.42385052,170.5099354697383,1.577915564738292,11215.0,1.3989304812834225,13,1.2804312230719301,38.0198,-16.659,2.083874999999999,21.632900000000003,84.8199,37.5518,24.9085,2,4.318,True,,1.0,0.22,0.9,0.06999999999999999,0.19999999999999998,0.1,0.5670000000000001,0.5670000000000001,A 高 moat
920208.BJ,青矩技术,建筑工程,20230629,1117,741,12.12,-0.1255411255411255,-0.4970954356846473,-0.5382857142857143,False,-0.7490163594947195,-0.7508800993994617,-0.28603240508147687,0.6499467131706108,0.0524080257095183,-0.24422042804505184,-0.21333541786617405,-0.2528750076395955,11.7698,2.0595,0.16869095816464239,22.57258191,42.03296598221322,2.4697967611336034,5304.0,-0.02910488742449202,14,0.8663562071478791,18.3252,20.984,6.275625000000001,1.8101749999999999,36.5314,9.4758,26.4065,4,1.194,True,,0.71,0.35000000000000003,1.0,0.0,0.43,0.2,0.5535,0.5535,B 中 moat
920116.BJ,星图测控,软件服务,20250102,564,373,44.92,-0.2789727126805778,-0.566702035304331,-0.6137575236457438,False,-0.6923287671232875,-0.6923287671232875,0.17251343187691104,0.9127392404575145,-0.10102356142993396,-0.3138270276647356,-0.28880722722620356,-0.2528750076395955,98.9471,16.7142,0.10187667560321716,100.479302,355.92963557337794,10.569812064343163,15056.0,0.34212872169727215,12,1.0143123188533971,18.9778,5.349,13.659750000000003,7.3235,56.2448,32.0502,28.172,4,3.182,True,,0.9299999999999999,0.35000000000000003,0.7,0.0,0.13,0.5,0.5445,0.5445,A 高 moat
920978.BJ,开特股份,汽车配件,20230928,1026,676,18.18,-0.1709986320109439,-0.37909836065573776,-0.4891823545939872,False,-0.6060671722643547,-0.6060671722643547,0.3785506165112864,0.6720269821917834,0.006950519239699915,-0.1262233530161423,-0.16423205817444697,-0.2528750076395955,19.7456,3.9991,0.3239644970414201,32.72917548,90.0205210420858,4.386453846153846,6564.0,0.1301652892561984,13,0.8505221693891144,23.7335,-18.4508,21.091425,33.379975,29.2059,12.6389,39.5444,3,1.675,True,,0.6699999999999999,0.52,0.85,0.0,0.27999999999999997,0.2,0.539,0.539,B 中 moat
