ts_code,name,industry,list_date,days_listed,n_days_data,close,ret_20d,ret_60d,ret_120d,above_ma60,dd_now,max_dd,ann_ret,vol_ann,rel_ret_20d,rel_ret_60d,rel_ret_120d,idx_ret_60d,pe_ttm,pb,pe_quantile,total_mv_yi,amount_mean_wan,turnover_mean,holder_latest,holder_change_4q,holder_n_quarters,attention_ratio,roe_ttm,netprofit_yoy_q,netprofit_yoy_mean_4q,or_yoy_mean_4q,gp_margin,np_margin,debt_ratio,n_positive_quarters,weight_idx,pass,reject_reason,s_quality,s_growth,s_value,s_momentum,s_attention,s_liquidity,total_score,sort_key,perilla_tag
920037.BJ,广信科技,电气设备,20250626,400,268,40.96,-0.012298046780805372,-0.4815189873417721,-0.5328467153284672,False,-0.6318533165558156,-0.6750853855833185,-0.2904645311866716,0.6205316018534021,0.14653542922265828,-0.25256364367052564,-0.23809922905955483,-0.22895534367124648,24.8188,5.7804,0.07462686567164178,52.44848988,162.8954523689552,6.758094029850747,6679.0,58.10619469026549,8,0.7197975486297926,29.0179,30.8453,71.26145,37.52115,38.9482,24.8981,18.314,4,1.513,True,,0.9299999999999999,0.9,0.9,0.0,0.0,0.3,0.6990000000000001,0.6990000000000001,B 中高 moat
920106.BJ,林泰新材,汽车配件,20241218,590,392,37.11,-0.05307476397040056,-0.33850267379679144,-0.5241087458322646,False,-0.7532579787234048,-0.7798537234042557,-0.3129422229269617,0.6841010559151915,0.10575871203306308,-0.10954733012554496,-0.2293612595633523,-0.22895534367124648,16.6664,3.4661,0.04336734693877551,21.00184785,91.44567124823979,5.631669897959183,4910.0,0.3082867039701571,10,0.810177579400183,27.6947,-39.5784,83.41085000000001,36.336875,49.7435,30.9964,15.7256,3,0.788,True,,0.9299999999999999,0.52,1.0,0.05,0.13,0.3,0.642,0.642,B 中高 moat
920735.BJ,德源药业,化学制药,20210219,1988,866,23.56,-0.09384615384615391,-0.1715893108298172,-0.3157130409526576,False,-0.6048968639946335,-0.627201073285259,0.0767160858686442,0.5345778340112198,0.06498732215730973,0.05736603284142927,-0.02096555468374528,-0.22895534367124648,12.3592,2.3112,0.06812933025404157,30.403611969999996,58.54288183118937,1.8658105080831409,8528.0,0.3893776474421635,14,1.4395751651839221,19.6391,19.5305,28.298775000000003,20.073150000000002,83.0024,18.8705,20.4381,4,1.376,True,,0.8500000000000001,0.52,1.0,0.22000000000000003,0.19999999999999998,0.1,0.632,0.632,A 高 moat
920509.BJ,同惠电子,电器仪表,20210111,2027,866,19.01,-0.3127259580621836,-0.4256797583081571,-0.49414582224587544,False,-0.6020514967552857,-0.615658362989324,0.10007455672825327,0.7564392193278289,-0.15389248205871997,-0.1967244146369106,-0.1993983359769631,-0.22895534367124648,43.1922,7.9925,0.5034642032332564,30.474112809999998,82.3916732075173,3.8112018475750573,8229.0,-0.29127551459822587,14,0.755804291469275,19.4341,15.4049,41.755849999999995,16.4074,58.877,25.7831,10.4513,4,1.271,True,,0.9299999999999999,0.62,0.55,0.0,0.7,0.2,0.6239999999999999,0.6239999999999999,A 高 moat
920111.BJ,聚星科技,电气设备,20241111,627,419,26.03,-0.28938028938028937,-0.23508668821627976,0.06987258528565565,False,-0.3697336561743325,-0.45883777239709267,0.05353226116082266,0.6783541779664057,-0.13054681337682572,-0.006131344545033279,0.364620071554568,-0.22895534367124648,21.4695,3.9383,0.011933174224343675,40.38671635,111.59074189940337,7.99578878281623,6920.0,-0.14830769230769236,14,0.6709978354419557,13.4864,290.0377,74.23157499999999,45.6021,28.4399,17.2921,49.2508,3,1.51,True,,0.5,0.8200000000000001,0.9,1.3877787807814457e-17,0.55,0.3,0.6050000000000001,0.6050000000000001,B 中 moat
920946.BJ,森萱医药,化学制药,20200727,2195,866,9.22,-0.0807577268195413,-0.10917874396135252,-0.16862037871956714,False,-0.3433048433048419,-0.48970840480274425,-0.0009009157227359843,0.5208553085595495,0.07807574918392235,0.11977659970989396,0.1261271075493452,-0.22895534367124648,26.3292,2.9956,0.4399538106235566,39.36187095,45.11354338203233,0.9975290993071593,10377.0,-0.0798084596967279,14,1.1147009704753983,10.7045,62.0487,19.8036,8.07245,51.7321,31.2705,6.5063,3,0.931,True,,0.8300000000000001,0.47,0.6000000000000001,0.41,0.53,0.1,0.5855000000000001,0.5855000000000001,A 高 moat
920982.BJ,锦波生物,医疗保健,20230720,1107,735,133.0,0.04182986056713145,-0.2799523577499865,-0.41378702397743294,False,-0.7696969696969695,-0.805108225108225,0.014555753893099599,0.5768430605269473,0.2006633365705951,-0.05099701407874002,-0.1190395377085206,-0.22895534367124648,24.523,7.5176,0.0326530612244898,153.03690220000001,170.40183317659864,1.5865647619047618,11215.0,1.3989304812834225,13,1.336384417108934,38.0198,-16.659,2.083874999999999,21.632900000000003,84.8199,37.5518,24.9085,2,4.318,True,,1.0,0.22,0.9,0.15000000000000002,0.19999999999999998,0.1,0.5750000000000001,0.5750000000000001,A 高 moat
920116.BJ,星图测控,软件服务,20250102,575,382,44.8,-0.3561368209255533,-0.5753554502369669,-0.6106040851803564,False,-0.6931506849315068,-0.7036986301369861,0.16614705884911896,0.9039322636285342,-0.19730334492208967,-0.3464001065657204,-0.315856598911444,-0.22895534367124648,98.6827,16.6696,0.1099476439790576,100.21088,349.859406698089,10.343783246073297,15056.0,0.34212872169727215,12,0.9030268007322219,18.9778,5.349,13.659750000000003,7.3235,56.2448,32.0502,28.172,4,3.182,True,,0.9299999999999999,0.35000000000000003,0.7,0.0,0.13,0.5,0.5445,0.5445,A 高 moat
920208.BJ,青矩技术,建筑工程,20230629,1128,750,12.74,-0.0007843137254901489,-0.4676138737985792,-0.5013698630136987,False,-0.7361772623731623,-0.7564713191136883,-0.2715842318462761,0.6469607653071959,0.1580491622779735,-0.23865853012733274,-0.20662237674478634,-0.22895534367124648,12.3719,2.1649,0.26,23.72728495,41.74163097702667,2.4509769333333336,5304.0,-0.02910488742449202,14,0.8455354414909868,18.3252,20.984,6.275625000000001,1.8101749999999999,36.5314,9.4758,26.4065,4,1.194,True,,0.71,0.35000000000000003,0.85,0.0,0.43,0.2,0.5235000000000001,0.5235000000000001,B 中 moat
920394.BJ,民士达,造纸,20230425,1193,792,43.71,-0.28706573152829884,-0.14125736738703332,-0.2135660309463836,False,-0.43019163081736433,-0.4915254237288136,0.5177635008804786,0.6897583411833003,-0.1282322555248352,0.08769797628421316,0.08118145532252874,-0.22895534367124648,50.179,7.5818,0.6666666666666666,63.925875,86.20482731348486,5.001870707070706,4179.0,-0.1483594864479315,14,0.5934027349421601,16.6634,0.0957,24.492324999999997,13.94905,41.6339,26.9686,20.9763,4,3.003,True,,0.8600000000000001,0.45,0.35000000000000003,0.0,0.55,0.3,0.5105,0.5105,B 中高 moat
