ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,total_mv
688131.SH,2025-05-13,40.48,40.91,40.02,40.13,40.16,-0.03,-0.0747,21399.16,86492.374,1.0379,0.55,41.9952,2.9852,846581.6012
688131.SH,2025-05-14,40.0,40.58,39.48,40.3,39.98,0.32,0.8004,19859.99,79434.488,0.9632,0.62,42.1731,3.0317,850167.9174
688131.SH,2025-05-15,40.13,40.46,38.82,39.04,40.3,-1.26,-3.1266,27729.17,109675.46,1.3449,1.07,40.8545,2.9369,823586.985
688131.SH,2025-05-16,39.1,39.28,38.7,38.98,39.04,-0.06,-0.1537,17369.11,67718.457,0.8424,0.73,40.7917,2.9324,822321.2263
688131.SH,2025-05-19,39.16,39.16,38.55,39.0,38.98,0.02,0.0513,13476.98,52416.95,0.6536,0.59,40.8127,2.9339,822743.1459
688131.SH,2025-05-20,39.27,40.27,39.2,39.58,39.0,0.58,1.4872,22418.25,88751.495,1.0873,1.12,41.4196,2.9775,834978.8132
688131.SH,2025-05-21,39.45,40.49,38.9,39.73,39.58,0.15,0.379,28860.57,115424.187,1.3998,1.43,41.5766,2.9888,838143.2099
688131.SH,2025-05-22,39.7,39.7,37.18,37.26,39.73,-2.47,-6.217,61707.7,234693.258,2.9929,2.81,38.9918,2.803,786036.144
688131.SH,2025-05-23,37.8,39.93,37.78,38.97,37.26,1.71,4.5894,53139.88,206712.748,2.5773,1.85,40.7813,2.9317,822110.2666
688131.SH,2025-05-26,39.59,40.45,38.46,38.53,38.97,-0.44,-1.1291,32040.06,125267.244,1.554,0.89,40.3208,2.8986,812828.0362
688131.SH,2025-05-27,38.5,38.77,37.45,37.53,38.53,-1.0,-2.5954,35370.57,134400.213,1.7155,0.89,39.2744,2.8233,791732.0581
688131.SH,2025-05-28,37.53,37.6,36.5,36.75,37.53,-0.78,-2.0783,27664.22,101932.068,1.3417,0.66,38.4581,2.7647,775277.1952
688131.SH,2025-05-29,36.92,38.68,36.75,38.26,36.75,1.51,4.1088,45530.79,173241.889,2.2083,1.08,40.0383,2.8782,807132.1221
688131.SH,2025-05-30,38.26,44.8,38.26,44.1,38.26,5.84,15.264,135294.64,566256.944,6.5619,3.49,46.1497,3.3176,930332.6342
688131.SH,2025-06-03,43.0,45.62,42.58,44.91,44.1,0.81,1.8367,141617.97,622396.239,6.8686,2.57,46.9974,3.3785,947420.3765
688131.SH,2025-06-04,45.01,49.9,44.1,47.69,44.91,2.78,6.1902,129592.67,611753.894,6.2854,1.68,49.9066,3.5877,1006067.1956
688131.SH,2025-06-05,48.02,48.88,46.0,46.59,47.69,-1.1,-2.3066,91228.36,427421.045,4.4247,0.95,48.7555,3.5049,982861.6197
688131.SH,2025-06-06,46.58,47.32,45.08,46.16,46.59,-0.43,-0.9229,78800.53,361499.574,3.8219,0.73,48.3055,3.4726,973790.3491
688131.SH,2025-06-09,46.36,48.76,45.8,46.18,46.16,0.02,0.0433,114504.06,541637.612,5.5536,0.99,48.3264,3.4741,974212.2687
688131.SH,2025-06-10,46.14,49.88,45.51,48.5,46.18,2.32,5.0238,145339.14,692135.496,7.0491,1.31,50.7542,3.6486,1023154.9379
688131.SH,2025-06-11,48.99,49.69,47.66,48.51,48.5,0.01,0.0206,88197.91,428808.376,4.2777,0.79,50.7647,3.6493,1023365.8976
688131.SH,2025-06-12,48.4,50.8,47.72,49.83,48.51,1.32,2.7211,92636.4,456417.734,4.493,0.89,52.146,3.7486,1051212.5887
688131.SH,2025-06-13,49.35,50.15,45.97,46.25,49.83,-3.58,-7.1844,110797.0,524508.46,5.3738,1.07,48.3999,3.4793,975693.6168
688131.SH,2025-06-16,46.44,48.08,46.16,46.57,46.25,0.32,0.6919,69074.56,324294.308,3.3502,0.63,48.7348,3.5034,982444.3618
688131.SH,2025-06-17,47.0,47.64,45.0,45.35,46.57,-1.22,-2.6197,71532.77,328975.587,3.4694,0.71,47.458,3.4116,956707.1464
688131.SH,2025-06-18,44.5,45.1,44.0,44.51,45.35,-0.84,-1.8523,39959.67,177531.318,1.9381,0.46,46.579,3.3484,938986.4407
688131.SH,2025-06-19,44.63,45.08,43.28,43.5,44.51,-1.01,-2.2692,37726.89,165690.746,1.8298,0.49,45.5221,3.2724,917679.4017
688131.SH,2025-06-20,43.85,44.12,43.06,43.37,43.5,-0.13,-0.2989,33842.72,147148.167,1.6414,0.51,45.386,3.2626,914936.9115
688131.SH,2025-06-23,42.9,44.02,42.5,43.48,43.37,0.11,0.2536,38354.37,166216.223,1.8602,0.76,45.5011,3.2709,917257.4801
688131.SH,2025-06-24,43.97,45.18,43.5,44.81,43.48,1.33,3.0589,43270.99,192414.187,2.0987,0.98,46.8929,3.371,945315.2641
688131.SH,2025-06-25,44.61,45.49,44.2,44.78,44.81,-0.03,-0.0669,39007.84,174552.474,1.8919,1.01,46.8615,3.3687,944682.3818
688131.SH,2025-06-26,44.1,44.23,42.8,43.71,44.78,-1.07,-2.3895,44610.64,194823.219,2.1637,1.16,45.7418,3.2882,922109.5781
688131.SH,2025-06-27,43.71,45.3,43.62,44.85,43.71,1.14,2.6081,40437.31,180912.695,1.9612,1.02,46.9348,3.374,946159.1073
688131.SH,2025-06-30,44.85,48.8,43.89,48.35,44.85,3.5,7.8038,84966.66,398163.119,4.121,2.07,50.5975,3.6373,1019995.381
688131.SH,2025-07-01,48.31,50.05,47.88,49.68,48.35,1.33,2.7508,65088.82,320476.54,3.1569,1.29,51.9893,3.7373,1048053.165
688131.SH,2025-07-02,49.1,50.19,48.29,49.38,49.68,-0.3,-0.6039,46683.11,228972.55,2.2642,0.85,51.6754,3.7148,1041724.3415
