ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,20240620,755.151,752.1524,766.1242,749.816,751.6883,3.4627,0.4607,26905292.0,73310755.827
000688.SH,20240621,758.3741,749.7329,758.6693,744.5016,755.151,3.2231,0.4268,20387596.0,55501975.189
000688.SH,20240624,739.142,754.4125,762.1453,738.2127,758.3741,-19.2321,-2.536,23239029.0,60440038.909
000688.SH,20240625,717.7493,738.3239,738.7959,713.4223,739.142,-21.3927,-2.8943,19469298.0,52283254.246
000688.SH,20240626,729.6441,719.8394,732.1267,713.0044,717.7493,11.8948,1.6572,18530167.0,46979517.809
000688.SH,20240627,715.3568,725.5201,727.389,715.1699,729.6441,-14.2873,-1.9581,16091572.0,42171532.08
000688.SH,20240628,712.0772,713.3629,724.8969,710.5383,715.3568,-3.2796,-0.4585,17709520.0,47209566.802
000688.SH,20240701,709.6032,711.6547,714.1296,699.4157,712.0772,-2.474,-0.3474,17128692.0,45399161.827
000688.SH,20240702,699.123,709.1549,709.1718,697.5436,709.6032,-10.4802,-1.4769,14508489.0,39357461.169
000688.SH,20240703,701.7847,698.958,707.3553,692.8089,699.123,2.6617,0.3807,15022225.0,40225649.261
000688.SH,20240704,690.3758,702.0886,704.7821,689.9207,701.7847,-11.4089,-1.6257,14632986.0,36345299.723
000688.SH,20240705,698.8491,688.5292,699.9743,683.3956,690.3758,8.4733,1.2273,14254730.0,38188387.582
000688.SH,20240708,692.488,700.0243,703.6287,689.8534,698.8491,-6.3611,-0.9102,15136831.0,39204287.609
000688.SH,20240709,709.8883,689.7864,712.1906,689.4211,692.488,17.4003,2.5127,18996610.0,49260748.008
000688.SH,20240710,710.3693,707.1942,715.7116,706.793,709.8883,0.481,0.0678,15019366.0,41921460.199
000688.SH,20240711,718.04,722.0426,725.0175,712.0028,710.3693,7.6707,1.0798,18439796.0,51276562.6
000688.SH,20240712,718.3699,713.3117,721.4609,711.1612,718.04,0.3299,0.0459,15120890.0,42161527.331
000688.SH,20240715,715.8636,716.475,720.423,712.7898,718.3699,-2.5063,-0.3489,14157874.0,41286233.179
000688.SH,20240716,732.0638,712.7582,732.6853,711.7131,715.8636,16.2002,2.263,15541005.0,49339979.843
000688.SH,20240717,729.0022,733.0729,735.7127,729.0022,732.0638,-3.0616,-0.4182,15197177.0,46109582.552
000688.SH,20240718,735.4102,721.7649,738.7302,718.5237,729.0022,6.408,0.879,17760685.0,52062451.85
000688.SH,20240719,749.4705,731.4085,751.2023,731.3997,735.4102,14.0603,1.9119,18928053.0,57974835.758
000688.SH,20240722,752.0006,749.3161,756.6829,747.3824,749.4705,2.5301,0.3376,17021854.0,52125186.053
000688.SH,20240723,721.1077,750.1285,750.1285,720.8808,752.0006,-30.8929,-4.1081,16260399.0,48354138.906
000688.SH,20240724,713.3213,720.4696,726.3121,712.3293,721.1077,-7.7864,-1.0798,15521986.0,43188464.867
000688.SH,20240725,713.8828,708.9356,722.6017,708.9355,713.3213,0.5615,0.0787,14031882.0,37330944.805
000688.SH,20240726,719.8702,713.8931,723.4891,710.3301,713.8828,5.9874,0.8387,13475448.0,36114061.2
000688.SH,20240729,707.5969,719.5542,721.2212,707.5969,719.8702,-12.2733,-1.7049,13292593.0,34795513.336
000688.SH,20240730,710.0148,706.8565,712.1548,699.9039,707.5969,2.4179,0.3417,13069542.0,34773516.152
000688.SH,20240731,743.3737,707.6596,744.0048,707.2044,710.0148,33.3589,4.6983,20586187.0,55888597.607
000688.SH,20240801,738.8706,745.9636,748.7677,735.5762,743.3737,-4.5031,-0.6058,18294406.0,50371892.748
000688.SH,20240802,725.6603,730.6522,742.2321,723.5557,738.8706,-13.2103,-1.7879,16586428.0,45476228.459
000688.SH,20240805,704.2959,719.1563,730.2852,704.2633,725.6603,-21.3644,-2.9441,18802540.0,50043039.199
000688.SH,20240806,713.8638,714.4886,717.189,705.0205,704.2959,9.5679,1.3585,14715068.0,38786492.78
000688.SH,20240807,707.5875,712.7362,716.2555,706.8294,713.8638,-6.2763,-0.8792,12896915.0,33983700.928
000688.SH,20240808,708.9226,703.055,716.6017,699.7005,707.5875,1.3351,0.1887,13891261.0,35912736.09
000688.SH,20240809,705.5456,717.138,719.4299,705.5456,708.9226,-3.377,-0.4764,12895302.0,34508480.652
000688.SH,20240812,707.3312,704.3744,709.2074,702.9488,705.5456,1.7856,0.2531,12002220.0,29970420.188
000688.SH,20240813,710.7468,707.6951,710.8868,702.9133,707.3312,3.4156,0.4829,10647463.0,26518286.876
000688.SH,20240814,700.9303,711.6634,711.9424,700.8495,710.7468,-9.8165,-1.3812,10526844.0,27637296.732
000688.SH,20240815,707.5508,699.0944,714.4645,697.8577,700.9303,6.6205,0.9445,14007562.0,34338026.113
000688.SH,20240816,705.2244,707.3868,710.992,703.5797,707.5508,-2.3264,-0.3288,13276616.0,32679505.573
000688.SH,20240819,703.3217,705.0385,712.0097,702.9978,705.2244,-1.9027,-0.2698,12825326.0,32339698.29
000688.SH,20240820,693.5231,704.1157,705.0079,691.6494,703.3217,-9.7986,-1.3932,12141047.0,30373935.239
000688.SH,20240821,691.6357,691.1343,698.5201,689.3758,693.5231,-1.8874,-0.2721,10322703.0,28306709.997
000688.SH,20240822,685.5307,692.1893,695.4842,683.8756,691.6357,-6.105,-0.8827,11841474.0,29952391.727
000688.SH,20240823,685.7587,683.5869,688.3349,676.2346,685.5307,0.228,0.0333,11650937.0,30230586.873
000688.SH,20240826,682.4987,684.7724,688.9155,679.6144,685.7587,-3.26,-0.4754,12151487.0,29261552.668
000688.SH,20240827,674.3472,679.7532,679.7532,672.4572,682.4987,-8.1515,-1.1944,11612004.0,27088347.626
000688.SH,20240828,671.2199,672.9666,675.1094,669.1309,674.3472,-3.1273,-0.4638,10915142.0,25778609.275
000688.SH,20240829,679.5949,667.8818,683.3255,666.4097,671.2199,8.375,1.2477,13954803.0,32799382.768
000688.SH,20240830,694.1638,678.6132,700.0265,677.5431,679.5949,14.5689,2.1438,19156711.0,48194270.275
000688.SH,20240902,670.0108,693.6747,694.4229,670.0108,694.1638,-24.153,-3.4794,17205560.0,41063766.515
000688.SH,20240903,674.9553,670.0647,681.4786,670.0647,670.0108,4.9445,0.738,13042151.0,32553917.365
000688.SH,20240904,672.2839,668.9308,679.1725,666.8985,674.9553,-2.6714,-0.3958,11882664.0,28422961.719
000688.SH,20240905,671.2645,672.9951,680.7917,668.4641,672.2839,-1.0194,-0.1516,11248050.0,29712222.92
000688.SH,20240906,662.3369,672.6207,673.9703,662.3369,671.2645,-8.9276,-1.33,12014699.0,28831013.838
000688.SH,20240909,654.9387,659.5018,665.6652,652.9339,662.3369,-7.3982,-1.117,10622661.0,25991363.701
000688.SH,20240910,660.0144,656.0364,663.8265,648.6222,654.9387,5.0757,0.775,11153705.0,27006559.441
000688.SH,20240911,664.332,657.3864,665.7696,656.819,660.0144,4.3176,0.6542,10920574.0,28070307.734
000688.SH,20240912,658.8536,666.2176,671.8655,658.6734,664.332,-5.4784,-0.8246,11175622.0,27667529.627
000688.SH,20240913,655.0456,658.9832,662.8871,650.6977,658.8536,-3.808,-0.578,12477661.0,32343733.897
000688.SH,20240918,647.4088,654.5113,654.5113,641.9074,655.0456,-7.6368,-1.1658,11780642.0,27742335.029
000688.SH,20240919,651.466,649.7257,658.362,642.7948,647.4088,4.0572,0.6267,13218370.0,30881083.66
000688.SH,20240920,648.3597,651.8206,654.1591,642.5978,651.466,-3.1063,-0.4768,11546560.0,27211145.298
000688.SH,20240923,643.042,649.0028,654.2437,643.042,648.3597,-5.3177,-0.8202,11194771.0,27395548.847
000688.SH,20240924,667.0485,648.1299,667.2694,640.3519,643.042,24.0065,3.7333,19770627.0,47471811.366
000688.SH,20240925,667.3379,673.1807,684.432,667.0743,667.0485,0.2894,0.0434,21546357.0,52332379.401
000688.SH,20240926,693.1492,667.5479,693.4644,663.1647,667.3379,25.8113,3.8678,21200670.0,53809801.054
000688.SH,20240927,740.0157,704.5219,742.9569,704.2871,693.1492,46.8665,6.7614,19926573.0,50178955.336
000688.SH,20240930,872.3652,782.3068,872.3652,776.4476,740.0157,132.3495,17.8847,59912936.0,162619912.631
000688.SH,20241008,1023.9671,1045.0471,1045.0471,972.3417,872.3652,151.6019,17.3783,81102521.0,253004231.361
000688.SH,20241009,997.8521,993.7812,1084.6821,958.4622,1023.9671,-26.115,-2.5504,74028185.0,277167646.122
000688.SH,20241010,954.1719,1014.3568,1016.5726,940.0934,997.8521,-43.6802,-4.3774,48801027.0,170515757.299
000688.SH,20241011,898.8987,939.5709,946.5228,889.1119,954.1719,-55.2732,-5.7928,38192169.0,120852430.132
000688.SH,20241014,925.9552,904.1439,931.8146,873.5175,898.8987,27.0565,3.01,36151683.0,118134952.287
000688.SH,20241015,898.8269,920.9864,942.2544,898.8269,925.9552,-27.1283,-2.9298,33495189.0,111598830.662
000688.SH,20241016,875.689,874.2746,896.3101,872.1602,898.8269,-23.1379,-2.5742,25707766.0,79628161.711
000688.SH,20241017,879.0962,897.1997,901.1216,878.7444,875.689,3.4072,0.3891,28830410.0,92939835.922
000688.SH,20241018,978.661,879.9517,1008.0669,876.6834,879.0962,99.5648,11.3258,49514598.0,173380119.162
000688.SH,20241021,1000.3748,999.5352,1063.8488,977.8752,978.661,21.7138,2.2187,58186607.0,218349269.053
000688.SH,20241022,985.8337,988.7013,1002.9578,969.8551,1000.3748,-14.5411,-1.4536,46255097.0,157574282.233
000688.SH,20241023,979.1514,976.2489,1003.9576,971.6948,985.8337,-6.6823,-0.6778,43236685.0,141111569.674
000688.SH,20241024,977.6005,968.9927,988.0396,968.4885,979.1514,-1.5509,-0.1584,31944262.0,108835412.146
000688.SH,20241025,991.2156,981.4055,1016.0814,974.4841,977.6005,13.6151,1.3927,40210711.0,131637406.17
000688.SH,20241028,986.5596,988.4337,991.1273,976.5153,991.2156,-4.656,-0.4697,36836545.0,115390611.1
000688.SH,20241029,975.3716,988.4994,1006.8575,975.0276,986.5596,-11.188,-1.134,41061591.0,136569008.178
000688.SH,20241030,958.8217,967.8407,976.4016,949.3326,975.3716,-16.5499,-1.6968,35542724.0,119155248.926
000688.SH,20241031,969.4476,960.6823,978.1775,947.5833,958.8217,10.6259,1.1082,41639866.0,140093294.442
000688.SH,20241101,939.7644,960.2104,967.8377,939.7644,969.4476,-29.6832,-3.0619,39771151.0,123726271.754
000688.SH,20241104,954.6673,938.1907,955.9005,937.9693,939.7644,14.9029,1.5858,29295116.0,95391921.309
000688.SH,20241105,996.1688,954.1406,997.8942,950.3924,954.6673,41.5015,4.3472,44245568.0,150901911.666
000688.SH,20241106,998.0947,1002.0629,1017.1237,986.4328,996.1688,1.9259,0.1933,47729913.0,162903152.06
000688.SH,20241107,1028.4392,986.5019,1038.0266,984.5579,998.0947,30.3445,3.0402,43727199.0,144682129.998
000688.SH,20241108,1025.6365,1053.4518,1070.9527,1025.4264,1028.4392,-2.8027,-0.2725,56444883.0,194343124.227
000688.SH,20241111,1073.8353,1033.547,1074.5151,1028.0986,1025.6365,48.1988,4.6994,64938764.0,221900127.933
000688.SH,20241112,1050.5373,1070.6441,1080.5699,1040.9131,1073.8353,-23.298,-2.1696,59573924.0,204250787.058
000688.SH,20241113,1061.366,1042.1952,1062.6462,1039.5828,1050.5373,10.8287,1.0308,44872097.0,156786810.516
000688.SH,20241114,1027.316,1056.2096,1065.1964,1024.5504,1061.366,-34.05,-3.2081,39579052.0,141030816.999
000688.SH,20241115,986.8755,1024.599,1030.2696,986.8598,1027.316,-40.4405,-3.9365,38743327.0,132762402.728
000688.SH,20241118,968.7133,989.403,1001.9864,962.833,986.8755,-18.1622,-1.8404,35938901.0,116308119.733
000688.SH,20241119,998.0149,973.9966,999.9637,960.0116,968.7133,29.3016,3.0248,32059518.0,105527919.765
000688.SH,20241120,1002.5392,992.6728,1008.556,988.263,998.0149,4.5243,0.4533,35204756.0,114391877.484
000688.SH,20241121,1011.463,1002.9749,1019.9987,999.5607,1002.5392,8.9238,0.8901,33040487.0,116565018.558
000688.SH,20241122,969.3527,1011.6443,1018.5067,968.9612,1011.463,-42.1103,-4.1633,36093663.0,122679726.874
000688.SH,20241125,957.9209,970.8167,974.291,941.2148,969.3527,-11.4318,-1.1793,28722240.0,98272857.588
000688.SH,20241126,951.5932,955.579,967.9156,950.509,957.9209,-6.3277,-0.6606,24624105.0,77954852.1
000688.SH,20241127,985.9746,947.9453,987.9824,940.8742,951.5932,34.3814,3.613,29623561.0,100891674.238
000688.SH,20241128,983.6834,985.7874,1003.4227,981.3696,985.9746,-2.2912,-0.2324,28504955.0,99280471.161
000688.SH,20241129,1007.3914,980.4273,1024.5346,978.3922,983.6834,23.708,2.4101,33890707.0,119104319.159
000688.SH,20241202,1015.7865,1008.7094,1022.594,1002.0579,1007.3914,8.3951,0.8334,36643713.0,119816515.955
000688.SH,20241203,1005.2649,1017.0668,1021.7034,997.1124,1015.7865,-10.5216,-1.0358,33287414.0,104632431.114
000688.SH,20241204,999.3577,1020.0818,1023.0614,995.2017,1005.2649,-5.9072,-0.5876,34291372.0,110881745.26
000688.SH,20241205,1001.8442,993.168,1006.5747,992.8936,999.3577,2.4865,0.2488,30789936.0,100216648.744
000688.SH,20241206,1014.4463,1004.7699,1024.8436,994.6306,1001.8442,12.6021,1.2579,37273325.0,117330572.861
000688.SH,20241209,1003.3821,1012.8753,1016.9431,995.4104,1014.4463,-11.0642,-1.0907,32129434.0,103544056.298
000688.SH,20241210,1010.9107,1051.5275,1051.901,1008.4967,1003.3821,7.5286,0.7503,41846050.0,144074101.289
000688.SH,20241211,1007.1881,1007.5473,1016.8283,1004.355,1010.9107,-3.7226,-0.3682,37497161.0,124868253.914
000688.SH,20241212,1010.8952,1008.1361,1014.5567,999.0606,1007.1881,3.7071,0.3681,34806827.0,120419160.417
000688.SH,20241213,989.7763,1003.9936,1009.3528,988.7314,1010.8952,-21.1189,-2.0891,43854121.0,150194968.954
000688.SH,20241216,975.2684,990.5744,992.3581,971.0991,989.7763,-14.5079,-1.4658,31026433.0,110322609.986
000688.SH,20241217,967.2764,974.0447,980.5675,965.494,975.2684,-7.992,-0.8195,27355681.0,88947874.109
000688.SH,20241218,981.5127,970.4632,984.7599,965.5578,967.2764,14.2363,1.4718,26614720.0,96066843.023
000688.SH,20241219,993.0019,969.3809,997.7987,967.8594,981.5127,11.4892,1.1706,28375989.0,106029615.426
000688.SH,20241220,1011.2093,990.058,1024.7158,989.4144,993.0019,18.2074,1.8336,36584700.0,146011868.87
000688.SH,20241223,998.6073,1011.193,1025.8107,996.8888,1011.2093,-12.602,-1.2462,35158440.0,133345085.448
000688.SH,20241224,1014.017,1002.5044,1015.8679,991.3038,998.6073,15.4097,1.5431,27831235.0,104067054.723
000688.SH,20241225,1017.3567,1018.5698,1024.9454,1009.7148,1014.017,3.3397,0.3294,27249738.0,105231036.494
000688.SH,20241226,1027.0229,1014.0694,1030.6735,1010.9363,1017.3567,9.6662,0.9501,27815373.0,115065076.927
000688.SH,20241227,1018.5794,1026.7068,1044.1527,1016.9785,1027.0229,-8.4435,-0.8221,29907884.0,122491044.126
000688.SH,20241230,1020.6331,1014.7807,1031.456,1011.1046,1018.5794,2.0537,0.2016,25487299.0,100134360.873
000688.SH,20241231,988.9346,1020.5215,1021.4143,988.9346,1020.6331,-31.6985,-3.1058,27751039.0,98733521.146
000688.SH,20250102,955.3334,986.822,986.822,945.4523,988.9346,-33.6012,-3.3977,28157561.0,100406121.295
000688.SH,20250103,941.8191,955.722,963.2264,941.2455,955.3334,-13.5143,-1.4146,26313549.0,85624448.232
000688.SH,20250106,938.7068,943.7557,949.5905,931.002,941.8191,-3.1123,-0.3305,22772699.0,75930452.054
000688.SH,20250107,965.5297,938.5985,966.0688,936.6456,938.7068,26.8229,2.8574,22947764.0,84471208.341
000688.SH,20250108,965.1193,956.7109,976.6235,937.8204,965.5297,-0.4104,-0.0425,27063783.0,98099619.963
000688.SH,20250109,961.4394,962.2346,972.4658,960.5368,965.1193,-3.6799,-0.3813,23092604.0,84170640.043
000688.SH,20250110,950.5916,962.2215,980.7548,950.5916,961.4394,-10.8478,-1.1283,25467432.0,97362660.344
000688.SH,20250113,952.1856,938.3821,955.0801,936.7818,950.5916,1.594,0.1677,21884740.0,81206622.613
000688.SH,20250114,981.7793,958.4942,984.0285,946.6343,952.1856,29.5937,3.108,29347707.0,110211151.474
000688.SH,20250115,977.6609,976.1301,988.8606,970.8237,981.7793,-4.1184,-0.4195,24770957.0,93899618.149
000688.SH,20250116,956.3965,982.0856,991.8965,954.1498,977.6609,-21.2644,-2.175,26051970.0,107384598.283
000688.SH,20250117,965.9031,949.8425,977.8068,947.8372,956.3965,9.5066,0.994,25653257.0,102101001.343
000688.SH,20250120,968.2711,969.8405,978.2161,962.4009,965.9031,2.368,0.2452,24552899.0,92288369.909
000688.SH,20250121,976.2959,973.9086,980.1458,964.862,968.2711,8.0248,0.8288,25990813.0,105756132.23
000688.SH,20250122,975.34,972.212,980.4113,967.6697,976.2959,-0.9559,-0.0979,23809673.0,93984657.863
000688.SH,20250123,966.1063,987.2647,994.7674,966.1063,975.34,-9.2337,-0.9467,28155580.0,108833578.855
000688.SH,20250124,974.8342,966.0923,980.4274,966.0923,966.1063,8.7279,0.9034,26768503.0,99731914.065
000688.SH,20250127,955.09,972.1886,975.9613,954.9047,974.8342,-19.7442,-2.0254,24754873.0,94211964.048
000688.SH,20250205,982.8287,989.1185,989.5348,974.9857,955.09,27.7387,2.9043,31658763.0,130436591.616
000688.SH,20250206,1011.2199,977.0184,1012.8763,975.3692,982.8287,28.3912,2.8887,37025135.0,146610699.925
000688.SH,20250207,1018.7988,1011.0556,1035.1696,1003.2389,1011.2199,7.5789,0.7495,43382897.0,168504025.808
000688.SH,20250210,1036.7653,1023.0204,1038.0225,1018.3727,1018.7988,17.9665,1.7635,40897494.0,155886575.545
000688.SH,20250211,1024.4122,1034.9546,1038.5967,1018.3915,1036.7653,-12.3531,-1.1915,37958064.0,138741058.825
000688.SH,20250212,1041.1366,1026.8715,1042.1335,1021.5653,1024.4122,16.7244,1.6326,37531796.0,143393487.605
000688.SH,20250213,1017.0875,1040.4247,1041.982,1016.2266,1041.1366,-24.0491,-2.3099,37169319.0,144838365.546
000688.SH,20250214,1022.4634,1012.6124,1024.9647,1008.2816,1017.0875,5.3759,0.5286,37162621.0,141312513.028
000688.SH,20250217,1037.307,1030.8585,1039.7455,1026.8864,1022.4634,14.8436,1.4517,40674790.0,155213368.954
000688.SH,20250218,1011.1683,1034.63,1036.5001,1006.9427,1037.307,-26.1387,-2.5199,38599958.0,142454460.289
000688.SH,20250219,1034.5705,1010.6692,1035.0632,1010.3699,1011.1683,23.4022,2.3144,41785846.0,157103942.262
000688.SH,20250220,1033.0853,1034.7866,1041.616,1025.9153,1034.5705,-1.4852,-0.1436,40160792.0,148449946.59
000688.SH,20250221,1094.7739,1042.4012,1098.5975,1038.8487,1033.0853,61.6886,5.9713,51205572.0,214169428.688
000688.SH,20250224,1100.0534,1093.0294,1110.0555,1084.5742,1094.7739,5.2795,0.4822,47334072.0,189388061.218
000688.SH,20250225,1102.9012,1083.9401,1119.3044,1079.4882,1100.0534,2.8478,0.2589,44028999.0,181408469.859
000688.SH,20250226,1126.8203,1108.5835,1129.6339,1093.2705,1102.9012,23.9191,2.1687,48188607.0,193424997.599
000688.SH,20250227,1126.287,1127.2467,1140.3686,1101.5243,1126.8203,-0.5333,-0.0473,48414146.0,193077570.241
000688.SH,20250228,1078.7976,1118.5211,1123.5641,1076.0107,1126.287,-47.4894,-4.2165,48627539.0,189935328.427
000688.SH,20250303,1062.3506,1079.6434,1087.716,1055.7722,1078.7976,-16.447,-1.5246,40444205.0,154112107.62
000688.SH,20250304,1080.6648,1052.4679,1088.5338,1050.2466,1062.3506,18.3142,1.7239,36576289.0,144478163.758
000688.SH,20250305,1083.8168,1081.0973,1090.4701,1072.0567,1080.6648,3.152,0.2917,35061162.0,133456012.722
000688.SH,20250306,1121.5845,1100.4421,1125.6379,1099.7182,1083.8168,37.7677,3.4847,44917469.0,179760327.391
000688.SH,20250307,1107.6227,1113.838,1120.9826,1102.6103,1121.5845,-13.9618,-1.2448,38649049.0,146625779.822
000688.SH,20250310,1105.1639,1107.3097,1111.7369,1088.3435,1107.6227,-2.4588,-0.222,35068148.0,133821220.747
000688.SH,20250311,1100.7418,1086.3832,1102.9116,1085.4614,1105.1639,-4.4221,-0.4001,32494332.0,123402789.375
000688.SH,20250312,1092.7079,1107.9566,1112.1632,1092.6739,1100.7418,-8.0339,-0.7299,32797155.0,129620327.872
000688.SH,20250313,1069.7032,1093.5935,1094.8878,1064.2457,1092.7079,-23.0047,-2.1053,35028705.0,128494126.146
000688.SH,20250314,1088.1125,1070.7961,1089.2566,1069.0101,1069.7032,18.4093,1.721,33196342.0,127738215.778
000688.SH,20250317,1083.2131,1089.9981,1090.1131,1077.4939,1088.1125,-4.8994,-0.4503,29805928.0,111824652.316
000688.SH,20250318,1089.8254,1087.3445,1103.485,1087.3445,1083.2131,6.6123,0.6104,30549093.0,114013735.224
000688.SH,20250319,1076.9372,1084.9016,1089.6323,1075.0985,1089.8254,-12.8882,-1.1826,28807118.0,107718690.755
000688.SH,20250320,1064.7929,1075.1322,1076.3695,1064.2517,1076.9372,-12.1443,-1.1277,27574771.0,101227661.795
000688.SH,20250321,1042.8926,1063.3306,1065.4086,1036.3686,1064.7929,-21.9003,-2.0568,30248391.0,112660330.422
000688.SH,20250324,1045.9416,1042.3304,1048.1699,1029.9087,1042.8926,3.049,0.2924,29076650.0,101678429.897
000688.SH,20250325,1031.697,1045.8489,1049.3108,1028.5383,1045.9416,-14.2446,-1.3619,23573432.0,86424447.035
000688.SH,20250326,1029.0548,1029.8073,1040.222,1028.8019,1031.697,-2.6422,-0.2561,21589683.0,77658207.312
000688.SH,20250327,1040.5698,1028.6949,1053.2157,1026.2008,1029.0548,11.515,1.119,25274784.0,96674691.698
000688.SH,20250328,1029.4762,1037.7563,1044.9186,1029.4557,1040.5698,-11.0936,-1.0661,22759534.0,82325661.486
000688.SH,20250331,1022.7139,1024.2635,1031.3367,1011.9737,1029.4762,-6.7623,-0.6569,25955300.0,92602904.548
000688.SH,20250401,1024.3754,1027.9611,1037.3162,1022.7755,1022.7139,1.6615,0.1625,26323610.0,95496145.57
000688.SH,20250402,1022.7482,1021.8205,1030.9129,1020.3755,1024.3754,-1.6272,-0.1588,20967165.0,73435115.825
000688.SH,20250403,1018.0723,1011.6048,1030.5471,1011.6048,1022.7482,-4.6759,-0.4572,24054483.0,91093144.951
000688.SH,20250407,924.1733,960.4893,982.7674,877.7139,1018.0723,-93.899,-9.2232,47850342.0,154459674.759
000688.SH,20250408,940.0905,932.2374,950.7432,923.6694,924.1733,15.9172,1.7223,38027479.0,118792628.907
000688.SH,20250409,980.5688,922.8617,992.3414,917.3525,940.0905,40.4783,4.3058,39823657.0,133563646.923
000688.SH,20250410,991.2244,1003.6828,1006.1465,985.7149,980.5688,10.6556,1.0867,33821924.0,115770673.178
000688.SH,20250411,1011.7084,990.8307,1027.5385,987.8302,991.2244,20.484,2.0665,34062591.0,127576912.277
000688.SH,20250414,1014.2834,1018.2578,1025.4434,1006.1703,1011.7084,2.575,0.2545,28563474.0,104061752.587
000688.SH,20250415,1006.3395,1011.6712,1012.0185,995.8171,1014.2834,-7.9439,-0.7832,21962998.0,78894025.984
000688.SH,20250416,1014.5088,1016.755,1017.1409,996.4013,1006.3395,8.1693,0.8118,23238561.0,84979611.397
000688.SH,20250417,1016.8117,1007.6296,1024.0434,1006.7718,1014.5088,2.3029,0.227,21483528.0,81028253.147
000688.SH,20250418,1008.597,1011.5106,1012.9336,1003.4251,1016.8117,-8.2147,-0.8079,3000959.71,16711032.776
000688.SH,20250421,1019.4109,1012.8126,1021.3764,1008.5613,1008.597,10.8139,1.0722,3394109.0,22950800.844
000688.SH,20250422,1016.2181,1018.4196,1023.4965,1012.595,1019.4109,-3.1928,-0.3132,4275467.0,23588916.84
000688.SH,20250423,1012.6475,1019.0157,1022.656,1010.0865,1016.2181,-3.5706,-0.3514,4055068.0,23097083.641
000688.SH,20250424,1003.3159,1012.3345,1012.3952,1000.4646,1012.6475,-9.3316,-0.9215,3606206.0,20050769.533
000688.SH,20250425,1004.5718,1003.8714,1011.5889,997.9781,1003.3159,1.2559,0.1252,3886927.0,20273706.756
