ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,total_mv
688246.SH,2025-05-13,29.2,31.8,29.18,30.99,28.99,2.0,6.8989,61318.03,189627.297,6.074,2.0,,2.7724,426377.7682
688246.SH,2025-05-14,31.19,33.33,30.0,32.69,30.99,1.7,5.4856,47746.96,155474.652,4.7297,1.44,,2.9245,449767.3199
688246.SH,2025-05-15,32.08,32.55,30.71,30.95,32.69,-1.74,-5.3227,25768.98,80838.629,2.5526,0.71,,2.7688,425827.4258
688246.SH,2025-05-16,30.64,31.59,30.61,31.0,30.95,0.05,0.1616,14881.17,46329.203,1.4741,0.39,,2.7733,426515.3538
688246.SH,2025-05-19,31.02,31.31,29.8,30.31,31.0,-0.69,-2.2258,19470.42,58860.293,1.9287,0.56,,2.7115,417021.9475
688246.SH,2025-05-20,30.17,30.37,29.58,30.26,30.31,-0.05,-0.165,16608.38,49869.761,1.6452,0.49,,2.7071,416334.0195
688246.SH,2025-05-21,30.43,31.1,29.72,29.95,30.26,-0.31,-1.0245,15335.63,46143.849,1.5191,0.62,,2.6793,412068.866
688246.SH,2025-05-22,29.73,29.83,29.16,29.42,29.95,-0.53,-1.7696,14551.94,42864.121,1.4415,0.79,,2.6319,404776.8293
688246.SH,2025-05-23,29.65,31.2,29.1,29.85,29.42,0.43,1.4616,20638.67,62575.097,2.0444,1.28,,2.6704,410693.01
688246.SH,2025-05-26,29.85,30.21,29.39,29.6,29.85,-0.25,-0.8375,12122.9,36039.836,1.2009,0.7,,2.648,407253.3701
688246.SH,2025-05-27,29.5,29.62,28.88,29.15,29.6,-0.45,-1.5203,11344.83,33060.13,1.1238,0.72,,2.6078,401062.0182
688246.SH,2025-05-28,29.6,29.6,27.73,28.27,29.15,-0.88,-3.0189,26260.06,74263.102,2.6012,1.77,,2.529,388954.4855
688246.SH,2025-05-29,28.2,29.29,27.64,29.03,28.27,0.76,2.6884,21538.48,62030.315,2.1335,1.27,,2.597,399410.991
688246.SH,2025-05-30,28.76,29.66,28.38,28.97,29.03,-0.06,-0.2067,27972.19,81368.331,2.7708,1.52,,2.5917,398585.4774
688246.SH,2025-06-03,28.99,29.66,28.72,28.83,28.97,-0.14,-0.4833,14907.45,43352.806,1.4767,0.75,,2.5791,396659.279
688246.SH,2025-06-04,28.65,29.68,28.51,29.11,28.83,0.28,0.9712,20453.57,59510.394,2.0261,1.0,,2.6042,400511.6758
688246.SH,2025-06-05,29.4,30.08,28.88,29.63,29.11,0.52,1.7863,24730.89,73223.376,2.4498,1.11,,2.6507,407666.1269
688246.SH,2025-06-06,29.78,29.78,29.02,29.36,29.63,-0.27,-0.9112,11399.97,33396.338,1.1292,0.52,,2.6266,403951.3157
688246.SH,2025-06-09,29.48,30.26,29.0,29.37,29.36,0.01,0.0341,25620.91,76076.255,2.5379,1.29,,2.6275,404088.9013
688246.SH,2025-06-10,29.4,29.4,28.0,28.48,29.37,-0.89,-3.0303,32939.25,93930.725,3.2629,1.7,,2.5478,391843.7831
688246.SH,2025-06-11,28.46,29.14,28.3,28.48,28.48,0.0,0.0,18831.88,53922.989,1.8654,0.82,,2.5478,391843.7831
688246.SH,2025-06-12,28.11,28.47,27.02,27.51,28.48,-0.97,-3.4059,51224.44,141824.566,5.0741,2.26,,2.4611,378497.9801
688246.SH,2025-06-13,27.52,27.88,26.8,26.8,27.51,-0.71,-2.5809,23213.83,63116.494,2.2995,0.83,,2.3975,368729.4026
688246.SH,2025-06-16,26.8,27.64,26.62,27.52,26.8,0.72,2.6866,24126.72,65822.786,1.7536,0.79,,2.462,378635.5657
688246.SH,2025-06-17,27.86,27.97,26.6,26.89,27.52,-0.63,-2.2892,18743.45,50736.945,1.3623,0.62,,2.4056,369967.673
688246.SH,2025-06-18,26.89,26.98,26.22,26.6,26.89,-0.29,-1.0785,11550.76,30557.239,0.8395,0.42,,2.3796,365977.6907
688246.SH,2025-06-19,26.66,27.41,26.13,26.39,26.6,-0.21,-0.7895,18277.58,48716.568,1.3285,0.71,,2.3609,363088.3931
688246.SH,2025-06-20,26.26,26.6,25.9,26.05,26.39,-0.34,-1.2884,12934.13,33790.861,0.9401,0.67,,2.3304,358410.4828
688246.SH,2025-06-23,26.05,26.23,25.49,25.9,26.05,-0.15,-0.5758,23364.61,60292.411,1.6982,1.36,,2.317,356346.6988
688246.SH,2025-06-24,25.95,27.78,25.82,26.78,25.9,0.88,3.3977,39159.74,103921.987,2.8462,2.31,,2.3958,368454.2314
688246.SH,2025-06-25,26.86,29.13,26.61,28.84,26.78,2.06,7.6923,71520.05,203372.204,5.1982,3.4,,2.58,396796.8646
688246.SH,2025-06-26,28.62,30.46,28.62,29.37,28.84,0.53,1.8377,54173.31,161260.379,3.9374,1.64,,2.6275,404088.9013
688246.SH,2025-06-27,29.23,30.5,28.83,29.23,29.37,-0.14,-0.4767,45883.2,136330.513,3.3349,1.14,,2.6149,402162.703
688246.SH,2025-06-30,29.0,30.0,28.35,29.39,29.23,0.16,0.5474,52692.47,152771.686,3.8298,1.13,,2.6292,404364.0725
688246.SH,2025-07-01,29.36,30.85,28.88,30.36,29.39,0.97,3.3004,55563.89,166144.899,4.0385,1.05,,2.716,417709.8755
688246.SH,2025-07-02,30.6,30.6,29.3,29.52,30.36,-0.84,-2.7668,29332.81,87002.803,2.132,0.52,,2.6409,406152.6853
688246.SH,2025-07-03,29.24,30.1,29.2,29.83,29.52,0.31,1.0501,18213.73,54004.826,1.3238,0.38,,2.6686,410417.8388
688246.SH,2025-07-04,29.83,30.75,29.36,29.36,29.83,-0.47,-1.5756,39424.2,117739.426,2.8654,0.98,,2.6266,403951.3157
688246.SH,2025-07-07,29.21,30.09,28.78,29.97,29.36,0.61,2.0777,34496.51,101538.113,2.5073,0.88,,2.6811,412344.0372
688246.SH,2025-07-08,29.3,30.42,29.25,29.65,29.97,-0.32,-1.0677,26568.16,78829.215,1.931,0.75,,2.6525,407941.2981
688246.SH,2025-07-09,29.83,29.96,29.07,29.24,29.65,-0.41,-1.3828,19858.25,58520.928,1.4433,0.67,,2.6158,402300.2886
688246.SH,2025-07-10,29.34,29.35,28.55,28.7,29.24,-0.54,-1.8468,20884.71,60271.453,1.5179,0.75,,2.5675,394870.6663
688246.SH,2025-07-11,28.7,30.59,28.54,30.39,28.7,1.69,5.8885,51265.69,153105.106,3.7261,1.81,,2.7187,418122.6323
688246.SH,2025-07-14,31.0,31.5,29.7,30.85,30.39,0.46,1.5137,55249.54,168725.223,4.0156,1.8,,2.7599,424451.5698
688246.SH,2025-07-15,30.84,32.79,30.0,32.42,30.85,1.57,5.0891,84605.3,265423.032,6.1493,2.43,,2.9003,446052.5087
688246.SH,2025-07-16,33.12,35.0,31.92,32.49,32.42,0.07,0.2159,102197.39,340580.548,7.4279,2.2,,2.9066,447015.6079
688246.SH,2025-07-17,32.04,34.57,31.78,32.58,32.49,0.09,0.277,91121.59,301692.63,6.6229,1.45,,2.9146,448253.8783
688246.SH,2025-07-18,33.17,35.16,32.82,33.68,32.58,1.1,3.3763,82581.78,278643.165,6.0022,1.07,,3.013,463388.2941
688246.SH,2025-07-21,33.07,35.49,33.07,33.88,33.68,0.2,0.5938,83313.69,285557.597,6.0554,1.0,,3.0309,466140.006
688246.SH,2025-07-22,33.76,34.49,32.21,32.7,33.88,-1.18,-3.4829,74942.35,247593.962,5.447,0.84,,2.9254,449904.9055
688246.SH,2025-07-23,32.7,34.22,32.25,33.96,32.7,1.26,3.8532,60108.61,201385.529,4.3688,0.69,,3.0381,467240.6908
688246.SH,2025-07-24,33.96,35.24,33.6,34.03,33.96,0.07,0.2061,41840.93,142808.784,3.0411,0.53,,3.0443,468203.79
688246.SH,2025-07-25,34.01,36.98,33.5,36.45,34.03,2.42,7.1114,93493.29,335644.583,6.7953,1.36,,3.2608,501499.5047
688246.SH,2025-07-28,36.51,37.59,35.1,37.25,36.45,0.8,2.1948,69230.04,251364.23,5.0318,0.98,,3.3324,512506.3526
688246.SH,2025-07-29,36.81,37.99,36.26,37.0,37.25,-0.25,-0.6711,45053.4,166567.449,3.2746,0.66,,3.31,509066.7126
688246.SH,2025-07-30,36.0,36.58,34.8,35.24,37.0,-1.76,-4.7568,52810.42,187658.558,3.8384,0.85,,3.1526,484851.6474
688246.SH,2025-07-31,35.29,38.29,34.5,36.51,35.24,1.27,3.6039,62508.3,226926.39,4.5432,1.03,,3.2662,502325.0183
688246.SH,2025-08-01,36.89,36.89,35.0,36.0,36.51,-0.51,-1.3969,46451.35,166327.38,3.3762,0.72,,3.2206,495308.1528
688246.SH,2025-08-04,35.44,35.88,34.46,35.23,36.0,-0.77,-2.1389,51557.24,180106.712,3.7473,0.93,,3.1517,484714.0618
688246.SH,2025-08-05,36.22,38.88,35.85,38.29,35.23,3.06,8.6858,112941.92,425447.225,8.2088,2.19,,3.4254,526815.2547
688246.SH,2025-08-06,39.79,42.0,37.05,37.48,38.29,-0.81,-2.1154,96902.15,372943.651,7.043,1.49,,3.353,515670.8213
688246.SH,2025-08-07,38.5,40.68,38.36,38.86,37.48,1.38,3.682,102390.34,403297.744,7.4419,1.38,,3.4764,534657.6338
688246.SH,2025-08-08,39.08,40.58,35.98,36.35,38.86,-2.51,-6.4591,92829.65,350809.155,6.747,1.13,,3.2519,500123.6487
688246.SH,2025-08-11,36.03,36.68,35.5,36.67,36.35,0.32,0.8803,56787.15,205564.505,4.1274,0.62,,3.2805,504526.3879
688246.SH,2025-08-12,36.5,36.85,34.08,34.34,36.67,-2.33,-6.354,73400.31,257103.314,5.3349,0.79,,3.0721,472468.9435
688246.SH,2025-08-13,34.5,35.8,34.13,35.39,34.34,1.05,3.0577,47414.27,166639.399,3.4462,0.56,,3.166,486915.4313
688246.SH,2025-08-14,35.04,35.48,33.91,33.99,35.39,-1.4,-3.9559,44588.02,153469.131,3.2407,0.6,,3.0408,467653.4476
688246.SH,2025-08-15,33.98,35.8,33.73,35.6,33.99,1.61,4.7367,44078.0,154690.601,3.2037,0.7,,3.1848,489804.7289
688246.SH,2025-08-18,36.8,36.85,35.3,36.72,35.6,1.12,3.1461,50950.59,184948.869,3.7032,0.96,,3.285,505214.3159
688246.SH,2025-08-19,36.36,37.0,35.9,36.84,36.72,0.12,0.3268,36081.6,131894.767,2.6225,0.69,,3.2957,506865.343
688246.SH,2025-08-20,36.62,36.7,35.41,36.3,36.84,-0.54,-1.4658,35835.79,128719.96,2.6046,0.8,,3.2474,499435.7207
688246.SH,2025-08-21,36.66,36.89,35.7,35.92,36.3,-0.38,-1.0468,26904.12,97457.769,1.9554,0.64,,3.2134,494207.468
688246.SH,2025-08-22,35.9,37.99,35.75,37.68,35.92,1.76,4.8998,67758.83,252001.974,4.9248,1.75,,3.3709,518422.5333
688246.SH,2025-08-25,38.0,38.7,37.12,37.46,37.68,-0.22,-0.5839,48803.29,184055.449,3.5471,1.12,,3.3512,515395.6501
688246.SH,2025-08-26,37.0,38.98,36.58,38.21,37.46,0.75,2.0021,56619.15,214812.961,4.1152,1.31,,3.4183,525714.57
688246.SH,2025-08-27,39.01,39.3,35.5,35.67,38.21,-2.54,-6.6475,86184.57,323505.422,6.2641,1.83,,3.1911,490767.8281
688246.SH,2025-08-28,35.07,35.29,32.55,33.85,35.67,-1.82,-5.1023,87192.11,295707.27,6.3373,1.52,,3.2363,465727.2492
688246.SH,2025-08-29,33.96,34.79,32.8,33.15,33.85,-0.7,-2.0679,67335.49,225857.214,4.8941,0.97,,3.1693,456096.2574
688246.SH,2025-09-01,32.9,34.28,32.9,33.2,33.15,0.05,0.1508,44421.86,148712.044,3.2287,0.64,,3.1741,456784.1854
688246.SH,2025-09-02,33.2,33.55,31.82,32.09,33.2,-1.11,-3.3434,39781.4,128852.739,2.8914,0.58,,3.068,441512.184
688246.SH,2025-09-03,32.11,32.49,31.3,31.44,32.09,-0.65,-2.0256,32270.89,102745.536,2.3455,0.5,,3.0058,432569.1201
688246.SH,2025-09-04,31.3,31.88,29.9,30.35,31.44,-1.09,-3.4669,29738.26,92208.917,2.1614,0.55,,2.9016,417572.2899
688246.SH,2025-09-05,30.3,31.38,29.77,31.2,30.35,0.85,2.8007,30117.61,92440.676,2.189,0.71,,2.9829,429267.0658
688246.SH,2025-09-08,31.19,31.99,30.93,31.83,31.2,0.63,2.0192,25459.41,80361.233,1.8504,0.72,,3.0431,437934.9584
688246.SH,2025-09-09,31.82,31.88,30.42,30.54,31.83,-1.29,-4.0528,29311.8,90823.083,2.1304,0.93,,2.9198,420186.4163
688246.SH,2025-09-10,30.54,30.8,29.7,29.9,30.54,-0.64,-2.0956,30172.69,90859.356,2.193,1.03,,2.8586,411380.938
688246.SH,2025-09-11,29.6,30.68,29.06,30.5,29.9,0.6,2.0067,31312.38,93967.038,2.2758,1.08,,2.916,419636.0739
688246.SH,2025-09-12,30.63,31.12,30.44,30.5,30.5,0.0,0.0,24365.2,74989.5,1.7709,0.83,,2.916,419636.0739
688246.SH,2025-09-15,30.4,30.5,29.96,30.12,30.5,-0.38,-1.2459,20715.1,62546.886,1.5056,0.74,,2.8796,414407.8212
688246.SH,2025-09-16,30.08,30.43,29.67,30.25,30.12,0.13,0.4316,32688.95,98293.04,2.3759,1.2,,2.8921,416196.434
688246.SH,2025-09-17,30.5,30.97,30.0,30.72,30.25,0.47,1.5537,28867.62,88431.168,2.0982,1.04,,2.937,422662.9571
688246.SH,2025-09-18,30.67,31.95,30.51,30.77,30.72,0.05,0.1628,38678.59,120234.725,2.8112,1.4,,2.9418,423350.885
688246.SH,2025-09-19,30.69,30.97,29.7,29.75,30.77,-1.02,-3.3149,31923.29,96203.346,2.3202,1.1,,2.8443,409317.1541
688246.SH,2025-09-22,29.75,30.1,29.61,29.88,29.75,0.13,0.437,16630.48,49684.124,1.2087,0.54,,2.8567,411105.7668
688246.SH,2025-09-23,29.99,30.06,27.66,28.49,29.88,-1.39,-4.6519,47169.33,133714.318,3.4284,1.59,,2.7238,391981.3687
688246.SH,2025-09-24,28.5,29.07,28.27,28.77,28.49,0.28,0.9828,27522.13,79034.179,2.0004,0.84,,2.7506,395833.7654
688246.SH,2025-09-25,28.77,29.89,28.49,29.69,28.77,0.92,3.1978,31749.63,93327.999,2.3076,0.98,,2.8385,408491.6405
688246.SH,2025-09-26,29.66,30.49,29.09,29.62,29.69,-0.07,-0.2358,28634.23,85637.208,2.0812,0.92,,2.8318,407528.5413
688246.SH,2025-09-29,29.9,30.07,29.3,29.67,29.62,0.05,0.1688,17343.16,51560.56,1.2605,0.57,,2.8366,408216.4693
688246.SH,2025-09-30,29.68,30.7,29.41,30.42,29.67,0.75,2.5278,28362.3,85770.348,2.0614,0.93,,2.9083,418535.3891
688246.SH,2025-10-09,30.41,31.5,30.12,30.75,30.42,0.33,1.0848,31512.45,97818.827,2.2904,1.18,,2.9399,423075.7139
688246.SH,2025-10-10,30.61,30.63,29.02,29.15,30.75,-1.6,-5.2033,30092.14,89150.022,2.1872,1.09,,2.7869,401062.0182
688246.SH,2025-10-13,25.45,28.73,25.45,28.23,29.15,-0.92,-3.1561,34866.18,97292.306,2.5341,1.28,,2.699,388404.1432
688246.SH,2025-10-14,28.31,28.66,27.4,27.47,28.23,-0.76,-2.6922,27575.91,77054.446,2.0043,0.97,,2.6263,377947.6377
688246.SH,2025-10-15,27.6,27.97,27.1,27.8,27.47,0.33,1.2013,15537.34,43037.272,1.1293,0.51,,2.6578,382487.9624
688246.SH,2025-10-16,27.8,27.8,27.28,27.37,27.8,-0.43,-1.5468,14444.56,39706.213,1.0499,0.52,,2.6167,376571.7817
688246.SH,2025-10-17,27.34,27.67,26.39,26.39,27.37,-0.98,-3.5806,21626.48,58065.939,1.5719,0.88,,2.523,363088.3931
688246.SH,2025-10-20,26.7,26.92,25.84,26.18,26.39,-0.21,-0.7958,22036.85,57721.407,1.6017,0.97,,2.503,360199.0956
688246.SH,2025-10-21,26.18,26.49,25.89,26.32,26.18,0.14,0.5348,20701.76,54345.869,1.5046,1.02,,2.5163,362125.2939
688246.SH,2025-10-22,26.34,26.37,25.32,25.59,26.32,-0.73,-2.7736,42297.87,108986.171,3.0743,2.24,,2.4466,352081.5453
688246.SH,2025-10-23,25.8,25.8,24.82,25.39,25.59,-0.2,-0.7816,27368.53,68607.132,1.9892,1.13,,2.4274,349329.8333
688246.SH,2025-10-24,25.51,25.72,24.7,24.86,25.39,-0.53,-2.0874,37221.08,93554.103,2.7053,1.39,,2.3768,342037.7966
688246.SH,2025-10-27,24.88,25.49,24.88,25.41,24.86,0.55,2.2124,34600.77,87352.066,2.5149,1.16,,2.4293,349605.0045
688246.SH,2025-10-28,25.52,27.28,25.12,25.76,25.41,0.35,1.3774,58516.81,153350.345,4.2531,1.8,,2.4628,354420.5004
688246.SH,2025-10-29,26.41,26.41,24.01,24.26,25.76,-1.5,-5.823,62545.13,154154.819,4.5459,1.56,,2.3194,333782.6607
688246.SH,2025-10-30,24.26,24.99,23.91,24.21,24.26,-0.05,-0.2061,51399.08,125755.874,3.7358,1.17,,2.4106,333094.7328
688246.SH,2025-10-31,24.07,26.05,24.07,25.53,24.21,1.32,5.4523,55749.04,141970.444,4.052,1.14,,2.542,351256.0317
688246.SH,2025-11-03,25.79,26.26,25.42,26.06,25.53,0.53,2.076,35195.93,90858.7,2.5581,0.67,,2.5948,358548.0684
688246.SH,2025-11-04,26.04,26.04,25.05,25.62,26.06,-0.44,-1.6884,33672.01,85450.634,2.4473,0.64,,2.551,352494.3021
688246.SH,2025-11-05,25.27,26.42,25.23,25.61,25.62,-0.01,-0.039,36454.01,93997.577,2.6496,0.76,,2.55,352356.7165
