ts_code,trade_date,pe,pe_ttm,total_mv,circ_mv
688017.SH,20251127,472.6202,291.7082,2654620.21,2654620.21
688017.SH,20251126,474.2848,292.7356,2663970.0464,2663970.0464
688017.SH,20251125,469.0625,289.5123,2634637.2264,2634637.2264
688017.SH,20251124,474.9376,293.1385,2667636.6489,2667636.6489
688017.SH,20251121,467.8875,288.7871,2628037.3419,2628037.3419
688017.SH,20251120,463.22,285.9063,2601821.134,2601821.134
688017.SH,20251119,469.6174,289.8548,2637753.8385,2637753.8385
688017.SH,20251118,476.9286,294.3674,2678819.7865,2678819.7865
688017.SH,20251117,472.5223,291.6478,2654070.2196,2654070.2196
688017.SH,20251114,469.3236,289.6735,2636103.8674,2636103.8674
688017.SH,20251113,482.4121,297.7519,2709619.2475,2709619.2475
688017.SH,20251112,479.5398,295.9791,2693486.1965,2693486.1965
688017.SH,20251111,489.7559,302.2846,2750868.5256,2750868.5256
688017.SH,20251110,497.8179,307.2606,2796151.0665,2796151.0665
688017.SH,20251107,510.9064,315.339,2869666.4466,2869666.4466
688017.SH,20251106,525.1698,324.1426,2949781.7113,2949781.7113
688017.SH,20251105,491.2247,303.1912,2759118.3813,2759118.3813
688017.SH,20251104,504.6069,311.4509,2834283.7325,2834283.7325
688017.SH,20251103,520.6003,321.3222,2924115.4938,2924115.4938
688017.SH,20251031,532.8075,328.8567,2992680.9605,2992680.9605
688017.SH,20251030,521.9711,401.8055,2931815.359,2931815.359
688017.SH,20251029,528.4664,406.8055,2968298.0539,2968298.0539
688017.SH,20251028,521.9711,401.8055,2931815.359,2931815.359
688017.SH,20251027,523.4073,402.911,2939881.8845,2939881.8845
688017.SH,20251024,520.6003,400.7502,2924115.4938,2924115.4938
688017.SH,20251023,504.3132,388.2127,2832633.7614,2832633.7614
688017.SH,20251022,508.1973,391.2026,2854450.0463,2854450.0463
688017.SH,20251021,510.482,392.9614,2867283.155,2867283.155
688017.SH,20251020,508.132,391.1523,2854083.386,2854083.386
688017.SH,20251017,498.079,383.4137,2797617.7075,2797617.7075
688017.SH,20251016,511.298,393.5895,2871866.4081,2871866.4081
688017.SH,20251015,525.333,404.3934,2950698.3619,2950698.3619
688017.SH,20251014,500.2659,385.0971,2809900.8259,2809900.8259
688017.SH,20251013,538.193,414.2928,3022930.4311,3022930.4311
688017.SH,20251010,564.6636,434.6695,3171611.1625,3171611.1625
688017.SH,20251009,587.903,452.5588,3302142.2115,3302142.2115
688017.SH,20250930,590.0572,454.2171,3314241.9998,3314241.9998
688017.SH,20250929,583.2682,448.991,3276109.3338,3276109.3338
688017.SH,20250926,560.7143,431.6294,3149428.2174,3149428.2174
688017.SH,20250925,579.3841,446.0011,3254293.0489,3254293.0489
688017.SH,20250924,581.0487,447.2825,3263642.8853,3263642.8853
688017.SH,20250923,556.6343,428.4887,3126511.9518,3126511.9518
688017.SH,20250922,562.6726,433.1369,3160428.0249,3160428.0249
688017.SH,20250919,554.6107,426.9309,3115145.484,3115145.484
688017.SH,20250918,594.6593,457.7598,3340091.5474,3340091.5474
688017.SH,20250917,585.4876,450.6996,3288575.7823,3288575.7823
688017.SH,20250916,588.7842,453.2372,3307092.1249,3307092.1249
688017.SH,20250915,560.7469,431.6545,3149611.5475,3149611.5475
688017.SH,20250912,541.9139,417.1571,3043830.0654,3043830.0654
688017.SH,20250911,541.4243,416.7803,3041080.1135,3041080.1135
688017.SH,20250910,527.0629,405.7251,2960414.8585,2960414.8585
688017.SH,20250909,530.3921,408.2879,2979114.5313,2979114.5313
688017.SH,20250908,550.6286,423.8656,3092779.2088,3092779.2088
688017.SH,20250905,480.2905,369.7204,2697702.7894,2697702.7894
688017.SH,20250904,470.1722,361.9315,2640870.4506,2640870.4506
688017.SH,20250903,504.1173,388.0619,2831533.7806,2831533.7806
688017.SH,20250902,521.2204,401.2276,2927598.7661,2927598.7661
688017.SH,20250901,493.9991,380.273,2774701.4419,2774701.4419
688017.SH,20250829,492.0733,378.7906,2763884.9645,2763884.9645
688017.SH,20250828,492.4977,379.1173,2766268.2561,2766268.2561
688017.SH,20250827,485.2191,373.5143,2725385.6383,2725385.6383
688017.SH,20250826,495.3047,381.2781,2782034.6469,2782034.6469
688017.SH,20250825,504.9333,388.6901,2836117.0338,2836117.0338
688017.SH,20250822,489.6254,376.9062,2750135.2051,2750135.2051
688017.SH,20250821,476.4064,366.7304,2675886.5045,2675886.5045
688017.SH,20250820,486.3614,374.3937,2731802.1926,2731802.1926
688017.SH,20250819,493.4442,379.8459,2771584.8298,2771584.8298
688017.SH,20250818,481.3023,370.4993,2703386.0233,2703386.0233
688017.SH,20250815,484.0767,482.9364,2718969.0839,2718969.0839
688017.SH,20250814,449.2503,448.1921,2523355.8405,2523355.8405
688017.SH,20250813,452.0899,451.025,2539305.5614,2539305.5614
688017.SH,20250812,447.5204,446.4663,2513639.3439,2512029.8096
688017.SH,20250811,447.1614,446.1081,2511622.7125,2510014.4695
688017.SH,20250808,438.0223,436.9905,2460290.2775,2458714.9037
688017.SH,20250807,452.094,451.0291,2539328.5071,2539328.5071
688017.SH,20250806,457.0847,456.008,2567360.0556,2567360.0556
688017.SH,20250805,437.0568,436.0274,2454867.4363,2454867.4363
688017.SH,20250804,437.0242,435.9948,2454684.2235,2454684.2235
688017.SH,20250801,415.92,414.9403,2336145.584,2336145.584
688017.SH,20250731,422.933,421.9368,2375536.322,2375536.322
688017.SH,20250730,416.8659,415.884,2341458.7533,2341458.7533
688017.SH,20250729,425.3468,424.3449,2389094.0644,2389094.0644
688017.SH,20250728,423.4875,422.49,2378650.9385,2378650.9385
688017.SH,20250725,425.5099,424.5076,2390010.1281,2390010.1281
688017.SH,20250724,424.988,423.9869,2387078.7243,2387078.7243
688017.SH,20250723,420.1278,419.1382,2359780.0268,2359780.0268
688017.SH,20250722,425.3468,424.3449,2389094.0644,2389094.0644
688017.SH,20250721,439.2749,438.2402,2467325.9022,2467325.9022
688017.SH,20250718,420.4214,419.431,2361428.9414,2361428.9414
688017.SH,20250717,420.8128,419.8215,2363627.4942,2363627.4942
688017.SH,20250716,412.2667,411.2956,2315625.7577,2315625.7577
688017.SH,20250715,405.7756,404.8198,2279166.4234,2279166.4234
688017.SH,20250714,406.8194,405.8611,2285029.2309,2285029.2309
688017.SH,20250711,397.5883,396.6518,2233180.0269,2233180.0269
688017.SH,20250710,387.7049,386.7916,2177666.5682,2177666.5682
688017.SH,20250709,385.1932,384.2859,2163559.1876,2163559.1876
688017.SH,20250708,387.4765,386.5638,2176384.0791,2176384.0791
688017.SH,20250707,375.5055,374.621,2109145.0053,2109145.0053
688017.SH,20250704,388.3573,387.4425,2181330.8229,2009302.6124
688017.SH,20250703,391.7496,390.8268,2200384.9474,2026854.0547
688017.SH,20250702,391.5865,390.6641,2199468.8837,2026010.2353
688017.SH,20250701,401.6656,400.7195,2256081.6188,2078158.2706
688017.SH,20250630,407.3739,406.4143,2288143.8474,2107691.9475
688017.SH,20250627,404.797,403.8435,2273670.0414,2094359.6019
688017.SH,20250626,404.8297,403.8761,2273853.2541,2094528.3657
688017.SH,20250625,414.0281,413.0529,2325519.2454,2142119.7765
688017.SH,20250624,410.016,409.0502,2302984.079,2121361.8208
688017.SH,20250623,386.2697,385.3598,2169605.2079,1998501.7249
688017.SH,20250620,379.4197,378.526,2131130.5335,1963061.3126
688017.SH,20250619,396.251,395.3176,2225668.3048,2050143.4685
688017.SH,20250618,396.3162,395.3827,2226034.7303,2050480.9962
688017.SH,20250617,393.4784,392.5515,2210095.2223,2035798.5397
688017.SH,20250616,390.3796,389.4601,2192690.0125,2019765.9722
688017.SH,20250613,386.922,386.0106,2173269.4626,2001877.0022
688017.SH,20250612,394.0329,393.1047,2213209.8388,2038667.5254
688017.SH,20250611,395.6964,394.7644,2222553.6883,2047274.4827
688017.SH,20250610,398.2733,397.3352,2237027.4944,2060606.8283
688017.SH,20250609,404.2425,403.2903,2270555.4249,2091490.6161
688017.SH,20250606,411.2881,410.3193,2310129.3756,2127943.6116
688017.SH,20250605,424.988,423.9869,2387078.7243,2198824.4362
688017.SH,20250604,400.8828,399.9385,2251684.5132,2074107.9377
688017.SH,20250603,383.2035,382.3009,2152383.2108,1982637.9213
688017.SH,20250530,378.376,377.4847,2125267.726,1957660.8688
688017.SH,20250529,384.9649,384.0581,2162276.6985,1991751.1701
688017.SH,20250528,376.9081,376.0203,2117023.1529,1950066.4947
688017.SH,20250527,384.8671,383.9605,2161727.0603,1991244.8785
688017.SH,20250526,420.0952,419.1056,2359596.8141,2173509.856
688017.SH,20250523,419.3123,418.3246,2355199.7084,2169459.5231
688017.SH,20250522,432.5229,431.504,2429400.8661,2237808.8897
688017.SH,20250521,438.5573,437.5243,2463295.2221,2269030.2053
688017.SH,20250520,443.6784,442.6333,2492059.6215,2295526.1325
688017.SH,20250519,444.3308,443.2842,2495723.8762,2298901.4099
688017.SH,20250516,458.8787,457.7978,2577436.756,2374170.095
688017.SH,20250515,456.7259,455.65,2565344.7155,2363031.6797
688017.SH,20250514,474.5356,473.4179,2665378.8688,2455176.7517
688017.SH,20250513,476.4275,475.3053,2676005.2074,2464965.056
688017.SH,20250512,478.1889,477.0625,2685898.6951,2474078.3049
688017.SH,20250509,463.1517,462.0608,2601437.6243,2396278.1617
688017.SH,20250508,479.1675,478.0388,2691395.0772,2479141.2209
688017.SH,20250507,476.4601,475.3378,2676188.4201,2465133.8199
688017.SH,20250506,484.6474,483.5058,2722174.8166,2507493.5507
688017.SH,20250430,480.9615,479.8286,2701471.7776,2488423.2337
688017.SH,20250429,306.1626,452.1954,2576520.6923,2373326.2757
688017.SH,20250428,306.7068,452.9993,2581101.0107,2377545.3724
688017.SH,20250425,311.4529,460.0091,2621041.3869,2414335.8956
688017.SH,20250424,310.582,458.7229,2613712.8775,2407585.3409
688017.SH,20250423,317.8535,469.4627,2674905.931,2463952.4728
688017.SH,20250422,304.8128,450.2018,2565161.5027,2362862.9159
688017.SH,20250421,311.2787,459.7519,2619575.685,2412985.7847
688017.SH,20250418,290.4876,429.0439,2444607.5231,2251816.2907
688017.SH,20250417,291.0319,429.8477,2449187.8415,2256035.3874
688017.SH,20250416,294.9071,435.5713,2481799.7083,2286075.3559
688017.SH,20250415,294.0798,434.3494,2474837.6244,2279662.3289
688017.SH,20250414,295.7779,436.8575,2489128.2177,2292825.9106
688017.SH,20250411,293.579,433.6099,2470623.7315,2275780.76
688017.SH,20250410,286.3294,422.9023,2409613.8907,2219582.3919
688017.SH,20250409,273.3758,403.77,2300602.3134,2119167.8905
688017.SH,20250408,260.0303,384.059,2188292.9068,2015715.6394
688017.SH,20250407,255.1536,376.8563,2147253.2542,1977912.533
688017.SH,20250403,317.6358,469.1411,2673073.8037,2462264.8341
688017.SH,20250402,319.8128,472.3566,2691395.0772,2479141.2209
688017.SH,20250401,314.479,464.4786,2646507.9571,2437794.0733
688017.SH,20250331,324.6024,479.4307,2731701.8789,2516269.2719
688017.SH,20250328,333.5284,492.6142,2806819.1002,2585462.4578
688017.SH,20250327,334.1816,493.5789,2812315.4823,2590525.3738
688017.SH,20250326,338.4269,499.8491,2848041.9656,2623434.3281
688017.SH,20250325,341.8013,504.8331,2876439.9395,2649592.7276
688017.SH,20250324,343.1076,506.7624,2887432.7036,2659718.5597
688017.SH,20250321,337.8173,498.9488,2842912.009,2618708.9398
688017.SH,20250320,362.2441,535.0267,3048476.6977,2808061.9997
688017.SH,20250319,364.8348,538.8531,3070279.0131,2828144.8999
688017.SH,20250318,369.472,545.7021,3109303.3257,2864091.6038
688017.SH,20250317,370.8218,547.6957,3120662.5153,2874554.9636
688017.SH,20250314,372.4764,550.1395,3134586.6831,2887381.0176
688017.SH,20250313,336.5981,497.1481,2832652.0958,2609258.1631
688017.SH,20250312,360.7855,532.8723,3036201.4444,2796754.8205
688017.SH,20250311,365.3791,539.657,3074859.3315,2832363.9966
688017.SH,20250310,368.7971,544.7053,3103623.7309,2858859.9239
688017.SH,20250307,362.8972,535.9913,3053973.0797,2813124.9157
688017.SH,20250306,357.0409,527.3416,3004688.854,2767727.4352
688017.SH,20250305,354.8638,524.1261,2986367.5805,2750851.0484
688017.SH,20250304,348.3979,514.5761,2931953.3982,2700728.1796
688017.SH,20250303,333.0277,491.8747,2802605.2073,2581580.8888
688017.SH,20250228,334.617,494.222,2815979.737,2593900.6512
688017.SH,20250227,379.9002,453.5574,3197062.2258,2944929.4966
688017.SH,20250226,388.3908,463.6942,3268515.1924,3010747.4051
688017.SH,20250225,372.8247,445.1101,3137518.0869,2890081.2395
688017.SH,20250224,376.308,449.2688,3166832.1245,2917083.4584
688017.SH,20250221,383.1658,457.4562,3224544.136,2970244.0768
688017.SH,20250220,369.7332,441.4192,3111501.8785,2866116.7702
688017.SH,20250219,377.1571,450.2825,3173977.4211,2923665.2492
688017.SH,20250218,342.6722,409.1114,2883768.4489,2656343.2823
688017.SH,20250217,363.5721,434.0636,3059652.6745,2818356.5956
688017.SH,20250214,341.3877,407.5779,2872958.8975,2646386.2141
688017.SH,20250213,347.8971,415.3494,2927739.5053,2696846.6106
688017.SH,20250212,367.4909,438.7421,3092630.9668,2848734.0918
688017.SH,20250211,363.5721,434.0636,3059652.6745,2818356.5956
688017.SH,20250210,366.903,438.0403,3087684.223,2844177.4674
688017.SH,20250207,370.9742,442.9008,3121945.0044,2875736.3107
688017.SH,20250206,383.9713,458.4179,3231323.0072,2976488.3399
688017.SH,20250205,355.125,423.9787,2988566.1333,2752876.2148
688017.SH,20250127,315.6764,376.8815,2656584.6575,2447076.086
688017.SH,20250124,343.6518,410.281,2892013.022,2663937.6564
688017.SH,20250123,326.2134,389.4616,2745259.6212,2528757.7981
688017.SH,20250122,317.8317,379.4547,2674722.7183,2463783.7089
688017.SH,20250121,320.2483,382.3398,2695059.3319,2482516.4983
688017.SH,20250120,302.3527,360.9745,2544458.4637,2343792.5988
688017.SH,20250117,310.4514,370.6435,2612613.6011,2406572.7577
688017.SH,20250116,310.9304,371.2153,2616644.2813,2410285.5628
688017.SH,20250115,317.8317,379.4547,2674722.7183,2463783.7089
688017.SH,20250114,324.3847,387.2783,2729869.7515,2514581.6332
688017.SH,20250113,282.1929,336.9061,2374803.4711,2187517.257
688017.SH,20250110,261.3365,312.0059,2199285.6709,2025841.4715
688017.SH,20250109,243.1797,290.3287,2046486.25,1885092.4056
688017.SH,20250108,214.1952,255.7246,1802566.8741,1802566.8741
688017.SH,20250107,204.7499,244.448,1723079.0923,1723079.0923
688017.SH,20250106,200.338,239.1807,1685951.0413,1685951.0413
688017.SH,20250103,200.4584,239.3244,1686963.6245,1686963.6245
688017.SH,20250102,216.5817,258.5737,1822649.7744,1822649.7744
688017.SH,20241231,216.702,258.7174,1823662.3576,1823662.3576
688017.SH,20241230,224.5029,268.0308,1889311.5023,1889311.5023
688017.SH,20241227,228.5939,272.915,1923739.3313,1923739.3313
688017.SH,20241226,238.4203,284.6466,2006433.6267,2006433.6267
688017.SH,20241225,235.4323,281.0792,1981287.8103,1981287.8103
688017.SH,20241224,234.229,279.6427,1971161.9782,1971161.9782
688017.SH,20241223,228.9148,273.2981,1926439.5532,1926439.5532
688017.SH,20241220,235.1916,280.7919,1979262.6439,1979262.6439
688017.SH,20241219,226.2677,270.1377,1904162.7226,1904162.7226
688017.SH,20241218,229.1554,273.5854,1928464.7196,1928464.7196
688017.SH,20241217,222.0965,265.1578,1869059.8381,1869059.8381
688017.SH,20241216,230.9202,275.6923,1943315.94,1943315.94
688017.SH,20241213,228.7945,273.1544,1925426.97,1925426.97
688017.SH,20241212,246.3616,294.1276,2073264.1184,2073264.1184
688017.SH,20241211,250.6331,299.2273,2109210.8223,2109210.8223
688017.SH,20241210,265.6133,317.112,2235277.4317,2235277.4317
688017.SH,20241209,245.399,292.9784,2065163.4527,2065163.4527
688017.SH,20241206,249.47,297.8386,2099422.5179,2099422.5179
688017.SH,20241205,259.9983,310.4082,2188023.5486,2188023.5486
688017.SH,20241204,265.7938,317.3274,2236796.3065,2236796.3065
688017.SH,20241203,248.8483,297.0964,2094190.838,2094190.838
688017.SH,20241202,253.6011,302.7707,2134187.8747,2134187.8747
688017.SH,20241129,249.2694,297.5992,2097734.8792,2097734.8792
688017.SH,20241128,213.0722,254.3839,1793116.0975,1793116.0975
688017.SH,20241127,218.3063,260.6328,1837163.467,1837163.467
688017.SH,20241126,212.4907,253.6896,1788221.9453,1788221.9453
688017.SH,20241125,230.3185,274.974,1938253.024,1938253.024
688017.SH,20241122,230.8801,275.6444,1942978.4123,1942978.4123
688017.SH,20241121,245.2186,292.7629,2063644.5779,2063644.5779
688017.SH,20241120,248.6277,296.8331,2092334.4355,2092334.4355
688017.SH,20241119,235.7531,281.4623,1983988.0322,1983988.0322
688017.SH,20241118,219.1887,261.6862,1844589.0772,1844589.0772
688017.SH,20241115,222.5978,265.7563,1873278.9348,1873278.9348
688017.SH,20241114,240.6262,287.2802,2024997.6521,2024997.6521
688017.SH,20241113,257.652,307.607,2168278.1761,2168278.1761
688017.SH,20241112,251.6759,300.4723,2117986.5434,2117986.5434
688017.SH,20241111,269.3233,321.5412,2266498.7472,2266498.7472
688017.SH,20241108,245.8603,293.5291,2069045.0217,2069045.0217
688017.SH,20241107,242.2506,289.2195,2038667.5254,2038667.5254
688017.SH,20241106,250.7133,299.323,2109885.8777,2109885.8777
688017.SH,20241105,237.9992,284.1438,2002889.5854,2002889.5854
688017.SH,20241104,212.972,254.2642,1792272.2782,1792272.2782
688017.SH,20241101,177.4766,211.8868,1493560.2318,1493560.2318
688017.SH,20241031,182.6906,218.1117,1537438.8375,1537438.8375
688017.SH,20241030,178.5996,213.2276,1503011.0084,1503011.0084
688017.SH,20241029,174.0675,208.8712,1464870.3742,1464870.3742
688017.SH,20241028,179.101,214.9111,1507230.1051,1507230.1051
688017.SH,20241025,181.7882,218.1356,1529844.4634,1529844.4634
688017.SH,20241024,178.0181,213.6117,1498116.8562,1498116.8562
688017.SH,20241023,182.1291,218.5447,1532713.4492,1532713.4492
