ts_code,trade_date,pe,pe_ttm,total_mv,circ_mv
688361.SH,20260709,2665.6618,27667.2551,15634786.88,15634786.88
688361.SH,20260708,2435.8119,25281.6127,14286658.56,14286658.56
688361.SH,20260707,2128.9474,22096.6252,12486819.712,12486819.712
688361.SH,20260706,2047.7536,21253.9048,12010597.76,12010597.76
688361.SH,20260703,2041.7835,21191.9401,11975581.44,11975581.44
688361.SH,20260702,2125.3653,22059.4464,12465809.92,12465809.92
688361.SH,20260701,2519.3937,26149.119,14776887.04,14776887.04
688361.SH,20260630,2567.1547,26644.8369,15057017.6,15057017.6
688361.SH,20260629,2246.2007,23313.6127,13174540.2368,13174540.2368
688361.SH,20260626,2119.3952,21997.4817,12430793.6,12430793.6
688361.SH,20260625,1982.0822,20572.2927,11625418.24,11625418.24
688361.SH,20260624,1864.7095,19354.066,10936997.3888,10936997.3888
688361.SH,20260623,1647.1581,17096.071,9661002.688,9661002.688
688361.SH,20260622,1603.3971,16641.8694,9404333.0624,9404333.0624
688361.SH,20260618,1505.7258,15628.1263,8831466.0672,8831466.0672
688361.SH,20260617,1502.7407,15597.144,8813957.9072,8813957.9072
688361.SH,20260616,1438.8007,14933.5016,8438933.12,8438933.12
688361.SH,20260615,1402.9799,14561.7132,8228835.2,8228835.2
688361.SH,20260612,1351.9353,14031.9147,7929445.664,7929445.664
688361.SH,20260611,1270.2044,13183.6188,7450073.0304,7450073.0304
688361.SH,20260610,1213.0106,12589.9966,7114616.6494,7114616.6494
688361.SH,20260609,1212.4136,12583.8001,7111115.017,7111115.017
688361.SH,20260608,1146.2646,11897.2308,6723134.1504,6723134.1504
688361.SH,20260605,1193.9062,12391.7094,7002564.4135,7002564.4135
688361.SH,20260604,1260.1746,13079.5181,7391245.6066,7391245.6066
688361.SH,20260603,1227.2195,12737.4727,7197955.4998,7197955.4998
688361.SH,20260602,1222.8016,12691.6188,7172043.4202,7172043.4202
688361.SH,20260601,1209.5479,12554.0571,7094307.1816,7094307.1816
688361.SH,20260529,1300.8312,13501.498,7629706.771,7629706.771
688361.SH,20260528,1389.2488,14419.1958,8148298.525,8148298.525
688361.SH,20260527,1401.1293,14542.5057,8217981.0092,8217981.0092
688361.SH,20260526,1462.6813,15181.3622,8578999.3065,8578999.3065
688361.SH,20260525,1526.502,15843.7653,8953323.8069,8953323.8069
688361.SH,20260522,1465.3679,15209.2463,8594756.6522,8594756.6522
688361.SH,20260521,1442.4426,14971.3017,8460293.9692,8460293.9692
688361.SH,20260520,1545.9049,16045.1507,9067126.8589,9067126.8589
688361.SH,20260519,1316.4132,13663.226,7721099.3759,7721099.3759
688361.SH,20260518,1209.8464,12557.1553,7096057.9978,5610618.2383
688361.SH,20260515,1238.8015,12857.6843,7265887.1678,5744896.543
688361.SH,20260514,1217.9658,12641.4273,7143680.198,5648271.5361
