ts_code,trade_date,pe,pe_ttm,total_mv,circ_mv
300408.SZ,20260312,49.1975,42.3323,10776464.7171,10513930.4796
300408.SZ,20260311,50.8161,43.7251,11131016.7308,10859844.9627
300408.SZ,20260310,52.0673,44.8017,11405075.8548,11127227.5092
300408.SZ,20260309,49.8537,42.897,10920202.02,10654166.0809
300408.SZ,20260306,51.5336,44.3424,11288169.5152,11013169.2201
300408.SZ,20260305,51.6036,44.4027,11303501.4942,11028127.6843
300408.SZ,20260304,51.6736,44.4629,11318833.4731,11043086.1484
300408.SZ,20260303,52.2948,44.9974,11454904.7865,11175842.5176
300408.SZ,20260302,55.1208,47.4291,12073933.4373,11779790.5071
300408.SZ,20260227,55.2083,47.5044,12093098.411,11798488.5873
300408.SZ,20260226,57.7019,49.65,12639300.1617,12331383.8721
300408.SZ,20260225,57.7194,49.665,12643133.1565,12335123.4881
300408.SZ,20260224,57.7194,49.665,12643133.1565,12335123.4881
300408.SZ,20260213,49.67,42.7389,10879955.5752,10614900.1125
300408.SZ,20260212,51.6036,44.4027,11303501.4942,11028127.6843
300408.SZ,20260211,49.9762,43.0024,10947032.9832,10680343.3931
300408.SZ,20260210,49.6525,42.7238,10876122.5804,10611160.4965
300408.SZ,20260209,47.4126,40.7965,10385499.2534,10132489.6441
300408.SZ,20260206,44.4641,38.2595,9739639.6394,9502364.3424
300408.SZ,20260205,45.1466,38.8467,9889126.4344,9648209.3677
300408.SZ,20260204,46.3715,39.9007,10157436.0663,9909982.4901
300408.SZ,20260203,43.3355,37.2883,9492411.4786,9261159.1082
300408.SZ,20260202,42.0056,36.144,9201103.8782,8976948.2896
300408.SZ,20260130,43.7467,37.6421,9582486.855,9349040.085
300408.SZ,20260129,43.8867,37.7626,9613150.8129,9378957.0133
300408.SZ,20260128,45.794,39.4038,10030947.2398,9786575.161
300408.SZ,20260127,44.6741,38.4402,9785635.5763,9547239.7348
300408.SZ,20260126,44.9366,38.666,9843130.4975,9603333.9753
300408.SZ,20260123,45.8115,39.4188,10034780.2346,9790314.777
300408.SZ,20260122,45.969,39.5544,10069277.1872,9823971.3213
300408.SZ,20260121,46.3452,39.8781,10151686.5742,9904373.066
300408.SZ,20260120,43.9042,37.7777,9616983.8077,9382696.6293
300408.SZ,20260119,45.0066,38.7262,9858462.4764,9618292.4394
300408.SZ,20260116,44.7003,38.4627,9791385.0684,9552849.1589
300408.SZ,20260115,43.3704,37.3184,9500077.468,9268638.3403
300408.SZ,20260114,43.0292,37.0248,9425334.0706,9195715.8276
300408.SZ,20260113,42.8717,36.8893,9390837.1179,9162059.2833
300408.SZ,20260112,41.6731,35.8579,9128276.9781,8905895.585
300408.SZ,20260109,41.7343,35.9106,9141692.4597,8918984.2411
300408.SZ,20260108,41.1131,35.3761,9005621.1463,8786227.8719
300408.SZ,20260107,40.4307,34.7889,8856134.3514,8640382.8466
300408.SZ,20260106,41.1044,35.3686,9003704.649,8784358.0639
300408.SZ,20260105,40.7981,35.1051,8936627.241,8718914.7833
300408.SZ,20251231,40.0282,34.4426,8767975.4723,8554371.6778
300408.SZ,20251230,40.4919,34.8416,8869549.833,8653471.5027
300408.SZ,20251229,40.3344,34.7061,8835052.8803,8619814.9584
300408.SZ,20251226,39.967,34.3899,8754559.9907,8541283.0217
300408.SZ,20251225,40.4919,34.8416,8869549.833,8653471.5027
300408.SZ,20251224,40.8419,35.1427,8946209.7278,8728263.8234
300408.SZ,20251223,38.6458,33.2531,8465168.8877,8258942.0111
300408.SZ,20251222,39.092,33.637,8562910.2536,8354302.22
300408.SZ,20251219,37.6484,32.3948,8246688.1874,8045783.8972
300408.SZ,20251218,37.6221,32.3722,8240938.6953,8040174.4731
300408.SZ,20251217,38.8995,33.4714,8520747.3115,8313166.4436
300408.SZ,20251216,37.9721,32.6734,8317598.5901,8114966.7938
300408.SZ,20251215,38.6721,33.2757,8470918.3798,8264551.4351
300408.SZ,20251212,39.722,34.1791,8700898.0643,8488928.3972
300408.SZ,20251211,38.7421,33.3359,8486250.3588,8279509.8993
300408.SZ,20251210,39.372,33.8779,8624238.1695,8414136.0765
300408.SZ,20251209,39.1095,33.6521,8566743.2484,8358041.836
300408.SZ,20251208,39.267,33.7876,8601240.201,8391698.3803
300408.SZ,20251205,38.2171,32.8842,8371260.5165,8167321.4183
300408.SZ,20251204,36.7035,31.5818,8039706.4713,7843844.6313
300408.SZ,20251203,36.8434,31.7022,8070370.4293,7873761.5596
300408.SZ,20251202,37.1147,31.9356,8129781.8478,7931725.6081
300408.SZ,20251201,37.5171,32.2819,8217940.7268,8017736.7769
300408.SZ,20251128,38.4971,33.1251,8432588.4324,8227155.2748
300408.SZ,20251127,38.2783,32.9369,8384675.9981,8180410.0744
300408.SZ,20251126,38.4971,33.1251,8432588.4324,8227155.2748
300408.SZ,20251125,38.7158,33.3133,8480500.8667,8273900.4752
300408.SZ,20251124,37.0534,31.8829,8116366.3662,7918636.952
300408.SZ,20251121,37.0534,31.8829,8116366.3662,7918636.952
300408.SZ,20251120,39.057,33.6069,8555244.2641,8346822.9879
300408.SZ,20251119,39.0395,33.5918,8551411.2694,8343083.3719
300408.SZ,20251118,39.4507,33.9457,8641486.6458,8430964.3487
300408.SZ,20251117,38.5933,33.2079,8453669.9035,8247723.163
300408.SZ,20251114,38.8908,33.4639,8518830.8141,8311296.6356
300408.SZ,20251113,40.8156,35.1201,8940460.2357,8722654.3993
300408.SZ,20251112,40.9031,35.1954,8959625.2094,8741352.4795
300408.SZ,20251111,43.1517,37.1302,9452165.0338,9221893.1398
300408.SZ,20251110,44.8753,38.6133,9829715.0159,9590245.3192
300408.SZ,20251107,45.5578,39.2005,9979201.8108,9736090.3445
300408.SZ,20251106,46.8964,40.3524,10272425.9086,10022170.9711
300408.SZ,20251105,44.7091,38.4703,9793301.5658,9554718.9669
300408.SZ,20251104,44.5866,38.3649,9766470.6026,9528541.6546
300408.SZ,20251103,43.5454,37.469,9538407.4155,9306034.5006
300408.SZ,20251031,43.4754,37.4088,9523075.4365,9291076.0365
300408.SZ,20251030,45.4003,39.065,9944704.8581,9702433.8002
300408.SZ,20251029,47.1414,42.9888,10326087.8349,10074525.5956
300408.SZ,20251028,42.758,38.9915,9365922.6521,9137751.7791
300408.SZ,20251027,44.7178,40.7787,9795218.0632,9556588.7749
300408.SZ,20251024,43.2655,39.4543,9477079.4996,9246200.6441
300408.SZ,20251023,41.4718,37.8187,9084197.5385,8862890.0006
300408.SZ,20251022,42.0493,38.3452,9210686.365,8986297.3297
300408.SZ,20251021,44.2629,40.3638,9695560.1999,9459358.758
300408.SZ,20251020,43.4667,39.6378,9521158.9391,9289206.2285
300408.SZ,20251017,42.4518,38.7123,9298845.2441,9072308.4985
300408.SZ,20251016,45.0328,41.066,9864211.9685,9623901.8635
300408.SZ,20251015,44.3154,40.4117,9707059.1841,9470577.6061
300408.SZ,20251014,41.7693,38.0899,9149358.4492,8926463.4732
300408.SZ,20251013,40.1857,36.6458,8802472.425,8588028.2221
300408.SZ,20251010,40.5269,36.957,8877215.8225,8660950.7347
300408.SZ,20251009,42.2943,38.5687,9264348.2914,9038651.9542
300408.SZ,20250930,40.5357,36.9649,8879132.3198,8662820.5428
300408.SZ,20250929,40.8594,37.2602,8950042.7226,8732003.4394
300408.SZ,20250926,39.967,36.4463,8754559.9907,8541283.0217
300408.SZ,20250925,41.6556,37.9862,9124443.9833,8902155.9689
300408.SZ,20250924,42.2768,38.5527,9260515.2967,9034912.3381
300408.SZ,20250923,43.7467,39.8931,9582486.855,9349040.085
300408.SZ,20250922,43.4842,39.6537,9524991.9339,9292945.8445
300408.SZ,20250919,42.2855,38.5607,9262431.794,9036782.1462
300408.SZ,20250918,39.6345,36.1432,8681733.0906,8470230.317
300408.SZ,20250917,39.8007,36.2947,8718146.5407,8505756.6693
300408.SZ,20250916,36.8784,33.6299,8078036.4188,7881240.7917
300408.SZ,20250915,36.2222,33.0315,7934299.1159,7741005.1904
300408.SZ,20250912,37.2547,33.973,8160445.8057,7961642.5364
300408.SZ,20250911,38.1208,34.7628,8350179.0454,8146753.5301
300408.SZ,20250910,35.9598,32.7921,7876804.1948,7684910.9499
300408.SZ,20250909,34.2536,31.2363,7503087.2075,7320298.3866
300408.SZ,20250908,35.0761,31.9863,7683237.9603,7496060.3402
300408.SZ,20250905,34.9711,31.8905,7660239.9919,7473622.6439
300408.SZ,20250904,33.6674,30.7017,7374681.8836,7195021.2494
300408.SZ,20250903,35.1111,32.0182,7690903.9498,7503539.5722
300408.SZ,20250902,35.9948,32.824,7884470.1843,7692390.1819
300408.SZ,20250901,38.1821,34.8187,8363594.527,8159842.1862
300408.SZ,20250829,38.6896,35.2815,8474751.3746,8268291.0512
300408.SZ,20250828,38.6808,36.9973,8472834.8772,8266421.2432
300408.SZ,20250827,37.2109,35.5914,8150863.3189,7952293.4963
300408.SZ,20250826,37.4559,35.8257,8204525.2453,8004648.1208
300408.SZ,20250825,37.4909,35.8592,8212191.2347,8012127.3528
300408.SZ,20250822,38.2783,36.6124,8384675.9981,8180410.0744
300408.SZ,20250821,36.9659,35.3571,8097201.3925,7899938.8718
300408.SZ,20250820,37.3684,35.742,8185360.2715,7985950.0406
300408.SZ,20250819,38.3221,36.6542,8394258.485,8189759.1145
300408.SZ,20250818,38.4008,36.7295,8411506.9613,8206587.3866
300408.SZ,20250815,37.2984,35.6751,8170028.2926,7970991.5765
300408.SZ,20250814,36.7472,35.1479,8049288.9582,7853193.6714
300408.SZ,20250813,35.5748,34.0265,7792478.3105,7602639.3971
300408.SZ,20250812,30.7977,29.4573,6746070.7459,6581724.2198
300408.SZ,20250811,30.5352,29.2062,6688575.8248,6525629.9793
300408.SZ,20250808,30.019,28.7125,6575502.4799,6415311.3063
300408.SZ,20250807,30.0277,28.7208,6577418.9773,6417181.1143
300408.SZ,20250806,30.2464,28.93,6625331.4115,6463926.3148
300408.SZ,20250805,30.2464,28.93,6625331.4115,6463926.3148
300408.SZ,20250804,29.3628,28.0848,6431765.1771,6275075.7051
300408.SZ,20250801,29.424,28.1434,6445180.6587,6288164.3612
300408.SZ,20250731,28.9515,27.6915,6341689.8006,6187194.7283
300408.SZ,20250730,29.6602,28.3693,6496926.0877,6338649.1776
300408.SZ,20250729,29.9402,28.6371,6558254.0036,6398483.0342
300408.SZ,20250728,29.4415,28.1601,6449013.6534,6291903.9772
300408.SZ,20250725,29.5378,28.2522,6470095.1245,6312471.8654
300408.SZ,20250724,29.564,28.2773,6475844.6166,6318081.2894
300408.SZ,20250723,29.2578,27.9844,6408767.2086,6252638.0088
