ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,total_mv
688183.SH,2023-01-03,9.33,9.6,9.26,9.52,9.31,0.21,2.2556,12311.81,11666.183,0.4059,1.64,29.965,1.9762,791893.7586
688183.SH,2023-01-04,9.56,9.67,9.49,9.59,9.52,0.07,0.7353,10147.03,9720.397,0.3345,1.33,30.1853,1.9907,797716.5068
688183.SH,2023-01-05,9.56,9.73,9.56,9.69,9.59,0.1,1.0428,12112.03,11714.062,0.3993,1.44,30.5001,2.0115,806034.7186
688183.SH,2023-01-06,9.69,9.84,9.63,9.78,9.69,0.09,0.9288,12026.8,11763.614,0.3965,1.3,30.7833,2.0302,813521.1092
688183.SH,2023-01-09,9.75,9.86,9.71,9.81,9.78,0.03,0.3067,7139.42,6994.163,0.2354,0.69,30.8778,2.0364,816016.5727
688183.SH,2023-01-10,9.8,9.95,9.75,9.88,9.81,0.07,0.7136,9699.69,9592.669,0.3198,0.9,31.0981,2.0509,821839.3209
688183.SH,2023-01-11,9.93,10.13,9.88,10.03,9.88,0.15,1.5182,22439.75,22576.876,0.7397,2.19,31.5702,2.0821,834316.6385
688183.SH,2023-01-12,10.08,10.24,9.94,10.23,10.03,0.2,1.994,22045.13,22289.13,0.7267,1.74,32.1998,2.1236,850953.062
688183.SH,2023-01-13,10.18,10.26,9.99,10.06,10.23,-0.17,-1.6618,16295.46,16407.736,0.5372,1.11,31.6647,2.0883,836812.1021
688183.SH,2023-01-16,10.03,10.18,10.03,10.1,10.06,0.04,0.3976,7787.53,7884.944,0.2567,0.5,31.7906,2.0966,840139.3868
688183.SH,2023-01-17,10.18,10.37,10.07,10.3,10.1,0.2,1.9802,19852.44,20458.373,0.6544,1.27,32.4201,2.1381,856775.8103
688183.SH,2023-01-18,10.29,10.56,10.29,10.53,10.3,0.23,2.233,20090.38,21065.508,0.6623,1.14,33.144,2.1859,875907.6973
688183.SH,2023-01-19,10.54,10.65,10.41,10.63,10.53,0.1,0.9497,18680.85,19694.587,0.6158,1.09,33.4588,2.2066,884225.909
688183.SH,2023-01-20,10.63,10.74,10.58,10.63,10.63,0.0,0.0,11871.87,12666.22,0.3914,0.72,33.4588,2.2066,884225.909
688183.SH,2023-01-30,10.68,10.98,10.68,10.88,10.63,0.25,2.3518,26090.87,28397.576,0.8601,1.67,34.2457,2.2585,905021.4384
688183.SH,2023-01-31,10.9,10.9,10.6,10.61,10.88,-0.27,-2.4816,18947.56,20244.673,0.6246,0.98,33.3958,2.2025,882562.2667
688183.SH,2023-02-01,10.69,10.82,10.63,10.78,10.61,0.17,1.6023,14003.29,15051.642,0.4616,0.73,33.9309,2.2377,896703.2267
688183.SH,2023-02-02,10.87,10.93,10.71,10.81,10.78,0.03,0.2783,13946.72,15138.751,0.4598,0.78,34.0254,2.244,899198.6902
688183.SH,2023-02-03,10.88,10.91,10.63,10.76,10.81,-0.05,-0.4625,16590.8,17827.555,0.5469,0.98,33.868,2.2336,895039.5843
688183.SH,2023-02-06,10.8,10.86,10.64,10.69,10.76,-0.07,-0.6506,13252.25,14196.023,0.4369,0.74,33.6476,2.2191,889216.8361
688183.SH,2023-02-07,10.69,10.86,10.64,10.84,10.69,0.15,1.4032,13871.8,14946.763,0.4573,0.9,34.1198,2.2502,901694.1537
688183.SH,2023-02-08,10.83,10.89,10.75,10.78,10.84,-0.06,-0.5535,8981.43,9708.605,0.2961,0.63,33.9309,2.2377,896703.2267
688183.SH,2023-02-09,10.76,11.17,10.69,11.15,10.78,0.37,3.4323,29617.96,32667.493,0.9764,2.22,35.0955,2.3146,927480.6101
688183.SH,2023-02-10,11.14,11.55,11.1,11.45,11.15,0.3,2.6906,45217.87,51511.494,1.4906,2.75,36.0398,2.3768,952435.2454
688183.SH,2023-02-13,11.34,11.64,11.28,11.46,11.45,0.01,0.0873,29566.93,33924.82,0.9747,1.33,36.0713,2.3789,953267.0666
688183.SH,2023-02-14,11.53,11.53,11.25,11.3,11.46,-0.16,-1.3962,19797.85,22486.461,0.6526,0.78,35.5677,2.3457,939957.9278
688183.SH,2023-02-15,11.28,11.39,11.2,11.35,11.3,0.05,0.4425,15121.65,17122.964,0.4985,0.57,35.725,2.3561,944117.0336
688183.SH,2023-02-16,11.39,11.47,11.05,11.09,11.35,-0.26,-2.2907,22665.87,25570.773,0.7472,0.81,34.9067,2.2587,922489.6831
688183.SH,2023-02-17,11.1,11.17,10.9,10.92,11.09,-0.17,-1.5329,16999.61,18713.056,0.5604,0.64,34.3716,2.2241,908348.7231
688183.SH,2023-02-20,11.0,11.08,10.81,11.04,10.92,0.12,1.0989,13429.44,14716.718,0.4427,0.64,34.7493,2.2485,918330.5772
688183.SH,2023-02-21,11.05,11.15,10.92,11.0,11.04,-0.04,-0.3623,11470.29,12652.393,0.3781,0.65,34.6234,2.2404,915003.2925
688183.SH,2023-02-22,11.04,11.2,10.93,11.18,11.0,0.18,1.6364,13603.94,15115.609,0.4485,0.85,35.19,2.2771,929976.0737
688183.SH,2023-02-23,11.2,11.2,11.03,11.06,11.18,-0.12,-1.0733,10591.56,11755.985,0.3492,0.68,34.8123,2.2526,919994.2196
688183.SH,2023-02-24,11.2,11.4,11.12,11.14,11.06,0.08,0.7233,15883.74,17829.569,0.5236,1.2,35.0641,2.2689,926648.789
688183.SH,2023-02-27,11.16,11.24,10.86,10.87,11.14,-0.27,-2.4237,13235.46,14517.405,0.4293,1.02,34.2142,2.2139,904189.6172
688183.SH,2023-02-28,10.93,11.29,10.83,11.06,10.87,0.19,1.7479,16231.53,18038.609,0.5264,1.25,34.8123,2.2526,919994.2196
688183.SH,2023-03-01,11.1,11.34,11.05,11.31,11.06,0.25,2.2604,20084.28,22562.926,0.6514,1.44,35.5991,2.3035,940789.7489
688183.SH,2023-03-02,11.3,11.53,11.3,11.37,11.31,0.06,0.5305,20126.89,23014.844,0.6528,1.32,35.788,2.3158,945780.676
688183.SH,2023-03-03,11.5,11.52,11.21,11.31,11.37,-0.06,-0.5277,13104.01,14836.499,0.425,0.77,35.5991,2.3035,940789.7489
688183.SH,2023-03-06,11.39,11.39,11.27,11.29,11.31,-0.02,-0.1768,10779.84,12197.786,0.3496,0.65,35.5362,2.2995,939126.1066
688183.SH,2023-03-07,11.34,11.34,10.95,10.96,11.29,-0.33,-2.9229,16184.03,17985.544,0.5249,1.01,34.4975,2.2323,911676.0078
688183.SH,2023-03-08,10.97,11.34,10.92,11.3,10.96,0.34,3.1022,18872.72,21169.253,0.6121,1.18,35.5677,2.3015,939957.9278
688183.SH,2023-03-09,11.21,11.46,11.21,11.39,11.3,0.09,0.7965,21957.44,24972.406,0.7121,1.39,35.851,2.3198,947444.3183
688183.SH,2023-03-10,11.44,11.44,11.19,11.2,11.39,-0.19,-1.6681,13503.84,15283.533,0.438,0.83,35.2529,2.2811,931639.716
688183.SH,2023-03-13,11.18,11.24,11.05,11.19,11.2,-0.01,-0.0893,11993.16,13365.384,0.389,0.74,35.2214,2.2791,930807.8948
688183.SH,2023-03-14,11.2,11.2,10.79,11.03,11.19,-0.16,-1.4298,17702.58,19377.738,0.5741,1.07,34.7178,2.2465,917498.756
688183.SH,2023-03-15,11.11,11.35,11.06,11.25,11.03,0.22,1.9946,19319.71,21752.325,0.6266,1.15,35.4103,2.2913,935798.8219
