ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,total_mv
688041.SH,2023-01-03,40.8,42.45,40.23,42.02,40.12,1.9,4.7358,101560.35,421831.598,5.088,2.78,298.581,5.8007,9766868.6584
688041.SH,2023-01-04,42.15,42.88,41.0,41.05,42.02,-0.97,-2.3084,71271.59,297475.706,3.5706,1.5,291.6885,5.6668,9541407.8636
688041.SH,2023-01-05,41.01,41.66,40.4,41.47,41.05,0.42,1.0231,70971.0,291855.194,3.5556,1.33,294.6729,5.7248,9639030.0634
688041.SH,2023-01-06,41.29,43.43,41.01,42.37,41.47,0.9,2.1702,102367.4,435087.445,5.1285,1.66,301.068,5.849,9848220.4916
688041.SH,2023-01-09,42.38,42.96,41.24,41.99,42.37,-0.38,-0.8969,56452.96,237664.185,2.8282,0.75,298.3679,5.7966,9759895.6441
688041.SH,2023-01-10,42.33,43.28,42.03,42.21,41.99,0.22,0.5239,47600.41,202012.941,2.3847,0.59,299.9311,5.8269,9811031.0821
688041.SH,2023-01-11,42.16,43.04,41.43,41.49,42.21,-0.72,-1.7058,54111.56,228692.134,2.7109,0.78,294.815,5.7275,9643678.7396
688041.SH,2023-01-12,41.53,41.59,40.63,40.71,41.49,-0.78,-1.88,51126.71,209172.778,2.5614,0.77,289.2726,5.6199,9462380.3685
688041.SH,2023-01-13,40.86,41.17,40.2,40.62,40.71,-0.09,-0.2211,42291.6,171605.164,2.1188,0.68,288.6331,5.6074,9441461.3256
688041.SH,2023-01-16,40.4,41.88,40.3,41.61,40.62,0.99,2.4372,67983.06,281434.53,3.4059,1.35,295.6677,5.7441,9671570.7967
688041.SH,2023-01-17,42.48,42.8,40.3,41.8,41.61,0.19,0.4566,92729.45,387756.03,4.6456,1.76,297.0178,5.7703,9715733.2204
688041.SH,2023-01-18,41.9,42.5,41.13,41.99,41.8,0.19,0.4545,74886.89,312223.391,3.7517,1.21,298.3679,5.7966,9759895.6441
688041.SH,2023-01-19,41.75,45.44,41.74,44.9,41.99,2.91,6.9302,150610.08,664804.4,7.5454,2.29,319.0454,6.1983,10436278.0286
688041.SH,2023-01-20,44.64,45.4,44.41,44.98,44.9,0.08,0.1782,71046.06,318697.189,3.5593,0.83,319.6139,6.2093,10454872.7333
688041.SH,2023-01-30,45.3,45.6,43.98,44.2,44.98,-0.78,-1.7341,79538.49,354714.53,3.9848,0.87,314.0714,6.1017,10273574.3622
688041.SH,2023-01-31,44.1,44.47,42.63,43.01,44.2,-1.19,-2.6923,87318.89,377221.707,4.3746,0.93,305.6157,5.9374,9996978.1294
688041.SH,2023-02-01,43.11,43.88,42.86,43.8,43.01,0.79,1.8368,65211.0,283660.203,3.267,0.7,311.2291,6.0464,10180600.8386
688041.SH,2023-02-02,44.22,46.8,44.11,45.78,43.8,1.98,4.5205,152718.59,696230.606,7.651,1.68,325.2984,6.3198,10640819.7806
688041.SH,2023-02-03,45.47,47.7,44.75,47.68,45.78,1.9,4.1503,138270.56,637991.679,6.9272,1.52,338.7992,6.5821,11082444.0179
688041.SH,2023-02-06,47.77,50.02,46.38,49.1,47.68,1.42,2.9782,223827.02,1083392.537,11.2135,2.14,348.8893,6.7781,11412500.0268
688041.SH,2023-02-07,48.4,51.51,48.19,49.66,49.1,0.56,1.1405,166434.05,827818.557,8.3381,1.25,352.8685,6.8554,11542662.9599
688041.SH,2023-02-08,49.99,50.78,47.1,47.23,49.66,-2.43,-4.8933,126116.75,611252.729,6.3183,0.84,335.6017,6.5199,10977848.8038
688041.SH,2023-02-09,46.99,55.3,46.46,53.51,47.23,6.28,13.2966,256523.46,1315383.5,12.8515,1.59,380.2254,7.3869,12437533.1249
