ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,total_mv
688008.SH,2023-01-03,62.7,63.26,61.33,62.59,62.6,-0.01,-0.016,88879.35,554540.454,0.7837,1.92,85.6086,7.3575,7098133.0578
688008.SH,2023-01-04,62.99,63.88,61.51,63.24,62.59,0.65,1.0385,107801.15,675368.052,0.9506,2.03,86.4977,7.4339,7171847.4928
688008.SH,2023-01-05,62.88,67.15,62.6,65.13,63.24,1.89,2.9886,125958.06,819035.203,1.1107,1.87,89.0828,7.6561,7386186.3885
688008.SH,2023-01-06,64.85,65.49,63.33,64.05,65.13,-1.08,-1.6582,72196.98,466103.339,0.6366,0.85,87.6056,7.5291,7263707.0196
688008.SH,2023-01-09,64.08,66.31,63.27,63.85,64.05,-0.2,-0.3123,83073.97,535727.497,0.7325,0.95,87.332,7.5056,7241025.6549
688008.SH,2023-01-10,64.01,64.73,63.25,63.46,63.85,-0.39,-0.6108,54299.04,346515.72,0.4788,0.57,86.7986,7.4598,7196796.9939
688008.SH,2023-01-11,63.49,65.24,62.88,63.73,63.46,0.27,0.4255,91997.98,588772.301,0.8112,1.04,87.1679,7.4915,7227416.8362
688008.SH,2023-01-12,64.44,64.73,62.82,63.43,63.73,-0.3,-0.4707,62301.24,395208.505,0.5494,0.73,86.7576,7.4563,7193394.7892
688008.SH,2023-01-13,63.9,63.91,60.81,61.5,63.43,-1.93,-3.0427,95418.02,588378.413,0.8414,1.31,84.1178,7.2294,6974519.6207
688008.SH,2023-01-16,61.3,62.1,60.48,61.5,61.5,0.0,0.0,122366.94,749338.834,1.079,1.58,84.1178,7.2294,6974519.6207
688008.SH,2023-01-17,61.51,62.96,61.2,62.14,61.5,0.64,1.0407,102718.0,638562.488,0.9057,1.2,84.9931,7.3046,7047099.9874
688008.SH,2023-01-18,62.5,62.7,61.41,62.14,62.14,0.0,0.0,65275.88,404223.996,0.5756,0.69,84.9931,7.3046,7047099.9874
688008.SH,2023-01-19,61.99,63.0,61.4,62.97,62.14,0.83,1.3357,83351.29,518981.527,0.735,0.93,86.1284,7.4022,7141227.6506
688008.SH,2023-01-20,63.0,64.65,62.99,64.65,62.97,1.68,2.6679,74127.22,474847.293,0.6536,0.79,88.4262,7.5997,7331751.1134
688008.SH,2023-01-30,65.22,66.15,58.88,59.84,64.65,-4.81,-7.4401,226520.52,1382711.004,1.9974,2.53,81.8473,7.0342,6786264.2943
688008.SH,2023-01-31,57.6,57.6,54.1,55.41,59.84,-4.43,-7.4031,289878.31,1606593.084,2.5561,2.63,75.7881,6.5135,6283872.068
688008.SH,2023-02-01,55.33,56.77,55.33,56.38,55.41,0.97,1.7506,114033.55,641475.88,1.0055,0.77,77.1148,6.6275,6393876.6864
688008.SH,2023-02-02,56.99,57.15,56.02,56.53,56.38,0.15,0.2661,109956.77,622565.411,0.9696,0.7,77.32,6.6452,6410887.7098
688008.SH,2023-02-03,56.45,57.09,55.55,56.51,56.53,-0.02,-0.0354,85965.96,484258.266,0.758,0.53,77.2926,6.6428,6408619.5734
688008.SH,2023-02-06,56.52,57.16,56.31,56.88,56.51,0.37,0.6548,80597.09,458222.804,0.7107,0.49,77.7987,6.6863,6450580.0979
688008.SH,2023-02-07,56.77,57.06,56.6,56.88,56.88,0.0,0.0,58025.36,329615.492,0.5117,0.43,77.7987,6.6863,6450580.0979
688008.SH,2023-02-08,57.02,58.79,57.02,57.13,56.88,0.25,0.4395,99041.54,572694.731,0.8733,1.1,78.1406,6.7157,6478931.8037
688008.SH,2023-02-09,56.82,61.09,56.24,60.96,57.13,3.83,6.704,208515.89,1244837.181,1.8387,2.4,83.5269,7.1786,6925532.3475
688008.SH,2023-02-10,61.49,63.36,60.5,60.9,60.96,-0.06,-0.0984,176947.79,1092663.075,1.5603,1.66,83.4447,7.1715,6918715.8787
688008.SH,2023-02-13,60.02,63.3,59.67,62.85,60.9,1.95,3.202,176692.82,1097812.979,1.5553,1.42,86.1166,7.3642,7140251.1162
688008.SH,2023-02-14,62.73,63.68,60.98,62.8,62.85,-0.05,-0.0796,138566.84,866548.628,1.2197,0.96,86.0481,7.3583,7134570.7255
688008.SH,2023-02-15,63.3,65.59,62.09,65.55,62.8,2.75,4.379,161772.67,1041313.52,1.424,1.01,89.8161,7.6806,7446992.2143
688008.SH,2023-02-16,65.7,67.8,62.66,62.89,65.55,-2.66,-4.058,180007.28,1166774.45,1.5845,1.04,86.1714,7.3689,7144795.4287
688008.SH,2023-02-17,62.12,62.89,60.65,61.05,62.89,-1.84,-2.9257,138308.0,851795.492,1.2174,0.83,83.6503,7.1533,6935757.0508
688008.SH,2023-02-20,61.52,61.84,59.88,61.1,61.05,0.05,0.0819,91301.54,555393.631,0.8037,0.57,83.7188,7.1591,6941437.4415
688008.SH,2023-02-21,61.01,61.44,57.35,58.28,61.1,-2.82,-4.6154,176402.78,1037533.876,1.5527,1.24,79.8548,6.8287,6621063.4057
688008.SH,2023-02-22,57.97,59.04,57.77,58.18,58.28,-0.1,-0.1716,80945.59,473106.507,0.7125,0.54,79.7178,6.817,6609702.6243
688008.SH,2023-02-23,57.95,58.57,57.41,57.72,58.18,-0.46,-0.7906,60479.17,350554.507,0.5324,0.45,79.0875,6.7631,6557443.0299
688008.SH,2023-02-24,58.0,59.15,57.9,58.33,57.72,0.61,1.0568,83708.47,489006.434,0.7368,0.76,79.9233,6.8346,6626743.7965
688008.SH,2023-02-27,58.31,59.28,57.5,58.0,58.33,-0.33,-0.5657,73629.96,430148.573,0.6481,0.75,79.4712,6.7959,6589253.2178
