ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,total_mv
688072.SH,2023-01-03,214.0,224.5,212.22,223.5,216.75,6.75,3.1142,11893.03,260434.198,4.3106,1.34,412.7532,7.9374,2826801.113
688072.SH,2023-01-04,226.67,234.98,207.88,210.8,223.5,-12.7,-5.6823,19041.4,409431.508,6.9015,2.14,389.2992,7.4864,2666173.0408
688072.SH,2023-01-05,209.0,210.54,202.6,205.58,210.8,-5.22,-2.4763,25254.83,521252.045,9.1535,2.31,379.6591,7.301,2600151.1087
688072.SH,2023-01-06,205.14,211.0,202.2,208.02,205.58,2.44,1.1869,11847.34,246270.121,4.294,0.83,384.1652,7.3877,2631011.9352
688072.SH,2023-01-09,209.48,218.0,206.0,215.03,208.02,7.01,3.3699,11280.53,240387.364,4.0886,0.74,397.111,7.6366,2719673.5719
688072.SH,2023-01-10,215.39,220.34,210.49,218.9,215.03,3.87,1.7997,11797.73,257700.138,4.2761,0.74,404.258,7.7741,2768620.8663
688072.SH,2023-01-11,222.0,234.98,220.0,222.2,218.9,3.3,1.5075,20411.6,466305.952,7.3981,1.29,410.3524,7.8913,2810358.8693
688072.SH,2023-01-12,222.0,224.37,213.33,219.98,222.2,-2.22,-0.9991,11295.55,246594.423,4.094,0.7,406.2526,7.8124,2782280.5764
688072.SH,2023-01-13,219.53,230.0,216.72,224.58,219.98,4.6,2.0911,10115.64,226612.251,3.6664,0.76,414.7477,7.9758,2840460.823
688072.SH,2023-01-16,220.5,242.97,220.27,239.79,224.58,15.21,6.7726,16866.4,396441.848,6.1132,1.3,442.8371,8.516,3032835.0733
688072.SH,2023-01-17,239.28,258.0,239.28,255.89,239.79,16.1,6.7142,19158.13,484491.614,6.9438,1.36,472.5701,9.0878,3236465.9364
688072.SH,2023-01-18,257.89,259.73,250.66,251.9,255.89,-3.99,-1.5593,8350.8,211924.448,3.0267,0.54,465.2015,8.9461,3186000.8964
688072.SH,2023-01-19,252.47,267.57,250.0,266.5,251.9,14.6,5.796,10440.45,273078.87,3.7841,0.79,492.1643,9.4646,3370659.9401
688072.SH,2023-01-20,264.98,267.5,256.14,258.81,266.5,-7.69,-2.8856,9709.0,253166.414,3.519,0.75,477.9627,9.1915,3273397.7452
688072.SH,2023-01-30,261.3,263.0,243.4,250.4,258.81,-8.41,-3.2495,17520.35,439124.671,6.3502,1.36,462.4313,8.8928,3167029.0769
688072.SH,2023-01-31,250.5,253.0,234.5,234.97,250.4,-15.43,-6.1621,17004.83,407090.171,6.1634,1.3,433.9356,8.3448,2971872.2931
688072.SH,2023-02-01,235.25,245.85,235.25,239.65,234.97,4.68,1.9917,11828.62,283774.749,4.2872,0.94,442.5785,8.511,3031064.3701
688072.SH,2023-02-02,241.97,257.63,239.66,249.45,239.65,9.8,4.0893,15179.53,378073.772,5.5018,1.14,460.6769,8.859,3155013.5912
688072.SH,2023-02-03,248.99,252.33,243.09,245.96,249.45,-3.49,-1.3991,7204.14,177873.682,2.6111,0.51,454.2317,8.7351,3110872.491
688072.SH,2023-02-06,244.46,251.14,240.2,243.4,245.96,-2.56,-1.0408,8405.71,205565.774,3.0466,0.61,449.5039,8.6442,3078493.919
688072.SH,2023-02-07,242.59,248.0,234.65,237.0,243.4,-6.4,-2.6294,11808.85,282687.808,4.2801,0.99,437.6846,8.4169,2997547.4889
688072.SH,2023-02-08,237.73,243.0,233.5,235.0,237.0,-2.0,-0.8439,7374.46,175117.552,2.6729,0.68,433.9911,8.3459,2972251.7295
688072.SH,2023-02-09,231.0,247.67,230.11,245.56,235.0,10.56,4.4936,9895.58,239078.303,3.5866,0.99,453.4929,8.7209,3105813.3391
688072.SH,2023-02-10,242.63,251.9,241.0,249.58,245.56,4.02,1.6371,9842.38,244016.055,3.5673,1.1,460.917,8.8637,3156657.8155
688072.SH,2023-02-13,248.78,265.0,243.01,262.62,249.58,13.04,5.2248,14157.41,364658.598,5.1313,1.5,484.9989,9.3268,3321586.1668
688072.SH,2023-02-14,261.38,267.8,254.0,259.0,262.62,-3.62,-1.3784,8530.74,221656.356,3.0919,0.8,478.3135,9.1982,3275800.8423
688072.SH,2023-02-15,260.0,283.5,260.0,278.0,259.0,19.0,7.3359,13726.71,374231.799,4.9752,1.38,513.4022,9.873,3516110.5566
688072.SH,2023-02-16,275.85,289.0,270.0,272.99,278.0,-5.01,-1.8022,12129.55,340189.994,4.3963,1.08,504.1499,9.6951,3452744.6793
688072.SH,2023-02-17,270.25,275.45,260.01,260.2,272.99,-12.79,-4.6852,9933.75,262878.082,3.6005,0.85,480.5297,9.2408,3290978.2979
688072.SH,2023-02-20,258.88,263.59,255.67,262.42,260.2,2.22,0.8532,7446.31,193777.153,2.6989,0.64,484.6295,9.3197,3319056.5909
