ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,total_mv
688608.SH,2023-01-03,113.97,116.62,109.99,116.43,114.0,2.43,2.1316,10174.51,115973.981,1.2821,1.47,34.2679,2.3323,1397160.0
688608.SH,2023-01-04,116.98,118.87,110.21,113.1,116.43,-3.33,-2.8601,12194.16,138584.102,1.5366,1.58,33.2878,2.2656,1357200.0
688608.SH,2023-01-05,114.49,121.3,112.63,119.9,113.1,6.8,6.0124,13760.84,162577.503,1.734,1.56,35.2892,2.4018,1438800.0
688608.SH,2023-01-06,119.9,120.9,117.24,118.09,119.9,-1.81,-1.5096,7402.45,87946.828,0.9328,0.72,34.7565,2.3655,1417080.0
688608.SH,2023-01-09,118.09,120.6,116.3,117.47,118.09,-0.62,-0.525,6205.74,72975.155,0.782,0.59,34.574,2.3531,1409640.0
688608.SH,2023-01-10,117.4,121.23,117.38,119.82,117.47,2.35,2.0005,7729.13,92542.047,0.9739,0.78,35.2657,2.4002,1437840.0
688608.SH,2023-01-11,119.9,122.56,116.67,117.51,119.82,-2.31,-1.9279,7822.71,92952.363,0.9857,0.83,34.5858,2.3539,1410120.0
688608.SH,2023-01-12,117.58,118.8,116.04,118.27,117.51,0.76,0.6468,4452.53,52390.174,0.5611,0.52,34.8095,2.3691,1419240.0
688608.SH,2023-01-13,118.53,119.47,115.5,118.17,118.27,-0.1,-0.0846,5364.78,63205.762,0.676,0.8,34.7801,2.3671,1418040.0
688608.SH,2023-01-16,117.0,125.52,116.1,123.6,118.17,5.43,4.5951,9329.48,114632.911,1.1756,1.48,36.3782,2.4759,1483200.0
688608.SH,2023-01-17,126.98,139.29,122.8,134.81,123.6,11.21,9.0696,24668.36,331282.903,3.1084,3.55,39.6776,2.7004,1617720.0
688608.SH,2023-01-18,135.49,135.8,132.2,134.99,134.81,0.18,0.1335,8800.01,118227.817,1.1089,0.85,39.7306,2.704,1619880.0
688608.SH,2023-01-19,134.99,141.65,133.66,137.53,134.99,2.54,1.8816,15676.86,216970.808,1.9754,1.49,40.4781,2.7549,1650360.0
688608.SH,2023-01-20,139.63,139.63,135.06,137.79,137.53,0.26,0.189,9240.28,127318.774,1.1644,0.72,40.5547,2.7601,1653480.0
688608.SH,2023-01-30,136.88,140.9,136.0,138.42,137.79,0.63,0.4572,13508.2,187443.05,1.7021,1.0,40.7401,2.7728,1661040.0
688608.SH,2023-01-31,138.0,139.48,131.86,136.02,138.42,-2.4,-1.7339,12783.79,172017.251,1.6109,0.89,40.0337,2.7247,1632240.0
688608.SH,2023-02-01,136.38,139.37,134.55,138.28,136.02,2.26,1.6615,6643.82,91487.019,0.8372,0.55,40.6989,2.7699,1659360.0
688608.SH,2023-02-02,140.0,141.88,136.2,138.16,138.28,-0.12,-0.0868,12187.76,169565.708,1.5358,1.05,40.6636,2.7675,1657920.0
688608.SH,2023-02-03,137.02,140.29,135.2,137.17,138.16,-0.99,-0.7166,9336.71,127698.949,1.1765,0.86,40.3722,2.7477,1646040.0
688608.SH,2023-02-06,136.8,138.8,134.0,137.09,137.17,-0.08,-0.0583,7572.77,103095.92,0.9542,0.7,40.3486,2.7461,1645080.0
688608.SH,2023-02-07,137.3,138.0,135.52,137.33,137.09,0.24,0.1751,5293.22,72467.076,0.667,0.55,40.4193,2.7509,1647960.0
688608.SH,2023-02-08,138.0,140.92,134.6,135.0,137.33,-2.33,-1.6966,7067.07,96725.366,0.8905,0.86,39.7335,2.7042,1620000.0
688608.SH,2023-02-09,133.6,139.56,133.17,138.7,135.0,3.7,2.7407,8442.61,115598.809,1.0638,1.02,40.8225,2.7784,1664400.0
688608.SH,2023-02-10,138.66,140.88,135.36,137.21,138.7,-1.49,-1.0743,7994.0,110088.896,1.0073,1.06,40.3839,2.7485,1646520.0
688608.SH,2023-02-13,136.51,139.5,135.8,137.11,137.21,-0.1,-0.0729,9363.24,128549.617,1.1798,1.29,40.3545,2.7465,1645320.0
688608.SH,2023-02-14,138.99,143.33,134.53,135.35,137.11,-1.76,-1.2836,14225.96,197176.982,1.7926,1.86,39.8365,2.7113,1624200.0
688608.SH,2023-02-15,135.35,142.5,134.18,140.41,135.35,5.06,3.7385,15833.97,220378.353,1.9952,1.68,41.3258,2.8126,1684920.0
688608.SH,2023-02-16,141.0,147.74,137.57,139.05,140.41,-1.36,-0.9686,14743.54,210272.123,1.8578,1.32,40.9255,2.7854,1668600.0
688608.SH,2023-02-17,138.0,139.08,132.68,134.13,139.05,-4.92,-3.5383,13129.05,177605.33,1.6544,1.06,39.4774,2.6868,1609560.0
688608.SH,2023-02-20,133.91,134.27,129.89,131.09,134.13,-3.04,-2.2665,12191.16,160317.634,1.5362,0.91,38.5827,2.6259,1573080.0
688608.SH,2023-02-21,131.88,132.34,127.35,128.8,131.09,-2.29,-1.7469,7387.23,95659.335,0.9309,0.53,37.9087,2.58,1545600.0
688608.SH,2023-02-22,127.76,129.79,125.44,126.7,128.8,-2.1,-1.6304,5360.59,68090.882,0.6755,0.42,37.2906,2.538,1520400.0
688608.SH,2023-02-23,126.71,129.25,126.06,128.4,126.7,1.7,1.3418,5043.2,64520.016,0.6355,0.48,37.791,2.572,1540800.0
688608.SH,2023-02-24,128.46,129.99,124.62,126.0,128.4,-2.4,-1.8692,4427.34,55944.467,0.5579,0.51,37.0846,2.524,1512000.0
688608.SH,2023-02-27,125.33,125.91,122.55,122.75,126.0,-3.25,-2.5794,6262.08,77253.928,0.7891,0.91,36.128,2.4589,1473000.0
688608.SH,2023-02-28,123.44,124.93,121.78,124.17,122.75,1.42,1.1568,5601.95,69453.25,0.7059,0.98,36.546,2.499,1490040.0
688608.SH,2023-03-01,124.29,125.99,123.26,125.19,124.17,1.02,0.8215,5194.53,64668.057,0.6546,0.97,36.8462,2.5195,1502280.0
688608.SH,2023-03-02,125.19,126.28,123.11,123.31,125.19,-1.88,-1.5017,4739.43,58775.399,0.5972,0.89,36.2929,2.4817,1479720.0
688608.SH,2023-03-03,126.1,128.0,123.88,127.03,123.31,3.72,3.0168,7657.83,96361.566,0.965,1.46,37.3877,2.5565,1524360.0
688608.SH,2023-03-06,127.74,132.65,126.47,130.59,127.03,3.56,2.8025,7809.32,101249.638,0.984,1.33,38.4355,2.6282,1567080.0
688608.SH,2023-03-07,130.14,132.5,129.06,129.09,130.59,-1.5,-1.1486,7228.17,94697.488,0.9108,1.17,37.9941,2.598,1549080.0
688608.SH,2023-03-08,128.05,131.12,125.17,127.6,129.09,-1.49,-1.1542,7109.74,90935.89,0.8959,1.09,37.5555,2.568,1531200.0
688608.SH,2023-03-09,128.86,133.1,126.4,131.1,127.6,3.5,2.7429,8778.79,115071.209,1.1062,1.27,38.5856,2.6384,1573200.0
688608.SH,2023-03-10,131.09,136.65,129.36,132.84,131.1,1.74,1.3272,14492.12,194274.058,1.8261,1.88,39.0978,2.6734,1594080.0
688608.SH,2023-03-13,134.21,134.55,128.55,133.68,132.84,0.84,0.6323,8128.7,106613.083,1.0243,0.89,39.345,2.6904,1604160.0
688608.SH,2023-03-14,131.98,133.35,129.31,132.4,133.68,-1.28,-0.9575,9451.8,124470.857,1.191,1.03,38.9683,2.6646,1588800.0
688608.SH,2023-03-15,132.05,135.95,129.94,130.38,132.4,-2.02,-1.5257,6258.21,83145.851,0.7886,0.65,38.3737,2.6239,1564560.0
688608.SH,2023-03-16,130.49,132.68,129.7,130.83,130.38,0.45,0.3451,4560.01,59831.614,0.5746,0.48,38.5062,2.633,1569960.0
688608.SH,2023-03-17,130.56,136.35,130.21,135.98,130.83,5.15,3.9364,10975.9,147787.099,1.3831,1.28,40.0219,2.7366,1631760.0
688608.SH,2023-03-20,135.3,153.0,135.3,150.07,135.98,14.09,10.3618,27743.89,410660.322,3.496,3.52,44.1689,3.0202,1800840.0
688608.SH,2023-03-21,147.0,154.16,145.88,154.15,150.07,4.08,2.7187,25472.19,384250.137,3.2097,2.16,45.3698,3.1023,1849800.0
688608.SH,2023-03-22,154.0,154.88,150.29,154.68,154.15,0.53,0.3438,15651.68,239321.741,1.9722,1.04,45.5258,3.113,1856160.0
688608.SH,2023-03-23,154.68,157.0,146.0,149.7,154.68,-4.98,-3.2196,32136.37,483436.516,4.0495,1.9,44.06,3.0128,1796400.0
688608.SH,2023-03-24,147.58,151.58,146.19,147.4,149.7,-2.3,-1.5364,20180.5,298455.101,2.5429,0.9,43.3831,2.9665,1768800.0
688608.SH,2023-03-27,153.0,163.08,152.46,155.02,147.4,7.62,5.1696,37526.8,591111.992,4.7287,1.55,45.6258,3.1198,1860240.0
688608.SH,2023-03-28,151.57,152.5,139.76,141.33,155.02,-13.69,-8.8311,28848.03,417224.774,3.6351,1.1,138.5369,2.8443,1695960.0
688608.SH,2023-03-29,141.66,147.2,139.05,144.23,141.33,2.9,2.0519,21176.91,305108.295,2.6685,0.79,141.3795,2.9026,1730760.0
