ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,total_mv
688506.SH,2023-01-06,28.75,34.97,28.75,32.05,24.7,7.35,29.7571,222579.08,702068.653,67.3191,1.0,,13.1629,1285205.0
688506.SH,2023-01-09,34.0,38.83,34.0,38.4,32.05,6.35,19.8128,146683.79,541744.835,44.3645,1.0,,15.7709,1539840.0
688506.SH,2023-01-10,37.33,43.6,37.01,43.0,38.4,4.6,11.9792,73342.13,295257.851,22.1823,1.0,,17.6601,1724300.0
688506.SH,2023-01-11,41.71,41.98,39.4,40.5,43.0,-2.5,-5.814,65392.25,265076.944,19.7779,1.0,,16.6333,1624050.0
688506.SH,2023-01-12,39.7,43.5,39.66,41.5,40.5,1.0,2.4691,68108.28,287746.603,20.5994,1.0,,17.044,1664150.0
688506.SH,2023-01-13,42.2,49.04,41.51,48.45,41.5,6.95,16.747,59366.0,272655.252,17.9553,0.52,,19.8984,1942845.0
688506.SH,2023-01-16,48.55,57.74,48.17,56.18,48.45,7.73,15.9546,66089.32,347233.489,19.9887,0.8,,23.0731,2252818.0
688506.SH,2023-01-17,56.0,58.0,54.05,56.56,56.18,0.38,0.6764,54142.69,303295.867,16.3755,0.81,,23.2292,2268056.0
688506.SH,2023-01-18,56.58,59.97,52.1,56.4,56.56,-0.16,-0.2829,53954.6,295450.757,16.3186,0.86,,23.1634,2261640.0
688506.SH,2023-01-19,55.87,58.5,53.64,54.6,56.4,-1.8,-3.1915,39769.79,222144.234,12.0284,0.66,,22.4242,2189460.0
688506.SH,2023-01-20,54.39,55.24,51.0,52.86,54.6,-1.74,-3.1868,47815.46,253604.205,14.4618,0.87,,21.7096,2119686.0
688506.SH,2023-01-30,53.1,63.43,53.1,63.43,52.86,10.57,19.9962,44437.6,261906.819,13.4402,0.85,,26.0507,2543543.0
688506.SH,2023-01-31,64.83,66.66,60.68,65.5,63.43,2.07,3.2634,34126.01,217924.349,10.3214,0.71,,26.9008,2626550.0
688506.SH,2023-02-01,64.03,78.6,62.86,78.6,65.5,13.1,20.0,39850.39,278707.227,12.0528,0.91,,32.281,3151860.0
688506.SH,2023-02-02,78.6,89.84,75.38,82.09,78.6,3.49,4.4402,46130.64,373175.43,13.9522,1.12,,33.7143,3291809.0
688506.SH,2023-02-03,80.0,81.7,76.0,78.08,82.09,-4.01,-4.8849,39262.51,312429.496,11.875,0.92,,32.0674,3131008.0
688506.SH,2023-02-06,78.63,80.3,75.01,77.38,78.08,-0.7,-0.8965,32748.93,254337.875,9.9049,0.8,,31.7799,3102938.0
688506.SH,2023-02-07,78.69,83.45,75.18,79.06,77.38,1.68,2.1711,35251.52,277086.067,10.6618,0.92,,32.4699,3170306.0
688506.SH,2023-02-08,76.3,84.65,76.3,80.82,79.06,1.76,2.2262,25162.08,203663.168,7.6103,0.65,,33.1927,3240882.0
688506.SH,2023-02-09,80.0,80.01,74.0,78.24,80.82,-2.58,-3.1923,26892.45,206372.318,8.1336,0.75,,32.1331,3137424.0
688506.SH,2023-02-10,78.15,79.63,74.77,75.39,78.24,-2.85,-3.6426,18578.67,141857.752,5.6191,0.58,,30.9626,3023139.0
688506.SH,2023-02-13,76.0,78.37,74.01,76.93,75.39,1.54,2.0427,22824.83,174320.162,6.9034,0.82,,31.5951,3084893.0
688506.SH,2023-02-14,76.93,81.52,74.22,80.39,76.93,3.46,4.4976,30644.98,242832.909,9.2686,1.19,,33.0161,3223639.0
688506.SH,2023-02-15,80.66,80.99,76.31,78.5,80.39,-1.89,-2.351,16233.3,126850.682,4.9098,0.65,,32.2399,3147850.0
688506.SH,2023-02-16,78.3,78.3,70.58,70.94,78.5,-7.56,-9.6306,28490.85,210448.903,8.6171,1.24,,29.135,2844694.0
688506.SH,2023-02-17,70.8,73.65,69.57,72.0,70.94,1.06,1.4942,21144.23,151647.008,6.3951,0.91,,29.5703,2887200.0
688506.SH,2023-02-20,72.0,74.5,68.0,69.5,72.0,-2.5,-3.4722,20974.76,146632.486,6.3438,0.88,,28.5436,2786950.0
688506.SH,2023-02-21,69.58,71.5,66.0,68.69,69.5,-0.81,-1.1655,13092.6,89880.14,3.9599,0.56,,28.2109,2754469.0
688506.SH,2023-02-22,68.34,74.28,67.8,72.1,68.69,3.41,4.9643,26686.86,192941.506,8.0714,1.34,,29.6114,2891210.0
688506.SH,2023-02-23,70.7,73.47,70.33,71.89,72.1,-0.21,-0.2913,9425.69,67999.1,2.8508,0.43,,29.5252,2882789.0
688506.SH,2023-02-24,72.58,76.96,71.63,75.65,71.89,3.76,5.2302,15280.65,114930.359,4.6216,0.84,,31.0694,3033565.0
688506.SH,2023-02-27,75.65,76.58,72.7,72.99,75.65,-2.66,-3.5162,11987.8,88901.837,3.6257,0.7,,29.9769,2926899.0
688506.SH,2023-02-28,73.0,74.37,71.0,73.24,72.99,0.25,0.3425,10970.78,79970.311,3.3181,0.72,,30.0796,2936924.0
688506.SH,2023-03-01,73.0,73.28,69.81,72.95,73.24,-0.29,-0.396,11635.6,83445.564,3.5192,0.78,,29.9605,2925295.0
688506.SH,2023-03-02,72.89,72.89,68.58,69.65,72.95,-3.3,-4.5236,15253.71,106637.531,4.6135,1.29,,28.6052,2792965.0
