ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,total_mv
688981.SH,2023-01-03,41.08,41.56,40.99,41.54,41.14,0.4,0.9723,88544.57,365574.069,0.4524,1.31,30.6242,2.475,32869209.1472
688981.SH,2023-01-04,41.6,41.93,41.55,41.92,41.54,0.38,0.9148,119134.86,497422.826,0.6086,1.69,30.9043,2.4977,33169890.4056
688981.SH,2023-01-05,41.8,41.91,41.6,41.87,41.92,-0.05,-0.1193,95094.62,396990.563,0.4858,1.16,30.8674,2.4947,33130327.0822
688981.SH,2023-01-06,41.87,42.2,41.62,41.68,41.87,-0.19,-0.4538,129974.88,543924.303,0.664,1.52,30.7274,2.4834,32979986.4529
688981.SH,2023-01-09,41.8,42.05,41.43,41.53,41.68,-0.15,-0.3599,110499.08,460731.198,0.5645,1.12,30.6168,2.4744,32861296.4825
688981.SH,2023-01-10,41.6,41.78,41.49,41.56,41.53,0.03,0.0722,79748.0,331845.827,0.4074,0.73,30.6389,2.4762,32885034.4766
688981.SH,2023-01-11,41.48,41.78,41.17,41.18,41.56,-0.38,-0.9143,85208.67,353723.066,0.4353,0.8,30.3588,2.4536,32584353.2181
688981.SH,2023-01-12,41.18,41.33,40.8,40.82,41.18,-0.36,-0.8742,89347.67,366156.954,0.4565,0.89,30.0934,2.4321,32299497.2891
688981.SH,2023-01-13,40.93,41.3,40.9,41.3,40.82,0.48,1.1759,78855.74,324026.861,0.4029,0.8,30.4472,2.4607,32679305.1945
688981.SH,2023-01-16,41.21,42.3,41.1,41.92,41.3,0.62,1.5012,171816.15,719329.918,0.8778,1.94,30.9043,2.4977,33169890.4056
688981.SH,2023-01-17,42.13,42.45,41.91,42.1,41.92,0.18,0.4294,138559.25,584954.175,0.7079,1.37,31.037,2.5084,33312318.3702
688981.SH,2023-01-18,42.15,42.24,41.94,42.0,42.1,-0.1,-0.2375,80878.96,339988.428,0.4132,0.72,30.9633,2.5024,33233191.7232
688981.SH,2023-01-19,41.88,42.53,41.85,42.5,42.0,0.5,1.1905,130139.5,550273.882,0.6649,1.16,31.3319,2.5322,33628824.958
688981.SH,2023-01-20,42.48,42.81,42.41,42.59,42.5,0.09,0.2118,121936.75,519713.05,0.623,1.02,31.3982,2.5376,33700038.9403
688981.SH,2023-01-30,42.7,43.08,42.37,42.37,42.59,-0.22,-0.5166,201348.75,857908.188,1.0287,1.56,31.2361,2.5245,33525960.317
688981.SH,2023-01-31,42.3,42.6,41.67,41.86,42.37,-0.51,-1.2037,154297.94,649901.286,0.7883,1.15,30.8608,2.4941,33123250.8221
688981.SH,2023-02-01,41.99,43.55,41.96,43.46,41.86,1.6,3.8223,313002.98,1342460.728,1.5991,2.27,32.0404,2.5895,34389309.1431
688981.SH,2023-02-02,43.61,43.95,43.16,43.42,43.46,-0.04,-0.092,258361.15,1125250.36,1.3199,1.4,32.0109,2.5871,34357657.6851
688981.SH,2023-02-03,43.2,43.62,42.81,43.33,43.42,-0.09,-0.2073,156674.54,675367.687,0.8004,0.75,31.9446,2.5817,34286441.9045
688981.SH,2023-02-06,43.09,43.26,42.75,43.0,43.33,-0.33,-0.7616,116904.73,502547.721,0.5972,0.54,31.7013,2.5621,34025317.3758
688981.SH,2023-02-07,42.91,43.18,42.91,43.18,43.0,0.18,0.4186,117852.96,507375.163,0.6021,0.59,31.834,2.5728,34167789.9579
688981.SH,2023-02-08,43.2,43.4,42.62,42.62,43.18,-0.56,-1.2969,112178.76,481943.92,0.5731,0.58,31.4212,2.5394,33724669.0136
688981.SH,2023-02-09,42.5,43.6,42.45,43.6,42.62,0.98,2.2994,213292.64,920811.705,1.0897,1.4,32.1437,2.5978,34500130.6662
688981.SH,2023-02-10,43.09,43.64,42.86,43.07,43.6,-0.53,-1.2156,196437.36,848693.588,1.0036,1.37,31.7529,2.5662,34080748.3438
688981.SH,2023-02-13,43.08,43.43,42.8,42.98,43.07,-0.09,-0.209,170067.42,733373.406,0.8688,1.12,31.6866,2.55,34009532.4778
688981.SH,2023-02-14,43.01,43.47,42.83,43.03,42.98,0.05,0.1163,121553.66,523658.579,0.621,0.75,31.7235,2.5529,34049096.8478
688981.SH,2023-02-15,43.03,43.1,42.73,42.86,43.03,-0.17,-0.3951,112551.93,482848.991,0.575,0.69,31.5981,2.5429,33914577.9897
688981.SH,2023-02-16,42.88,43.19,41.8,41.98,42.86,-0.88,-2.0532,206392.65,878976.513,1.0544,1.27,30.9494,2.4906,33218245.0772
688981.SH,2023-02-17,42.0,42.45,41.78,41.81,41.98,-0.17,-0.405,156488.83,658552.238,0.7995,0.97,30.824,2.4806,33083726.2191
688981.SH,2023-02-20,41.98,42.26,41.61,42.26,41.81,0.45,1.0763,108396.86,455581.666,0.5538,0.71,31.1569,2.5073,33440986.0064
688981.SH,2023-02-21,42.27,42.57,42.2,42.35,42.26,0.09,0.213,97090.61,411308.482,0.496,0.69,31.2232,2.5127,33512204.3864
688981.SH,2023-02-22,42.39,42.53,42.2,42.3,42.35,-0.05,-0.1181,73652.17,311850.66,0.3763,0.54,31.1864,2.5097,33472638.6197
688981.SH,2023-02-23,42.28,42.45,42.06,42.16,42.3,-0.14,-0.331,71845.73,303440.363,0.367,0.56,31.0832,2.5014,33361854.473
