ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,total_mv
688122.SH,2023-01-03,95.11,100.97,93.26,100.27,94.69,5.58,5.8929,42560.86,419769.401,0.9172,1.65,62.7528,8.0732,4652989.9339
688122.SH,2023-01-04,100.26,101.73,97.6,99.04,100.27,-1.23,-1.2267,36214.48,359407.05,0.7804,1.28,61.983,7.9741,4595912.2674
688122.SH,2023-01-05,99.03,99.98,97.8,99.7,99.04,0.66,0.6664,26849.67,266376.582,0.5786,0.88,62.3961,8.0273,4626539.3079
688122.SH,2023-01-06,99.34,101.22,97.43,98.19,99.7,-1.51,-1.5145,30499.68,302366.548,0.6573,0.98,61.4511,7.9057,4556468.3515
688122.SH,2023-01-09,97.85,98.9,94.15,95.02,98.19,-3.17,-3.2284,51416.1,492129.076,1.108,1.57,59.4672,7.6505,4409365.7476
688122.SH,2023-01-10,95.37,95.99,94.08,95.46,95.02,0.44,0.4631,24395.48,231669.781,0.5257,0.65,59.7425,7.6859,4429783.7747
688122.SH,2023-01-11,95.5,97.7,93.3,93.92,95.46,-1.54,-1.6132,34623.95,328806.061,0.7461,1.02,58.7788,7.5619,4358320.68
688122.SH,2023-01-12,95.5,96.88,90.98,92.61,93.92,-1.31,-1.3948,56865.91,528035.667,1.2254,1.69,57.9589,7.4564,4297530.645
688122.SH,2023-01-13,91.48,92.59,89.08,89.79,92.61,-2.82,-3.045,58959.43,531601.998,1.2706,1.49,56.194,7.2294,4166669.6536
688122.SH,2023-01-16,89.4,90.97,88.66,89.84,89.79,0.05,0.0557,53247.15,477646.458,1.1475,1.18,56.2253,7.2334,4168989.8839
688122.SH,2023-01-17,89.33,94.16,89.33,90.9,89.84,1.06,1.1799,49955.93,458490.857,1.0765,1.1,56.8887,7.3187,4218178.7672
688122.SH,2023-01-18,91.0,91.9,90.33,91.48,90.9,0.58,0.6381,26862.41,245060.579,0.5789,0.53,57.2517,7.3654,4245093.4392
688122.SH,2023-01-19,90.96,96.27,90.71,94.99,91.48,3.51,3.8369,46436.37,435508.452,1.0007,0.94,59.4484,7.648,4407973.6094
688122.SH,2023-01-20,94.75,96.4,94.04,94.72,94.99,-0.27,-0.2842,36055.47,342291.42,0.777,0.77,59.2794,7.6263,4395444.3656
688122.SH,2023-01-30,95.8,98.16,94.5,97.47,94.72,2.75,2.9033,67898.89,655367.59,1.4632,1.6,61.0005,7.8477,4523057.0345
688122.SH,2023-01-31,97.43,99.2,96.35,98.35,97.47,0.88,0.9028,39596.5,388732.377,0.8533,0.87,61.5512,7.9186,4563893.0886
688122.SH,2023-02-01,97.8,99.0,96.8,97.56,98.35,-0.79,-0.8033,44170.61,431381.162,0.9519,1.02,61.0568,7.855,4527233.4492
688122.SH,2023-02-02,97.57,98.97,97.3,98.05,97.56,0.49,0.5023,36348.95,357332.187,0.7833,0.78,61.3635,7.8944,4549971.7065
688122.SH,2023-02-03,98.14,98.69,96.63,97.84,98.05,-0.21,-0.2142,27522.27,268646.997,0.5931,0.61,61.232,7.8775,4540226.7391
688122.SH,2023-02-06,98.51,99.99,97.6,99.59,97.84,1.75,1.7886,40710.36,403360.211,0.8773,0.94,62.3273,8.0184,4621434.8012
688122.SH,2023-02-07,99.23,99.23,95.68,96.88,99.59,-2.71,-2.7212,29726.97,288189.713,0.6406,0.79,60.6312,7.8002,4495678.3165
688122.SH,2023-02-08,97.37,97.61,95.1,96.26,96.88,-0.62,-0.64,18624.75,179405.117,0.4014,0.52,60.2432,7.7503,4466907.4602
688122.SH,2023-02-09,96.57,98.25,95.9,97.15,96.26,0.89,0.9246,28204.67,274173.003,0.6078,0.92,60.8002,7.8219,4508207.5603
688122.SH,2023-02-10,96.8,97.13,93.65,94.78,97.15,-2.37,-2.4395,33170.8,314521.468,0.7148,1.15,59.317,7.6311,4398228.642
688122.SH,2023-02-13,94.18,95.96,94.18,94.35,94.78,-0.43,-0.4537,26552.83,252027.392,0.5722,0.88,59.0479,7.5965,4378274.661
688122.SH,2023-02-14,93.99,94.76,92.91,93.56,94.35,-0.79,-0.8373,25090.97,234914.632,0.5407,0.92,58.5534,7.5329,4341615.0216
688122.SH,2023-02-15,93.35,94.05,92.12,92.63,93.56,-0.93,-0.994,28306.83,262437.42,0.61,1.08,57.9714,7.458,4298458.7371
688122.SH,2023-02-16,92.26,94.13,91.11,91.64,92.63,-0.99,-1.0688,27612.03,255873.017,0.595,0.98,57.3518,7.3783,4252518.1763
688122.SH,2023-02-17,91.13,91.91,90.33,91.28,91.64,-0.36,-0.3928,29308.04,267102.22,0.6316,1.04,57.1265,7.3493,4235812.5178
688122.SH,2023-02-20,91.11,91.74,89.5,91.4,91.28,0.12,0.1315,37520.27,339368.674,0.8085,1.37,57.2016,7.359,4241381.0707
688122.SH,2023-02-21,91.3,92.66,89.83,90.37,91.4,-1.03,-1.1269,30320.38,275800.165,0.6534,1.03,56.557,7.2761,4193584.3256
688122.SH,2023-02-22,89.99,91.8,89.73,90.15,90.37,-0.22,-0.2434,22830.0,206689.574,0.492,0.75,56.4193,7.2583,4183375.312
688122.SH,2023-02-23,90.02,90.95,89.75,90.25,90.15,0.1,0.1109,16489.81,148734.832,0.3553,0.56,56.4819,7.2664,4188015.7727
688122.SH,2023-02-24,90.4,92.19,90.26,91.28,90.25,1.03,1.1413,31981.22,291964.563,0.6892,1.17,57.1265,7.3493,4235812.5178
