ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,total_mv
688036.SH,2023-01-03,80.6,80.67,78.58,79.0,79.52,-0.52,-0.6539,21076.19,167515.218,0.2622,1.36,16.2467,4.089,6351207.765
688036.SH,2023-01-04,79.52,81.5,78.66,79.23,79.0,0.23,0.2911,28067.09,223817.768,0.3491,1.71,16.294,4.1009,6369698.6231
688036.SH,2023-01-05,79.23,80.65,78.92,79.47,79.23,0.24,0.3029,28087.91,223192.856,0.3494,1.43,16.3434,4.1134,6388993.4315
688036.SH,2023-01-06,79.18,79.79,75.41,77.44,79.47,-2.03,-2.5544,44764.66,346098.298,0.5568,1.94,15.9259,4.0083,6225791.5104
688036.SH,2023-01-09,77.5,77.58,75.43,76.43,77.44,-1.01,-1.3042,34363.36,262338.326,0.4274,1.21,15.7182,3.956,6144592.5251
688036.SH,2023-01-10,76.61,81.3,75.6,77.62,76.43,1.19,1.557,37948.94,298442.969,0.472,1.21,15.9629,4.0176,6240262.6167
688036.SH,2023-01-11,77.46,78.3,76.56,77.26,77.62,-0.36,-0.4638,23144.96,179604.331,0.2879,0.67,15.8889,3.999,6211320.4041
688036.SH,2023-01-12,76.91,77.95,74.31,75.9,77.26,-1.36,-1.7603,32952.44,248424.247,0.4099,0.98,15.6092,3.9286,6101983.1565
688036.SH,2023-01-13,75.78,77.95,75.06,76.73,75.9,0.83,1.0935,26370.59,202251.032,0.328,0.76,15.7799,3.9715,6168711.0356
688036.SH,2023-01-16,76.79,82.85,76.7,82.19,76.73,5.46,7.1159,50917.05,413321.702,0.6333,1.64,16.9027,4.2542,6607667.9267
688036.SH,2023-01-17,82.13,84.97,81.7,84.8,82.19,2.61,3.1756,29717.17,249578.887,0.3696,0.87,17.4395,4.3893,6817498.968
688036.SH,2023-01-18,84.8,84.8,82.76,84.0,84.8,-0.8,-0.9434,20077.57,168096.695,0.2497,0.62,17.275,4.3478,6753182.94
688036.SH,2023-01-19,84.0,87.4,83.19,87.14,84.0,3.14,3.7381,33739.5,289845.924,0.4197,1.05,17.9207,4.5104,7005623.3499
688036.SH,2023-01-20,86.58,89.26,85.0,85.83,87.14,-1.31,-1.5033,30807.54,266637.523,0.3832,0.96,17.6513,4.4426,6900305.8541
688036.SH,2023-01-30,87.0,93.46,85.57,89.4,85.83,3.57,4.1594,68079.34,612734.427,0.8468,2.06,18.3855,4.6273,7187316.129
688036.SH,2023-01-31,88.5,89.97,84.78,85.53,89.4,-3.87,-4.3289,36893.12,317182.113,0.4589,1.01,17.5896,4.427,6876187.3436
688036.SH,2023-02-01,85.53,86.68,84.5,86.6,85.53,1.07,1.251,21141.31,181233.114,0.263,0.56,17.8097,4.4824,6962210.031
688036.SH,2023-02-02,87.0,89.8,85.78,87.18,86.6,0.58,0.6697,24852.33,218449.012,0.3091,0.65,17.929,4.5124,7008839.1513
688036.SH,2023-02-03,87.64,91.61,85.88,90.59,87.18,3.41,3.9114,28231.37,251455.218,0.3512,0.78,18.6302,4.6889,7282986.2207
688036.SH,2023-02-06,90.4,96.58,89.5,93.8,90.59,3.21,3.5434,56278.81,529324.901,0.7,1.57,19.2904,4.8551,7541054.283
688036.SH,2023-02-07,93.97,94.29,90.5,92.0,93.8,-1.8,-1.919,28498.44,261224.799,0.3545,0.85,18.9202,4.7619,7396343.22
688036.SH,2023-02-08,92.0,92.78,90.52,90.8,92.0,-1.2,-1.3043,11240.67,102664.662,0.1398,0.35,18.6734,4.6998,7299869.178
688036.SH,2023-02-09,90.65,92.35,89.67,92.2,90.8,1.4,1.5419,17079.51,155258.077,0.2124,0.57,18.9613,4.7723,7412422.227
688036.SH,2023-02-10,92.33,92.33,88.31,88.48,92.2,-3.72,-4.0347,22459.05,201471.571,0.2794,0.79,18.1963,4.5797,7113352.6968
688036.SH,2023-02-13,88.24,88.98,87.0,88.18,88.48,-0.3,-0.3391,18497.32,162682.955,0.2301,0.68,18.1346,4.5642,7089234.1863
688036.SH,2023-02-14,88.2,89.7,87.82,88.16,88.18,-0.02,-0.0227,12838.08,113487.789,0.1597,0.66,18.1305,4.5632,7087626.2856
688036.SH,2023-02-15,88.1,92.55,87.8,90.86,88.16,2.7,3.0626,21919.72,198760.75,0.2727,1.33,18.6858,4.7029,7304692.8801
688036.SH,2023-02-16,90.86,92.0,88.29,88.84,90.86,-2.02,-2.2232,15761.58,141613.444,0.1961,0.85,18.2703,4.5984,7142294.9094
688036.SH,2023-02-17,88.88,89.9,86.19,86.39,88.84,-2.45,-2.7578,27902.57,244440.137,0.3471,1.53,17.7665,4.4715,6945327.0737
688036.SH,2023-02-20,86.39,87.21,85.06,86.84,86.39,0.45,0.5209,18807.71,162299.961,0.2339,0.97,17.859,4.4948,6981504.8394
688036.SH,2023-02-21,86.86,87.98,85.16,85.84,86.84,-1.0,-1.1515,16738.88,144493.808,0.2082,0.86,17.6534,4.4431,6901109.8044
688036.SH,2023-02-22,85.0,86.44,84.05,84.7,85.84,-1.14,-1.3281,13021.47,110427.822,0.162,0.64,17.4189,4.3841,6809459.4645
688036.SH,2023-02-23,84.76,85.2,84.11,84.32,84.7,-0.38,-0.4486,8491.97,71922.872,0.1056,0.46,17.3408,4.3644,6778909.3512
688036.SH,2023-02-24,84.41,84.48,82.91,83.0,84.32,-1.32,-1.5655,15679.56,130900.941,0.195,0.92,17.0693,4.2961,6672787.905
688036.SH,2023-02-27,82.5,83.8,80.8,81.7,83.0,-1.3,-1.5663,26276.85,214261.263,0.3268,1.81,16.802,4.1424,6568274.3595
688036.SH,2023-02-28,81.58,82.27,79.95,80.68,81.7,-1.02,-1.2485,35445.88,285677.607,0.4409,2.21,16.5922,4.0907,6486271.4238
688036.SH,2023-03-01,80.08,82.59,79.28,82.0,80.68,1.32,1.6361,29610.41,240561.71,0.3683,1.5,16.8637,4.1576,6592392.87
688036.SH,2023-03-02,81.96,84.67,80.8,83.8,82.0,1.8,2.1951,27336.16,227474.146,0.34,1.18,17.2338,4.2489,6737103.933
688036.SH,2023-03-03,84.0,88.3,83.8,86.23,83.8,2.43,2.8998,28830.38,248775.179,0.3586,1.07,17.7336,4.3721,6932463.8681
688036.SH,2023-03-06,85.99,88.27,85.0,86.23,86.23,0.0,0.0,26991.44,233157.709,0.3357,0.91,17.7336,4.3721,6932463.8681
688036.SH,2023-03-07,86.02,89.88,85.71,86.52,86.23,0.29,0.3363,31351.18,276106.709,0.39,1.06,17.7932,4.3868,6955778.4282
688036.SH,2023-03-08,86.07,87.6,83.1,83.8,86.52,-2.72,-3.1438,22237.16,187930.415,0.2766,0.77,17.2338,4.2489,6737103.933
688036.SH,2023-03-09,83.47,84.2,82.51,83.45,83.8,-0.35,-0.4177,10750.27,89630.931,0.1337,0.39,17.1619,4.2312,6708965.6708
688036.SH,2023-03-10,83.19,84.88,82.61,82.88,83.45,-0.57,-0.683,17633.93,147907.613,0.2193,0.73,17.0446,4.2023,6663140.5008
688036.SH,2023-03-13,82.97,89.0,82.97,88.8,82.88,5.92,7.1429,38320.53,332996.56,0.4767,1.76,18.2621,4.5024,7139079.108
688036.SH,2023-03-14,89.03,92.66,87.0,91.07,88.8,2.27,2.5563,43894.7,395415.237,0.546,1.82,18.7289,4.6175,7321575.8375
688036.SH,2023-03-15,91.21,91.87,88.42,90.7,91.07,-0.37,-0.4063,26326.57,238310.036,0.3275,0.99,18.6529,4.5988,7291829.6745
688036.SH,2023-03-16,89.92,91.33,88.38,89.0,90.7,-1.7,-1.8743,20263.9,181580.217,0.2521,0.74,18.3032,4.5126,7155158.115
