ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,total_mv
688375.SH,2023-01-03,95.75,99.85,94.89,98.09,95.79,2.3,2.4011,5182.97,50990.156,1.7033,0.97,106.5745,7.3895,3923698.09
688375.SH,2023-01-04,99.5,100.37,97.57,99.88,98.09,1.79,1.8249,5410.05,53643.325,1.778,1.18,108.5193,7.5243,3995299.88
688375.SH,2023-01-05,99.54,101.22,99.16,99.66,99.88,-0.22,-0.2203,3613.26,36200.242,1.1875,0.84,108.2803,7.5078,3986499.66
688375.SH,2023-01-06,100.8,100.88,95.48,97.24,99.66,-2.42,-2.4283,6861.05,66795.202,2.2548,1.55,105.651,7.3255,3889697.24
688375.SH,2023-01-09,96.0,98.44,95.68,95.86,97.24,-1.38,-1.4192,3718.21,35887.018,1.222,0.76,104.1516,7.2215,3834495.86
688375.SH,2023-01-10,95.5,97.74,95.5,96.25,95.86,0.39,0.4068,2527.7,24406.564,0.8307,0.51,104.5754,7.2509,3850096.25
688375.SH,2023-01-11,97.0,97.5,94.5,94.61,96.25,-1.64,-1.7039,3108.11,29655.364,1.0215,0.7,102.7935,7.1273,3784494.61
688375.SH,2023-01-12,96.0,98.74,93.0,95.6,94.61,0.99,1.0464,7436.14,71113.956,2.4438,1.88,103.8691,7.2019,3824095.6
688375.SH,2023-01-13,95.64,95.64,91.44,92.4,95.6,-3.2,-3.3473,8612.3,79685.925,2.8304,1.82,100.3923,6.9608,3696092.4
688375.SH,2023-01-16,92.49,93.86,91.11,92.54,92.4,0.14,0.1515,7879.26,73020.281,2.5895,1.55,100.5444,6.9714,3701692.54
688375.SH,2023-01-17,92.59,95.35,92.41,93.66,92.54,1.12,1.2103,6737.96,63314.682,2.2144,1.14,101.7613,7.0558,3746493.66
688375.SH,2023-01-18,93.01,96.44,93.0,95.61,93.66,1.95,2.082,5117.56,48660.812,1.6819,0.76,103.88,7.2027,3824495.61
688375.SH,2023-01-19,95.52,99.57,94.89,99.56,95.61,3.95,4.1314,9982.35,97516.29,3.2806,1.39,108.1717,7.5002,3982499.56
